episode,workload,seed,rate,arm,cohort,window_start_s,window_end_s,offered_requests,completed_requests,exact_requests,tpot_requests,unfinished_or_failed_requests,offered_rps,completed_rps,completions_in_window,arrival_cohort_completion_cutoff_s,exact_timing_coverage,p90_arrival_ttft_s,p90_request_mean_tpot_s,p90_client_send_lateness_s,p90_client_queue_s,p90_client_schedule_lateness_s,queue_growth_requests,max_engine_waiting,prompt_tokens,output_tokens,screen_pass,tail_guarantee,scope,outstanding_all_prior_arrivals,requests_with_known_cache_count,reported_cached_tokens_sum,derived_prompt_minus_cache_tokens_sum,engine_counter_interval_s,engine_all_cohorts_prefix_cache_queries_total,engine_all_cohorts_prefix_cache_hits_total,engine_all_cohorts_external_prefix_cache_hits_total,engine_all_cohorts_request_prefill_kv_computed_tokens_sum,engine_all_cohorts_request_queue_time_seconds_sum,engine_all_cohorts_request_prefill_time_seconds_sum,engine_all_cohorts_request_decode_time_seconds_sum,ttft_over_1s_requests,request_tpot_over_100ms_requests,exact_completed_fraction_of_arrivals,mean_power_w,mean_gpu_utilization_pct
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,resident,90,120,14,12,12,10,2,0.4666666666666667,0.4,12,120,1.0,0.1524058007,0.035647884048039216,0.0058683133,0.0050682965,0.0010666418000000002,0.0,0.0,"{'min': 1708, 'median': 26636.5, 'max': 28672}","{'median': 15.0, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,2,10,270320,1184,29.571916752,580169.0,574272.0,0.0,5852.0,0.0001651840002523386,1.8954037460002837,43.0538940320007,0,0,0.8571428571428571,140.28133333333335,23.283333333333335
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,resident,120,150,9,8,8,4,1,0.3,0.3333333333333333,10,150,1.0,0.1679136531,0.03359176358810484,0.0066048177,0.0055257825,0.0020155067,0.0,0.0,"{'min': 25991, 'median': 28087.0, 'max': 32610}","{'median': 4.5, 'max': 32}",False,False,finite-window request-level screen; sample counts and censoring retained,1,8,229504,1227,29.571734487,431311.0,426192.0,0.0,5138.0,0.00021698800037484034,1.4005978320005852,20.215012023000327,0,0,0.8888888888888888,121.27333333333331,13.75
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,resident,150,180,13,12,12,6,1,0.43333333333333335,0.43333333333333335,13,180,1.0,0.1825671803,0.03383090143566411,0.0070027161000000004,0.0050424727,0.0024329370000000005,0.0,0.0,"{'min': 2095, 'median': 26682.0, 'max': 32610}","{'median': 3.5, 'max': 117}",False,False,finite-window request-level screen; sample counts and censoring retained,1,11,253488,1698,29.08076462,426493.0,421312.0,0.0,5232.0,0.0002513230001568445,1.5143729390006229,22.74621826099974,0,0,0.9230769230769231,122.66650000000001,12.766666666666667
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,resident,60,180,44,43,43,28,1,0.36666666666666664,0.36666666666666664,44,180,1.0,0.16830653580000007,0.035436499909331766,0.007337799200000002,0.0053912759999999995,0.001878793800000001,0.0,0.0,"{'min': 1708, 'median': 27364.0, 'max': 32610}","{'median': 11.0, 'max': 302}",False,False,finite-window request-level screen; sample counts and censoring retained,1,40,1072672,5211,119.333431657,1954559.0,1933232.0,0.0,21741.0,0.0008560650016988802,6.473160046999965,101.20758139600184,0,0,0.9772727272727273,126.16454166666666,15.566666666666666
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.631946422,646736.0,640720.0,0.0,5569.0,0.00029133400039427215,1.9141572610005824,19.99734430899889,0,0,,124.66433333333335,9.616666666666667
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,incoming,60,90,9,9,9,5,0,0.3,0.3,9,90,1.0,0.1764964368,0.03650412994379085,0.006491975200000001,0.0051384764,0.002185218,0.0,0.0,"{'min': 2038, 'median': 27247.0, 'max': 32077}","{'median': 12.0, 'max': 35}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,220640,1605,29.578773561,455966.0,451408.0,0.0,4558.0,0.00021112900139996782,1.4044915989984474,11.081704043001082,0,0,1.0,120.437,12.466666666666667
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,incoming,90,120,11,11,11,8,0,0.36666666666666664,0.36666666666666664,11,120,1.0,0.132854821,0.035793927201518985,0.005721605,0.004474428,0.001140958,0.0,0.0,"{'min': 2095, 'median': 27307.0, 'max': 28672}","{'median': 18.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,11,274112,922,29.571916752,580169.0,574272.0,0.0,5852.0,0.0001651840002523386,1.8954037460002837,43.0538940320007,0,0,1.0,140.28133333333335,23.283333333333335
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,incoming,120,150,8,8,8,5,0,0.26666666666666666,0.26666666666666666,8,150,1.0,0.1491483219,0.03426050149824561,0.0060607694,0.0043987553,0.0015658862999999997,0.0,0.0,"{'min': 2540, 'median': 26695.5, 'max': 28943}","{'median': 10.0, 'max': 58}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,165888,762,29.571734487,431311.0,426192.0,0.0,5138.0,0.00021698800037484034,1.4005978320005852,20.215012023000327,0,0,1.0,121.27333333333331,13.75
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,incoming,150,180,8,8,8,6,0,0.26666666666666666,0.26666666666666666,8,180,1.0,0.1334260736,0.03557956741724138,0.0058392062000000005,0.004586221099999999,0.0013267772999999998,0.0,0.0,"{'min': 2627, 'median': 26845.5, 'max': 29092}","{'median': 17.0, 'max': 94}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,169744,918,29.08076462,426493.0,421312.0,0.0,5232.0,0.0002513230001568445,1.5143729390006229,22.74621826099974,0,0,1.0,122.66650000000001,12.766666666666667
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,incoming,60,180,36,36,36,24,0,0.3,0.3,36,180,1.0,0.1546585435,0.036261653309411765,0.0060767500000000006,0.004617803,0.001649915,0.0,0.0,"{'min': 2038, 'median': 26851.5, 'max': 32077}","{'median': 15.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,34,830384,4207,119.333431657,1954559.0,1933232.0,0.0,21741.0,0.0008560650016988802,6.473160046999965,101.20758139600184,0,0,1.0,126.16454166666666,15.566666666666666
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,resident,0,60,23,22,22,11,1,0.38333333333333336,0.36666666666666664,22,60,1.0,0.18282430600000002,0.03434995283950617,0.016454225000000003,0.0141410187,0.002868473800000001,0.0,0.0,"{'min': 25772, 'median': 27706.0, 'max': 32077}","{'median': 3.5, 'max': 250}",False,False,finite-window request-level screen; sample counts and censoring retained,1,22,619136,5833,59.655393012,651640.0,645680.0,0.0,5833.0,0.0003091809994657524,2.0278223580016856,21.731589608997638,0,0,0.9565217391304348,122.03475,8.625
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,resident,60,90,10,10,10,8,0,0.3333333333333333,0.36666666666666664,11,90,1.0,0.17111860410000002,0.03474199459251012,0.007237552699999998,0.006133468899999998,0.0021053085,0.0,0.0,"{'min': 2038, 'median': 26928.5, 'max': 31983}","{'median': 22.5, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,9,248880,1176,29.603884704,474339.0,469520.0,0.0,4946.0,0.00026291300036973553,1.5044802769998569,15.492416244001106,0,0,1.0,121.89866666666667,11.666666666666666
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,resident,90,120,12,10,10,7,2,0.4,0.3333333333333333,10,120,1.0,0.1582537869,0.03485641572181683,0.0062607784999999996,0.005305886,0.0013499292,0.0,0.0,"{'min': 1708, 'median': 28376.5, 'max': 32610}","{'median': 17.5, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,2,9,259088,1557,29.586041857,512457.0,506688.0,0.0,5694.0,0.00013141700219421182,1.559157252996556,33.86429916700126,0,0,0.8333333333333334,134.58766666666665,23.0
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,resident,120,150,12,12,12,8,0,0.4,0.4666666666666667,14,150,1.0,0.1832511137,0.03601877506580883,0.0066799615000000005,0.0051204835,0.0010247173,0.0,0.0,"{'min': 2095, 'median': 27044.5, 'max': 32610}","{'median': 10.5, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,12,306320,1453,29.578578363,558687.0,552560.0,0.0,5835.0,0.00022332899879984325,1.8812059549991318,34.99985491700318,0,0,1.0,125.66483333333332,15.283333333333333
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,resident,150,180,12,11,11,6,1,0.4,0.36666666666666664,11,180,1.0,0.157245618,0.03446597721245828,0.007549518,0.005154147,0.003188065,0.0,0.0,"{'min': 2126, 'median': 27699.0, 'max': 31246}","{'median': 9.0, 'max': 117}",False,False,finite-window request-level screen; sample counts and censoring retained,1,9,230048,1542,29.057574479,437972.0,430448.0,0.0,7546.0,0.0001774139982444467,1.5828327660001378,21.291576862999136,0,0,0.9166666666666666,125.2015,16.833333333333332
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,resident,60,180,46,45,45,31,1,0.38333333333333336,0.38333333333333336,46,180,1.0,0.1711207296,0.03481916832067511,0.0069759382,0.0053355322,0.0022024910000000004,0.0,0.0,"{'min': 1708, 'median': 27364.0, 'max': 32610}","{'median': 14.0, 'max': 302}",False,False,finite-window request-level screen; sample counts and censoring retained,1,41,1101744,5803,119.356164519,2014493.0,1990160.0,0.0,24427.0,0.0008134279996738769,6.746932411994749,106.66744545900474,0,0,0.9782608695652174,126.83816666666667,16.695833333333333
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.655393012,651640.0,645680.0,0.0,5833.0,0.0003091809994657524,2.0278223580016856,21.731589608997638,0,0,,122.03475,8.625
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,incoming,60,90,8,8,8,4,0,0.26666666666666666,0.26666666666666666,8,90,1.0,0.1477529092,0.03634383562647059,0.006534684,0.004989863,0.0017745287999999997,0.0,0.0,"{'min': 25704, 'median': 27414.0, 'max': 32077}","{'median': 7.5, 'max': 35}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,220640,1605,29.603884704,474339.0,469520.0,0.0,4946.0,0.00026291300036973553,1.5044802769998569,15.492416244001106,0,0,1.0,121.89866666666667,11.666666666666666
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,incoming,90,120,8,8,8,7,0,0.26666666666666666,0.26666666666666666,8,120,1.0,0.1472852089,0.03572522510824702,0.007535709099999999,0.0045514635,0.0030589005999999996,0.0,0.0,"{'min': 2038, 'median': 27026.0, 'max': 28672}","{'median': 28.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,190192,391,29.586041857,512457.0,506688.0,0.0,5694.0,0.00013141700219421182,1.559157252996556,33.86429916700126,0,0,1.0,134.58766666666665,23.0
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,incoming,120,150,13,11,11,7,2,0.43333333333333335,0.36666666666666664,11,150,1.0,0.14212481,0.034499041334736844,0.006537699,0.004499223,0.002480828,0.0,0.0,"{'min': 2095, 'median': 26577.0, 'max': 29092}","{'median': 14.0, 'max': 58}",False,False,finite-window request-level screen; sample counts and censoring retained,2,10,222896,1355,29.578578363,558687.0,552560.0,0.0,5835.0,0.00022332899879984325,1.8812059549991318,34.99985491700318,0,0,0.8461538461538461,125.66483333333332,15.283333333333333
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,incoming,150,180,8,8,8,4,0,0.26666666666666666,0.3333333333333333,10,180,1.0,0.1175300211,0.03586443824598954,0.0057527301,0.0045335485,0.0016110884999999998,0.0,0.0,"{'min': 2627, 'median': 26845.5, 'max': 29257}","{'median': 9.5, 'max': 94}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,170224,777,29.057574479,437972.0,430448.0,0.0,7546.0,0.0001774139982444467,1.5828327660001378,21.291576862999136,0,0,1.0,125.2015,16.833333333333332
episodes-coding_long-1-control-7102,coding_long,7102,0.3763566558427036,control,incoming,60,180,37,37,37,24,0,0.30833333333333335,0.30833333333333335,37,180,1.0,0.1395313892,0.0359813094981717,0.0065057622,0.0045662558,0.0022308613999999995,0.0,0.0,"{'min': 2038, 'median': 26814.0, 'max': 32077}","{'median': 16.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,35,858240,4495,119.356164519,2014493.0,1990160.0,0.0,24427.0,0.0008134279996738769,6.746932411994749,106.66744545900474,0,0,1.0,126.83816666666667,16.695833333333333
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,resident,0,60,23,22,22,12,1,0.38333333333333336,0.36666666666666664,22,60,1.0,0.1728358172,0.03464102595859112,0.017415335599999998,0.0142077886,0.0044356638,0.0,0.0,"{'min': 25704, 'median': 27322.0, 'max': 32077}","{'median': 8.0, 'max': 250}",False,False,finite-window request-level screen; sample counts and censoring retained,1,22,609184,5569,59.626301291,646736.0,640720.0,0.0,5569.0,0.0003177209991918062,1.9203188270007558,19.921298659999593,0,0,0.9565217391304348,123.76333333333332,9.325
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,resident,60,90,8,7,7,4,1,0.26666666666666666,0.26666666666666666,8,90,1.0,24.4328277006,0.04803141262923977,0.011029842200000004,0.009150872800000003,0.0018835138000000003,-4.1,9.0,"{'min': 25946, 'median': 27344.0, 'max': 31168}","{'median': 10.0, 'max': 38}",False,False,finite-window request-level screen; sample counts and censoring retained,1,7,199232,468,29.171986426,839472.0,643536.0,0.0,222269.0,173.4583228059987,59.44705970300083,108.25819906599918,7,0,0.875,291.59633333333335,94.43333333333334
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,resident,90,120,14,12,12,10,2,0.4666666666666667,0.43333333333333335,13,120,1.0,0.15680121860000001,0.03457297921518988,0.0062144904,0.0046320978,0.0016266670000000003,0.0,0.0,"{'min': 1708, 'median': 26636.5, 'max': 28672}","{'median': 15.0, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,2,10,270320,1184,29.593849937,608179.0,602224.0,0.0,8632.0,0.0001877229997262475,3.805049940002391,48.8915882149995,0,0,0.8571428571428571,151.10983333333337,23.2
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,resident,120,150,9,8,8,4,1,0.3,0.3333333333333333,10,150,1.0,0.1567742493,0.03365254034092742,0.0072823022,0.0055324593,0.0017116526,0.0,0.0,"{'min': 25991, 'median': 28087.0, 'max': 32610}","{'median': 4.5, 'max': 32}",False,False,finite-window request-level screen; sample counts and censoring retained,1,8,229504,1227,29.576763777,431311.0,426192.0,0.0,5138.0,0.0002068979983960162,1.419999691000612,20.016562510000426,0,0,0.8888888888888888,119.80916666666667,12.4
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,resident,150,180,13,12,12,6,1,0.43333333333333335,0.43333333333333335,13,180,1.0,0.18235744950000002,0.033445072845945084,0.006513610600000001,0.004996389899999999,0.0016907058,0.0,0.0,"{'min': 2095, 'median': 26682.0, 'max': 32610}","{'median': 3.5, 'max': 117}",False,False,finite-window request-level screen; sample counts and censoring retained,1,11,253488,1698,29.569954514,426493.0,421312.0,0.0,5232.0,0.00022678499954054132,1.519343494000168,22.61060707200022,0,0,0.9230769230769231,123.36483333333334,14.933333333333334
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,resident,60,180,44,43,43,28,1,0.36666666666666664,0.36666666666666664,44,180,1.0,9.433706223000014,0.037012982313097714,0.007092394200000002,0.0054593266,0.0017033144000000002,-6.1,9.0,"{'min': 1708, 'median': 27364.0, 'max': 32610}","{'median': 11.0, 'max': 302}",False,False,finite-window request-level screen; sample counts and censoring retained,1,40,1072672,5211,119.451843301,2368727.0,2153744.0,0.0,242891.0,173.45899592999604,66.78157621800392,232.33706729899916,8,0,0.9772727272727273,171.47004166666667,36.24166666666667
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.626301291,646736.0,640720.0,0.0,5569.0,0.0003177209991918062,1.9203188270007558,19.921298659999593,0,0,,123.76333333333332,9.325
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,incoming,60,90,9,6,6,2,3,0.3,0.2,6,90,1.0,27.312994887000002,0.03685137504615384,27.163764066,27.163010038,0.0014494235,-4.1,9.0,"{'min': 26375, 'median': 27773.5, 'max': 32077}","{'median': 1.0, 'max': 18}",False,False,finite-window request-level screen; sample counts and censoring retained,3,6,168560,1310,29.171986426,839472.0,643536.0,0.0,222269.0,173.4583228059987,59.44705970300083,108.25819906599918,6,0,0.6666666666666666,291.59633333333335,94.43333333333334
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,incoming,90,120,11,11,11,8,0,0.36666666666666664,0.4666666666666667,14,120,1.0,0.140362684,0.03569179940842106,0.005577847,0.004449019,0.001633635,0.0,0.0,"{'min': 2095, 'median': 27307.0, 'max': 28672}","{'median': 18.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,11,274112,922,29.593849937,608179.0,602224.0,0.0,8632.0,0.0001877229997262475,3.805049940002391,48.8915882149995,0,0,1.0,151.10983333333337,23.2
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,incoming,120,150,8,8,8,5,0,0.26666666666666666,0.26666666666666666,8,150,1.0,0.1535866988,0.0349016724811545,0.0059045402999999995,0.0043765662,0.0016202818999999995,0.0,0.0,"{'min': 2540, 'median': 26695.5, 'max': 28943}","{'median': 10.0, 'max': 58}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,165888,762,29.576763777,431311.0,426192.0,0.0,5138.0,0.0002068979983960162,1.419999691000612,20.016562510000426,0,0,1.0,119.80916666666667,12.4
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,incoming,150,180,8,8,8,6,0,0.26666666666666666,0.26666666666666666,8,180,1.0,0.1266768416,0.03511707205098039,0.0057771448,0.0044214471,0.0012426541999999998,0.0,0.0,"{'min': 2627, 'median': 26845.5, 'max': 29092}","{'median': 17.0, 'max': 94}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,169744,918,29.569954514,426493.0,421312.0,0.0,5232.0,0.00022678499954054132,1.519343494000168,22.61060707200022,0,0,1.0,123.36483333333334,14.933333333333334
episodes-coding_long-1-replay-7101,coding_long,7101,0.3763566558427036,replay,incoming,60,180,36,36,36,24,0,0.3,0.3,36,180,1.0,18.595908131999998,0.03726345681,18.4766276585,18.4761870625,0.0016554045,-6.1,9.0,"{'min': 2038, 'median': 26851.5, 'max': 32077}","{'median': 15.0, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,0,34,830384,4207,119.451843301,2368727.0,2153744.0,0.0,242891.0,173.45899592999604,66.78157621800392,232.33706729899916,9,0,1.0,171.47004166666667,36.24166666666667
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,resident,0,60,23,22,22,11,1,0.38333333333333336,0.36666666666666664,22,60,1.0,0.1690863337,0.034133446234567905,0.016444320499999998,0.0140922032,0.0040696236000000025,0.0,0.0,"{'min': 25772, 'median': 27706.0, 'max': 32077}","{'median': 3.5, 'max': 250}",False,False,finite-window request-level screen; sample counts and censoring retained,1,22,619136,5833,59.757417473,651640.0,645680.0,0.0,5833.0,0.0002840710021700943,2.0267759189982826,21.61220394299926,0,0,0.9565217391304348,121.37000000000002,9.491666666666667
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,resident,60,90,10,8,8,6,2,0.3333333333333333,0.3,9,90,1.0,24.326703380399998,0.05052896047615262,0.009232675499999999,0.007221697299999999,0.0026927212999999996,-1.3999999999999995,11.0,"{'min': 2038, 'median': 26507.0, 'max': 30777}","{'median': 12.5, 'max': 38}",False,False,finite-window request-level screen; sample counts and censoring retained,2,7,189392,671,29.187458625,639976.0,442848.0,0.0,223514.0,173.4715151559958,60.32404281900381,114.30292434999774,8,0,0.8,282.35633333333334,94.6
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,resident,90,120,12,10,10,7,2,0.4,0.4,12,120,1.0,0.16379099399999997,0.03508274096276992,0.006691035599999999,0.0053156699,0.0015877253,0.0,0.0,"{'min': 1708, 'median': 28376.5, 'max': 32610}","{'median': 17.5, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,2,9,259088,1557,29.574866161,598492.0,591904.0,0.0,7248.0,17.211656638997738,6.928862930006289,45.880768756996986,0,0,0.8333333333333334,145.7045,26.683333333333334
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,resident,120,150,12,12,12,8,0,0.4,0.4666666666666667,14,150,1.0,0.1669221234,0.03673413603014706,0.007152631,0.0054243534999999996,0.0016698898,0.0,0.0,"{'min': 2095, 'median': 27044.5, 'max': 32610}","{'median': 10.5, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,12,306320,1453,29.603745596,533968.0,527840.0,0.0,5836.0,0.00023316399983741576,1.8877203170022767,34.39612958299858,0,0,1.0,129.86233333333337,14.283333333333333
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,resident,150,180,12,11,11,6,1,0.4,0.36666666666666664,11,180,1.0,0.159099859,0.03527696027834379,0.009203236,0.005572289,0.00355261,0.0,0.0,"{'min': 2126, 'median': 27699.0, 'max': 31246}","{'median': 9.0, 'max': 117}",False,False,finite-window request-level screen; sample counts and censoring retained,1,9,230048,1542,29.610496879,411083.0,403616.0,0.0,7489.0,0.00015646200154151302,1.5389217780002582,19.564455767000254,0,0,0.9166666666666666,126.43216666666666,13.933333333333334
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,resident,60,180,46,45,45,31,1,0.38333333333333336,0.38333333333333336,46,180,1.0,15.210934569600001,0.03649088922368421,0.008279355600000001,0.0054681506,0.0029060484000000006,-5.8,11.0,"{'min': 1708, 'median': 27364.0, 'max': 32610}","{'median': 14.0, 'max': 302}",False,False,finite-window request-level screen; sample counts and censoring retained,1,41,1101744,5803,119.52457184,2295256.0,2077296.0,0.0,245243.0,206.33614490399214,73.74549000901334,220.60681650499464,10,0,0.9782608695652174,171.0888333333333,37.375
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.757417473,651640.0,645680.0,0.0,5833.0,0.0002840710021700943,2.0267759189982826,21.61220394299926,0,0,,121.37000000000002,9.491666666666667
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,incoming,60,90,8,1,1,0,7,0.26666666666666666,0.03333333333333333,1,90,1.0,20.042144394,,19.879190907,19.878149732,0.000988806,-1.3999999999999995,11.0,"{'min': 27966, 'median': 27966.0, 'max': 27966}","{'median': 1.0, 'max': 1}",False,False,finite-window request-level screen; sample counts and censoring retained,7,1,27520,446,29.187458625,639976.0,442848.0,0.0,223514.0,173.4715151559958,60.32404281900381,114.30292434999774,1,0,0.125,282.35633333333334,94.6
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,incoming,90,120,8,7,7,6,1,0.26666666666666666,0.43333333333333335,13,120,1.0,0.156278509,0.03543290457138968,0.0059307648,0.0044055006,0.0017148464,0.0,0.0,"{'min': 2038, 'median': 27307.0, 'max': 28672}","{'median': 32.0, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,2,6,163504,334,29.574866161,598492.0,591904.0,0.0,7248.0,17.211656638997738,6.928862930006289,45.880768756996986,0,0,0.875,145.7045,26.683333333333334
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,incoming,120,150,13,10,10,6,3,0.43333333333333335,0.3333333333333333,10,150,1.0,0.1522482381,0.03477265885345717,0.0066427355,0.0046312694,0.0016659456999999999,0.0,0.0,"{'min': 2095, 'median': 26547.0, 'max': 29092}","{'median': 10.0, 'max': 58}",False,False,finite-window request-level screen; sample counts and censoring retained,5,9,196128,1309,29.603745596,533968.0,527840.0,0.0,5836.0,0.00023316399983741576,1.8877203170022767,34.39612958299858,0,0,0.7692307692307693,129.86233333333337,14.283333333333333
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,incoming,150,180,8,7,7,3,1,0.26666666666666666,0.3,9,180,1.0,0.135832164,0.038079862595230524,0.0055151676,0.0046870762,0.0013712524000000002,0.0,0.0,"{'min': 2627, 'median': 26802.0, 'max': 29257}","{'median': 1.0, 'max': 94}",False,False,finite-window request-level screen; sample counts and censoring retained,4,7,143392,720,29.610496879,411083.0,403616.0,0.0,7489.0,0.00015646200154151302,1.5389217780002582,19.564455767000254,0,0,0.875,126.43216666666666,13.933333333333334
episodes-coding_long-1-replay-7102,coding_long,7102,0.3763566558427036,replay,incoming,60,180,37,33,33,20,4,0.30833333333333335,0.275,33,180,1.0,20.8309115684,0.03695505156089031,20.7007568326,20.6997510832,0.0018534582,-5.8,11.0,"{'min': 2038, 'median': 27247.0, 'max': 32077}","{'median': 14.0, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,4,31,751408,4208,119.52457184,2295256.0,2077296.0,0.0,245243.0,206.33614490399214,73.74549000901334,220.60681650499464,7,0,0.8918918918918919,171.0888333333333,37.375
followups-coding_long-1-control-7102-w8-burst,coding_long,7102,0.3763566558427036,control,resident,0,60,23,23,23,12,0,0.38333333333333336,0.38333333333333336,23,60,1.0,0.7328438132,0.034264816218887495,0.0498151084,0.014437727999999999,0.035763098400000005,0.0,0.0,"{'min': 25772, 'median': 27581.0, 'max': 32077}","{'median': 6.0, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,23,645680,5960,59.821850885,651640.0,645680.0,0.0,5960.0,0.0003594979971239809,4.144239445999119,22.971829694001826,0,0,1.0,119.73283333333333,8.566666666666666
followups-coding_long-1-control-7102-w8-burst,coding_long,7102,0.3763566558427036,control,resident,60,90,10,10,10,8,0,0.3333333333333333,0.3333333333333333,10,90,1.0,0.4522653026,0.03418510331880342,0.030011589699999997,0.005952554699999998,0.025432975899999998,0.0,0.0,"{'min': 2038, 'median': 26928.5, 'max': 31983}","{'median': 22.5, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,9,248880,1176,29.58466677,446597.0,443984.0,0.0,4819.0,0.00031625499832443893,2.7728843360027895,14.425108155999624,0,0,1.0,114.19583333333334,11.9
