timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 17:48:58.128, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 282.05 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:48:58.628, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 281.27 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:48:59.129, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 302.37 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:48:59.629, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 276.29 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:49:00.130, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 332.31 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:49:00.630, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 297.22 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:49:01.131, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 292.27 W, 300.00 W, 100 %, 61476 MiB, 1290 MHz, 1512 MHz
2026/09/10 17:49:01.631, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 312.41 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:49:02.132, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 307.52 W, 300.00 W, 100 %, 61476 MiB, 1290 MHz, 1512 MHz
2026/09/10 17:49:02.632, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 293.14 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:49:03.133, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 275.99 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:49:03.633, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 287.61 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:49:04.133, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.86 W, 300.00 W, 100 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:04.634, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 170.52 W, 300.00 W, 43 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:05.134, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 191.17 W, 300.00 W, 37 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:05.635, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 185.46 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:06.135, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 175.80 W, 300.00 W, 32 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:06.636, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 175.47 W, 300.00 W, 42 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:07.136, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 174.53 W, 300.00 W, 51 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:07.636, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 177.70 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:08.137, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 176.29 W, 300.00 W, 32 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:08.637, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 181.04 W, 300.00 W, 41 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:09.138, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 179.77 W, 300.00 W, 35 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:09.638, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 186.07 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:10.139, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 184.11 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:10.639, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 182.86 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:11.140, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 179.36 W, 300.00 W, 35 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:11.640, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 184.58 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:12.140, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 183.31 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:12.641, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 177.09 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:13.141, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 179.65 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:13.642, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 177.20 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:14.142, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 183.43 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:14.642, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 185.20 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:15.143, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 182.14 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:15.643, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 181.30 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:16.144, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 179.76 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:16.644, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 175.95 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:17.144, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 177.57 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:17.645, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 190.10 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:18.145, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 175.97 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:18.646, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 187.28 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:19.146, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 322.50 W, 300.00 W, 34 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:49:19.647, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 177.65 W, 300.00 W, 75 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:20.147, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 178.96 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:20.647, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 182.22 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:21.148, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 177.92 W, 300.00 W, 53 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:21.648, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.54 W, 300.00 W, 35 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:22.149, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 308.60 W, 300.00 W, 32 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:49:22.649, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 302.37 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 17:49:23.149, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 175.54 W, 300.00 W, 95 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:23.650, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 184.96 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:24.150, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 180.28 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:24.651, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 175.04 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:25.151, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 187.51 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:25.652, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 189.53 W, 300.00 W, 35 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:26.152, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 180.19 W, 300.00 W, 41 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:26.652, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 172.78 W, 300.00 W, 32 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:27.153, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 172.05 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:27.653, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 163.87 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:28.154, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 164.82 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:28.654, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 165.26 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:29.154, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 157.62 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:29.655, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 154.95 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:30.155, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 158.67 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:30.656, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.18 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:31.156, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 157.98 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:31.657, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 160.20 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:32.157, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 152.88 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:32.658, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 160.06 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:33.158, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 162.67 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:33.658, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 158.82 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:34.159, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 163.40 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:34.659, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 164.91 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:35.160, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 165.10 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:35.660, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 163.01 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:36.161, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 163.90 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:36.661, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 160.22 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:37.161, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 159.48 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:37.662, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 165.32 W, 300.00 W, 29 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:38.162, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 160.14 W, 300.00 W, 28 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:38.663, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 167.73 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:39.163, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 168.30 W, 300.00 W, 48 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:39.663, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 172.92 W, 300.00 W, 31 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:40.164, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 293.71 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:49:40.664, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 188.80 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:41.165, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 167.57 W, 300.00 W, 33 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:41.665, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.88 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:42.166, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 136.17 W, 300.00 W, 18 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:42.667, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 147.04 W, 300.00 W, 19 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:43.167, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 161.47 W, 300.00 W, 100 %, 61476 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:49:43.668, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 128.25 W, 300.00 W, 16 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:44.168, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 145.57 W, 300.00 W, 45 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:44.669, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.93 W, 300.00 W, 22 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:45.169, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 144.76 W, 300.00 W, 22 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:45.670, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.59 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:46.170, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 135.01 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:46.670, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 132.80 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:47.171, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 135.12 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:47.671, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 128.77 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:48.172, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 133.01 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:48.672, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 131.90 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:49.172, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 133.52 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:49.673, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 131.25 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:50.173, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 133.63 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:50.674, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 130.79 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:51.175, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 146.01 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:51.675, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 143.23 W, 300.00 W, 22 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:52.175, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 145.42 W, 300.00 W, 22 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:52.676, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 294.10 W, 300.00 W, 22 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:49:53.176, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 155.03 W, 300.00 W, 100 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:53.677, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 159.93 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:54.177, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 160.02 W, 300.00 W, 26 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:54.677, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 151.72 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:55.178, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 317.79 W, 300.00 W, 23 %, 61476 MiB, 1350 MHz, 1512 MHz
2026/09/10 17:49:55.678, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 142.89 W, 300.00 W, 25 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:56.179, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.24 W, 300.00 W, 22 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:56.679, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.51 W, 300.00 W, 19 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:57.179, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.69 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:57.680, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 128.69 W, 300.00 W, 18 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:58.180, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 297.41 W, 300.00 W, 16 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:49:58.681, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 286.82 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:49:59.181, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 141.20 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:49:59.681, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 143.66 W, 300.00 W, 22 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:00.182, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.36 W, 300.00 W, 22 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:00.682, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 140.71 W, 300.00 W, 22 %, 61476 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:50:01.183, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 138.41 W, 300.00 W, 50 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:01.683, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 139.05 W, 300.00 W, 23 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:02.184, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 159.17 W, 300.00 W, 45 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:02.684, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 159.61 W, 300.00 W, 25 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:03.184, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 144.39 W, 300.00 W, 25 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:03.685, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 140.62 W, 300.00 W, 24 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:04.185, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 130.75 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:04.686, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 137.03 W, 300.00 W, 20 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:05.186, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 137.28 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:05.686, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 142.47 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:06.187, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 109.33 W, 300.00 W, 18 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:06.687, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 109.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:07.188, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 109.04 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:07.688, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.76 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:08.188, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 107.36 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:08.689, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.75 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:09.189, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 335.44 W, 300.00 W, 0 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 17:50:09.689, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.75 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:10.190, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.65 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:10.690, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.56 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:11.190, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.54 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:11.691, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.49 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:12.191, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.29 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:12.691, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.38 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:13.192, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 125.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:13.692, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 160.77 W, 300.00 W, 74 %, 61476 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:50:14.193, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 140.93 W, 300.00 W, 21 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:14.693, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 128.57 W, 300.00 W, 18 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:15.194, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 325.35 W, 300.00 W, 22 %, 61476 MiB, 1365 MHz, 1512 MHz
2026/09/10 17:50:15.694, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 303.45 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 17:50:16.195, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 155.10 W, 300.00 W, 99 %, 61476 MiB, 1395 MHz, 1512 MHz
2026/09/10 17:50:16.695, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 150.98 W, 300.00 W, 27 %, 61476 MiB, 1410 MHz, 1512 MHz
