gpus,load,wan_gbps,deadline_s,draw,policy,shed_fraction,action_fractions,resource_utilization,qh_gap
64,0.5,40,5,7,greedy,0.8609050558256468,"[0.125, 0.11090505582564691, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.7443833037480321, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.3774480893210351, 1.0, 0.01950530487267339, 0.04074284390143287, 1.0, 0.016128502251180656, 0.46294012243144667]",0.1390949441743532
64,0.5,40,5,7,kv_only,0.27923094626748934,"[0.0, 0.0968379052449791, 0.0, 0.18239304102251028]","[1.0, 0.45914432818008216, 0.7747032419598328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15494064839196656, 0.29182886563601645, 0.0035351246847955863, 0.004376765975902409, 1.0, 0.553188379819734, 1.0]",0.7207690537325107
64,0.5,40,5,7,replay_only,1.0,"[0.5, 0.0, 0.5, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.8, 0.03650558813568386, 0.03650558813568386, 0.02541131676651217, 0.004778507655023521, 0.01613257927038278]",0.0
64,0.5,40,5,7,isolated_fastest,0.27923094626748934,"[0.0, 0.0968379052449791, 0.0, 0.18239304102251028]","[1.0, 0.45914432818008216, 0.7747032419598328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15494064839196656, 0.29182886563601645, 0.0035351246847955863, 0.004376765975902409, 1.0, 0.553188379819734, 1.0]",0.7207690537325107
64,0.5,40,5,8,queue_haul,1.0,"[0.6250000000000001, 0.0, 0.37500000000000006, 0.0]","[1.0000000000000002, 1.0000000000000002, 1.0000000000000002, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000002, 1.0, 1.0000000000000002, 0.6000000000000001, 0.043350385911124584, 0.029660790360243137, 0.045617252928616105, 0.0034950108531140297, 0.024880744148769625]",0.0
64,0.5,40,5,8,greedy,0.8633352289524798,"[0.125, 0.11333522895247991, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.763824688762696, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.3813363663239679, 1.0, 0.01968273467120653, 0.04074284390143287, 1.0, 0.022867708166096175, 0.49167571221493567]",0.13666477104752017
64,0.5,40,5,8,kv_only,0.27942919251412,"[0.0, 0.10169814176247106, 0.0, 0.17773105075164894]","[1.0, 0.42184840601319146, 0.8135851340997685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1627170268199537, 0.2843696812026383, 0.0037125504773451584, 0.00420657727918178, 1.0, 0.5311919959511604, 1.0]",0.72057080748588
64,0.5,40,5,8,replay_only,1.0,"[0.5, 0.0, 0.5, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.8, 0.03650558813568386, 0.03650558813568386, 0.034280993687005816, 0.005178707768722301, 0.021249911995938366]",0.0
64,0.5,40,5,8,isolated_fastest,0.27942919251412,"[0.0, 0.10169814176247106, 0.0, 0.17773105075164894]","[1.0, 0.42184840601319146, 0.8135851340997685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1627170268199537, 0.2843696812026383, 0.0037125504773451584, 0.00420657727918178, 1.0, 0.5311919959511604, 1.0]",0.72057080748588
64,0.5,40,6,0,queue_haul,0.9999999999999954,"[0.6249999999999996, 0.0, 0.3749999999999959, 0.0]","[0.9999999999999891, 0.9999999999999891, 0.9999999999999891, 0.9999999999999992, 0.9999999999999992, 0.9999999999999992, 0.9999999999999992, 0.9999999999999992, 0.9999999999999992, 0.9999999999999891, 0.9999999999999992, 0.5999999999999935, 0.06160317997896646, 0.011407996292401081, 0.0027444913922866506, 6.132572685390523e-05, 0.001312910503362736]",0.0
64,0.5,40,6,0,greedy,0.8729662174972855,"[0.125, 0.12296621749728572, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8408725971211425, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.39674594799565716, 1.0, 0.020385904473518873, 0.04074284390143287, 1.0000000000000002, 0.0009054016181936895, 0.4569406364257759]",0.1270337825027099
64,0.5,40,6,0,kv_only,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379499
64,0.5,40,6,0,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.00013447585224370096, 0.0012515847765088319, 0.0013129105033627376]",-4.551914400963142e-15
64,0.5,40,6,0,isolated_fastest,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379499
64,0.5,40,6,1,queue_haul,1.0000000000000364,"[0.6249999999999821, 2.6344667188501097e-14, 0.375000000000028, 0.0]","[1.000000000000128, 1.0000000000001774, 1.0000000000001774, 1.0000000000000209, 0.9999999999998949, 0.9999999999998949, 0.9999999999999988, 1.0, 1.0000000000002651, 0.9999999999999667, 1.0000000000000135, 0.6000000000000449, 0.06160317997896249, 0.011407996292404911, 0.0027887158212945126, 6.130293214259334e-05, 0.0013073335664775356]",0.0
64,0.5,40,6,1,greedy,0.8717872775322739,"[0.125, 0.121787277532274, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8314410774010488, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.3948596440516384, 1.0, 0.02029982867992004, 0.04074284390143287, 1.0, 0.0009006553795511477, 0.44771227555981713]",0.1282127224677625
64,0.5,40,6,1,kv_only,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913602
64,0.5,40,6,1,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.00013720084566644567, 0.0012460306342855427, 0.0013073335664278698]",3.6415315207705135e-14
64,0.5,40,6,1,isolated_fastest,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913602
64,0.5,40,6,2,queue_haul,1.000000000000011,"[0.6250000000000017, 0.0, 0.3750000000000093, 0.0]","[1.0000000000000249, 1.0000000000000249, 1.0000000000000249, 1.0000000000000027, 1.0000000000000027, 1.0000000000000027, 1.0000000000000027, 1.0000000000000027, 1.0000000000000027, 1.0000000000000249, 1.0000000000000027, 0.600000000000015, 0.061603179978966666, 0.011407996292401489, 0.002765648094761384, 6.135349691605422e-05, 0.0013225864752057042]",0.0
64,0.5,40,6,2,greedy,0.8730114202755542,"[0.125, 0.12301142027555437, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8412342193472917, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.396818272440887, 1.0, 0.020389204781531, 0.04074284390143287, 1.0000000000000002, 0.0009147684095443359, 0.45695000321712664]",0.12698857972445687
64,0.5,40,6,2,kv_only,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913349
64,0.5,40,6,2,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.00013453674679751439, 0.0012612329782896467, 0.0013225864752056994]",1.1102230246251565e-14
64,0.5,40,6,2,isolated_fastest,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913349
64,0.5,40,6,3,queue_haul,1.0000000000000362,"[0.6249999999999805, 2.657365068733009e-14, 0.3750000000000292, 0.0]","[1.0000000000001248, 1.0000000000001776, 1.0000000000001776, 1.00000000000002, 0.9999999999998946, 0.9999999999998946, 1.0000000000000002, 0.9999999999999996, 1.0000000000002647, 0.9999999999999653, 1.000000000000011, 0.6000000000000467, 0.061603179978962294, 0.011407996292405099, 0.002789902678606537, 6.131313429295725e-05, 0.001307874070266408]",0.0
64,0.5,40,6,3,greedy,0.87174298693825,"[0.125, 0.12174298693825017, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8310867526488581, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.3947887791012003, 1.0, 0.020296594971552603, 0.04074284390143287, 0.9999999999999998, 0.0009003527375381945, 0.4477119729178041]",0.12825701306178616
64,0.5,40,6,3,kv_only,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379906
64,0.5,40,6,3,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.0001372236788916465, 0.001246560935923588, 0.0013078740702162613]",3.6193270602780103e-14
64,0.5,40,6,3,isolated_fastest,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379906
64,0.5,40,6,4,queue_haul,1.0000000000000036,"[0.6249999999999999, 0.0, 0.37500000000000366, 0.0]","[1.0000000000000098, 1.0000000000000098, 1.0000000000000098, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0000000000000098, 0.9999999999999999, 0.600000000000006, 0.0616031799789665, 0.011407996292401317, 0.002763303761410117, 6.12511722118877e-05, 0.0012959274028977654]",0.0
64,0.5,40,6,4,greedy,0.8717872906990884,"[0.125, 0.12178729069908859, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8314411827355654, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.39485966511854176, 1.0, 0.02029982964124466, 0.04074284390143287, 1.0, 0.0008913992829453664, 0.44770301946321134]",0.1282127093009151
64,0.5,40,6,4,kv_only,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913273
64,0.5,40,6,4,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.00013708500281880615, 0.0012346762306858778, 0.001295927402897765]",3.552713678800501e-15
64,0.5,40,6,4,isolated_fastest,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913273
64,0.5,40,6,5,queue_haul,1.0000000000000027,"[0.624999999999996, 0.0, 0.37500000000000666, 0.0]","[1.0000000000000075, 1.0000000000000075, 1.0000000000000075, 1.000000000000024, 0.9999999999999937, 0.9999999999999937, 0.9999999999999937, 0.9999999999999937, 0.9999999999999937, 1.0000000000000075, 0.9999999999999937, 0.6000000000000106, 0.06160317997896612, 0.011407996292401568, 0.002736433518035392, 6.129636026037357e-05, 0.0013092064621929816]",0.0
64,0.5,40,6,5,greedy,0.8730114323963036,"[0.125, 0.12301143239630372, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8412343163132865, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.396818291834086, 1.0, 0.020389205666481166, 0.04074284390143287, 1.0000000000000002, 0.0009036154785623562, 0.4569388502861446]",0.12698856760369903
64,0.5,40,6,5,kv_only,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913264
64,0.5,40,6,5,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.00013441145679507418, 0.001247910101932616, 0.0013092064621929868]",2.6645352591003757e-15
64,0.5,40,6,5,isolated_fastest,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913264
64,0.5,40,6,6,queue_haul,1.0000000000000102,"[0.6250000000000011, 0.0, 0.3750000000000091, 0.0]","[1.0000000000000242, 1.0000000000000242, 1.0000000000000242, 1.0000000000000018, 1.0000000000000018, 1.0000000000000018, 1.0000000000000018, 1.0000000000000018, 1.0000000000000018, 1.0000000000000242, 1.0000000000000018, 0.6000000000000146, 0.06160317997896662, 0.01140799629240148, 0.002752108027569427, 6.133721149504125e-05, 0.0013163954420634969]",0.0
64,0.5,40,6,6,greedy,0.8729662187386913,"[0.125, 0.12296621873869137, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8408726070523878, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.3967459499819062, 1.0, 0.020385904564155358, 0.04074284390143287, 1.0000000000000002, 0.0009086300700777402, 0.45694386487766]",0.12703378126131892
64,0.5,40,6,6,kv_only,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379647
64,0.5,40,6,6,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.0001345010359142976, 0.0012550582305684533, 0.0013163954420634932]",1.021405182655144e-14
64,0.5,40,6,6,isolated_fastest,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379647
64,0.5,40,6,7,queue_haul,1.0000000000000422,"[0.6249999999999778, 3.11325039821971e-14, 0.3750000000000333, 0.0]","[1.0000000000001448, 1.000000000000207, 1.000000000000207, 1.0000000000000238, 0.9999999999998781, 0.9999999999998781, 0.9999999999999989, 1.0, 1.000000000000308, 0.9999999999999577, 1.0000000000000142, 0.6000000000000534, 0.06160317997896163, 0.011407996292405725, 0.0027564471219640387, 6.128122890547767e-05, 0.0012928938334114612]",0.0
64,0.5,40,6,7,greedy,0.8717429575029317,"[0.125, 0.12174295750293189, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8310865171663119, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.394788732004691, 1.0, 0.020296592822445392, 0.04074284390143287, 1.0, 0.0008848639207305441, 0.4476964841009965]",0.12825704249711045
64,0.5,40,6,7,kv_only,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379966
64,0.5,40,6,7,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.000137152272092751, 0.0012316126044475601, 0.001292893833352727]",4.218847493575595e-14
64,0.5,40,6,7,isolated_fastest,0.32773733036204555,"[0.0, 0.0, 0.0, 0.32773733036204555]","[1.0, 1.0, 0.6218986428963642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5243797285792728, 0.0, 0.00968264474040515, 0.0, 1.0, 1.0]",0.6722626696379966
64,0.5,40,6,8,queue_haul,1.0000000000000038,"[0.6249999999999999, 0.0, 0.37500000000000383, 0.0]","[1.0000000000000102, 1.0000000000000102, 1.0000000000000102, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0000000000000102, 0.9999999999999999, 0.6000000000000062, 0.0616031799789665, 0.011407996292401322, 0.002653975476921218, 6.129211018117654e-05, 0.00130549705631118]",0.0
64,0.5,40,6,8,greedy,0.8747065943319599,"[0.125, 0.12470659433195994, 0.6249999999999999, 0.0]","[1.0, 1.0, 1.0, 0.7142857142857142, 0.8547956117985362, 0.7142857142857142, 0.7142857142857142, 1.0, 1.0, 0.7142857142857142, 0.3995305509311359, 1.0, 0.020512971433373876, 0.04074284390143287, 1.0, 0.0008994059253417404, 0.46970740997418137]",0.12529340566804392
64,0.5,40,6,8,kv_only,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913275
64,0.5,40,6,8,replay_only,1.0,"[0.375, 0.0, 0.625, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6000000000000001, 1.0, 0.011407996292401206, 0.061603179978966506, 0.00013074032365452236, 0.0012442049461300036, 0.0013054970563111795]",3.774758283725532e-15
64,0.5,40,6,8,isolated_fastest,0.32793557660867617,"[0.0, 0.0, 0.0, 0.32793557660867617]","[1.0, 1.0, 0.6234846128694093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5246969225738819, 0.0, 0.009689881836234092, 0.0, 1.0, 1.0]",0.6720644233913275
32,0.5,40,3,0,queue_haul,0.9335430573276848,"[0.34740993359399364, 0.05854305732768485, 0.40259006640600636, 0.125]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4683444586214788, 1.0, 1.0, 1.0, 0.6495247854746855, 0.8441441062496102, 0.030738226203107743, 0.0349948007344031, 1.0, 0.8839512907905671, 1.0]",0.0
32,0.5,40,3,0,greedy,0.869161323420726,"[0.25, 0.014667028344730893, 0.5, 0.10449429507599514]","[1.0, 1.0, 1.0, 1.0, 0.9532905873658083, 1.0, 0.0, 1.0, 1.0, 1.0, 0.42346724535156943, 0.9671908721215923, 0.030731647352097425, 0.028163644723467964, 0.5555212875814882, 0.9999999999999998, 1.0]",0.06438173390695878
32,0.5,40,3,0,kv_only,0.30193635615675396,"[0.0, 0.05459570745070858, 0.0, 0.24734064870604539]","[1.0, 0.43676565960566865, 0.978725189648363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.39574503792967264, 0.001993048410171854, 0.006747716592395518, 1.0, 0.8839512907905672, 1.0]",0.6316067011709309
32,0.5,40,3,0,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021739493975964797, 0.004758423605906254, 0.004651379319240873]",0.18354305732768483
32,0.5,40,3,0,isolated_fastest,0.30193635615675396,"[0.0, 0.05459570745070858, 0.0, 0.24734064870604539]","[1.0, 0.43676565960566865, 0.978725189648363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.39574503792967264, 0.001993048410171854, 0.006747716592395518, 1.0, 0.8839512907905672, 1.0]",0.6316067011709309
32,0.5,40,3,1,queue_haul,0.9336844461782878,"[0.46268876232485073, 0.1063443811624259, 0.2873112376751482, 0.0773400650158631]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999956, 0.46947556942631186, 0.9999999999999956, 0.9999999999999958, 1.0, 0.9104530295796426, 0.5834420843056182, 0.029660790360243005, 0.0360877210267091, 1.0000000000000002, 0.8892319981223532, 1.0]",0.0
32,0.5,40,3,1,greedy,0.8693721187603702,"[0.25, 0.014704491034838948, 0.5, 0.10466762772553126]","[1.0, 1.0, 1.0, 1.0, 0.9549769500829617, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4235271856557423, 0.96746820436085, 0.030734382547168506, 0.028176299944096827, 0.5669890159092659, 1.0, 1.0]",0.06431232741791759
32,0.5,40,3,1,kv_only,0.30233284865001525,"[0.0, 0.05358005183888093, 0.0, 0.24875279681113432]","[1.0, 0.4286404147110474, 0.9900223744890746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.39800447489781493, 0.0019559713047187775, 0.006799267889506481, 1.0, 0.8892319981223531, 0.9999999999999998]",0.6313515975282726
32,0.5,40,3,1,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0022077681972746278, 0.004632620478743355, 0.004539040983762217]",0.18368444617828783
32,0.5,40,3,1,isolated_fastest,0.30233284865001525,"[0.0, 0.05358005183888093, 0.0, 0.24875279681113432]","[1.0, 0.4286404147110474, 0.9900223744890746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.39800447489781493, 0.0019559713047187775, 0.006799267889506481, 1.0, 0.8892319981223531, 0.9999999999999998]",0.6313515975282726
32,0.5,40,3,2,queue_haul,0.9336701328016588,"[0.27876462399880964, 0.029905508802849125, 0.47123537600119036, 0.15376462399880964]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.46936106241326997, 1.0, 1.0, 1.0, 0.493872212482654, 1.0, 0.031360840647410244, 0.03438610318484571, 1.0, 0.8704974962003151, 1.0]",0.0
32,0.5,40,3,2,greedy,0.8693544234383342,"[0.25, 0.013068907189971392, 0.5, 0.1062855162483628]","[1.0, 1.0, 1.0, 1.0, 0.9548353875066735, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4209102515039542, 0.9700568259973805, 0.030614966646764278, 0.0282944238882247, 0.49632589322862153, 1.0, 1.0]",0.06431570936332454
32,0.5,40,3,2,kv_only,0.30233284865001525,"[0.0, 0.054686114724340526, 0.0, 0.24764673392567474]","[1.0, 0.4374889177947242, 0.9811738714053979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.3962347742810796, 0.001996348780867532, 0.006758890413357727, 1.0, 0.8704974962003151, 0.9999999999999998]",0.6313372841516436
32,0.5,40,3,2,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.002188515606416634, 0.004721975582971297, 0.00468660477359024]",0.18367013280165878
32,0.5,40,3,2,isolated_fastest,0.30233284865001525,"[0.0, 0.054686114724340526, 0.0, 0.24764673392567474]","[1.0, 0.4374889177947242, 0.9811738714053979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.3962347742810796, 0.001996348780867532, 0.006758890413357727, 1.0, 0.8704974962003151, 0.9999999999999998]",0.6313372841516436
32,0.5,40,3,3,queue_haul,0.9335429703405482,"[0.46231278201032744, 0.10615639100516389, 0.28768721798967256, 0.07738657933538425]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.468343762724385, 1.0, 0.9999999999999987, 1.0000000000000013, 0.9095506768247861, 0.5841180757200909, 0.02966079036024309, 0.03607222705071799, 1.0, 0.8892319981223534, 1.0]",0.0
32,0.5,40,3,3,greedy,0.8691600449477338,"[0.25, 0.014665562905027912, 0.5, 0.1044944820427058]","[1.0, 1.0, 1.0, 1.0, 0.9532803595818696, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4234649006480447, 0.9671911712683293, 0.030731540358620957, 0.028163658374127428, 0.5669890159092678, 0.9999999999999998, 1.0]",0.06438292539281443
32,0.5,40,3,3,kv_only,0.301936356156754,"[0.0, 0.053491473112229224, 0.0, 0.24844488304452478]","[1.0, 0.4279317848978338, 0.9875590643561982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.39751181287123966, 0.001952737686206047, 0.006788027316361326, 1.0, 0.8892319981223534, 1.0000000000000002]",0.6316066141837942
32,0.5,40,3,3,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.002211836111790472, 0.004772439757938862, 0.004662058340696515]",0.18354297034054823
32,0.5,40,3,3,isolated_fastest,0.301936356156754,"[0.0, 0.053491473112229224, 0.0, 0.24844488304452478]","[1.0, 0.4279317848978338, 0.9875590643561982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.39751181287123966, 0.001952737686206047, 0.006788027316361326, 1.0, 0.8892319981223534, 1.0000000000000002]",0.6316066141837942
