timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 17:50:47.745, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:48.246, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:48.746, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:49.247, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:49.747, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:50.247, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:50.748, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:51.248, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:51.749, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:52.249, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.22 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:52.749, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.22 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:53.250, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:53.750, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.96 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:54.251, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:54.751, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:55.251, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.16 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:55.752, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.04 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:56.252, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.08 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:56.753, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:57.253, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.09 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:57.754, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.06 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:58.254, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:58.754, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.28 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:59.255, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:50:59.755, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.97 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:00.256, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.99 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:00.756, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.11 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:01.256, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.86 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:01.757, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:02.257, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.02 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:02.758, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:03.258, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:03.758, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.09 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:04.259, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:04.759, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:05.260, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:05.760, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.09 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:06.260, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:06.761, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:07.261, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:07.762, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:08.262, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:08.762, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:09.263, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.16 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:09.763, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:10.264, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:10.764, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:11.265, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.98 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:11.765, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:12.265, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:12.766, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:13.266, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:13.767, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:14.267, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:14.768, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.07 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:15.268, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.19 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:15.769, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.89 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:16.269, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:16.770, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:17.270, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:17.771, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.63 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:18.271, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:18.771, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.06 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:19.272, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:19.772, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:20.272, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.60 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:20.773, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:21.273, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.86 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:21.773, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:22.274, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.06 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:22.775, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.75 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:23.275, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:23.776, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:24.276, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:24.777, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:25.277, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:25.777, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.99 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:26.278, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.97 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:26.778, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:27.278, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:27.779, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:28.279, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.80 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:28.779, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.85 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:29.280, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:29.780, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:30.282, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.96 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:30.782, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.77 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:31.282, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.52 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:31.783, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:32.283, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:32.783, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:33.284, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:33.784, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:34.285, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:34.785, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:35.285, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:35.786, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.01 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:36.287, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:36.787, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:37.288, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:37.788, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:38.288, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:38.789, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.06 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:39.289, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:39.789, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.93 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:40.290, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:40.791, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:41.291, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:41.791, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:42.292, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.90 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:42.792, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:43.292, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:43.793, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:44.293, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:44.793, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:45.294, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:45.794, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.67 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:46.295, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:46.795, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.59 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:47.295, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:47.796, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:48.296, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.60 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:48.796, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:49.297, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:49.797, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 98.00 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:50.297, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:50.798, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:51.298, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:51.798, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:52.299, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:52.799, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:53.300, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:53.800, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.76 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:54.300, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.61 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:54.801, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.82 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:55.301, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.77 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:55.801, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.91 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:56.302, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.80 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:56.802, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:57.303, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.63 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:57.803, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:58.303, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:58.804, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.60 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:59.304, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:51:59.805, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.69 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:00.305, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:00.805, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.87 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:01.306, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.98 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:01.806, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.84 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:02.306, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:02.807, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:03.307, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:03.807, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.74 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:04.308, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.73 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:04.808, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 17:52:05.308, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.65 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
