workload,deadline_s,bandwidth_tbps,policy,handoff_fraction,recovered_handoff_fraction,power_shed_mw,full_handoff_power_mw,kv_source_session_fraction,replay_source_session_fraction,kv_share_of_moved,timing_consistent_handoff_fraction,locally_passing_handoff_fraction,simulate_s,audit_s,resident_ttft_attainment,incoming_ttft_attainment
coding,120,1.0,isolated_fastest,0.8847118400028047,0.8847118400028064,0.39829814306510725,0.45020098641818174,0.042114970059110246,0.833096453266711,0.04811976733470011,0.47687252452340395,0.046200535442670304,12.236903542652726,18.343617416918278,0.8233580166637817,0.9351703056389687
coding,120,2.0,queue_haul,0.989434285971073,0.9894342859710736,0.44544429154014636,0.45020098641818174,0.09967202663868178,0.8695292250653657,0.10283934989089072,0.3967446449778529,0.032029065876438174,18.958607332780957,13.882652999833226,0.8164996720271411,0.9187466943675143
coding,120,2.0,greedy,0.8809373555265961,0.8809373555265962,0.396598866430698,0.45020098641818174,0.017776777677767763,0.7382800780078008,0.023512487908926297,0.5898537503518922,0.009617484401893178,3.1262062080204487,5.19904625043273,0.8474883202605975,0.9502469770456629
coding,120,2.0,kv_only,0.64789824100703,0.633420954900474,0.29168442719996973,0.45020098641818174,0.5150897060252033,0.0,1.0,0.6478982410070302,0.3750800822593079,5.287450334057212,2.2646207911893725,1.0,0.8430378586808539
coding,120,2.0,replay_only,0.9633977984783311,0.963397798478331,0.4337226391880493,0.45020098641818174,0.0,0.9243893122314774,0.0,0.42497695124725776,1.571322853928578e-15,5.364631291478872,8.694339292123914,0.7903534059283538,0.9329197176402418
coding,120,2.0,isolated_fastest,0.9394245555109304,0.9394245555109285,0.42292986155648277,0.45020098641818174,0.08609388681897151,0.8301453007750811,0.09396442324743275,0.6337827397065446,0.10170797257676574,11.78528149984777,12.631012291647494,0.8296636600128975,0.9345929053243723
coding,120,5.0,queue_haul,0.9999999891742917,0.9999999891742917,0.45020098154443716,0.45020098641818174,0.35755272754590717,0.6424472509136855,0.35755273524773873,0.7086112942841226,0.24108910084417745,9.306644833646715,4.856722458265722,0.8902084262998259,0.9397898903676142
coding,120,5.0,greedy,0.8851036202582552,0.8851036202582552,0.39847452292257024,0.45020098641818174,0.183093309330933,0.5732448244824483,0.24207864332820941,0.6486463472644424,0.2103832521007748,2.873419334180653,3.8172888746485114,0.8826989841841327,0.9485307923394668
coding,120,5.0,kv_only,0.5109857325288206,0.5109857325288215,0.2300462808300922,0.45020098641818174,0.5300708769285649,0.0,1.0,0.5109857325288283,0.44399771877664324,3.205628958530724,1.021538500674069,1.0,0.9115537883366792
coding,120,5.0,replay_only,0.9633977984783313,0.963397798478331,0.43372263918804943,0.45020098641818174,0.0,0.9243893122314775,0.0,0.42497695124725776,1.5717001558838205e-15,4.329192625358701,5.2543078335002065,0.7903534059283538,0.9329197176402418
coding,120,5.0,isolated_fastest,0.9538385649695369,0.953838564969537,0.4294190628329884,0.45020098641818174,0.1240999099909991,0.7724635239168254,0.13841732252015732,0.6629757387497303,0.14647124884648374,5.592550709843636,6.148595832288265,0.8636015396121721,0.9466323822608124
