action,region,cohort,scenario_id,context_tokens,predicted_s,measured_s
kv_transfer,australiaeast,historical,bdfd97dbf311fcd0,31488,14.108902506568379,59.381091597
kv_transfer,australiaeast,historical,bdfd97dbf311fcd0,31488,14.108902506568379,59.380280598
kv_transfer,southcentralus,historical,81334d61e5db1749,24576,2.8695241378344263,3.364862962
kv_transfer,southcentralus,historical,81334d61e5db1749,24576,2.8695241378344263,5.48536645
kv_transfer,southcentralus,historical,5efd77d55391043e,16384,2.0043062452369855,3.682906709
kv_transfer,southcentralus,historical,5efd77d55391043e,16384,2.0043062452369855,2.313778079
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,5.109886377
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,9.756286508
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,7.42600868
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,14.451792993
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,12.096541589
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,21.590279621
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,16.81663623
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,21.62582483
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,27.764314694
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,23.986961213
replay,southcentralus,historical,993e97f597f0eaa2,8192,2.5948304968677127,2.427183376
replay,australiaeast,historical,993e97f597f0eaa2,8192,2.5948304968677127,26.939388197
kv_transfer,southcentralus,historical,145723fbdf366a42,16384,2.0043062452369855,2.227323948
replay,australiaeast,historical,145723fbdf366a42,16384,8.707250797300555,8.972394564
kv_transfer,southcentralus,historical,145723fbdf366a42,16384,2.0043062452369855,3.529991681
replay,southcentralus,historical,fbd17576da04ddf3,31488,28.96327586923911,28.757939321
replay,australiaeast,historical,fbd17576da04ddf3,31488,28.96327586923911,29.69096621
replay,southcentralus,historical,fbd17576da04ddf3,31488,28.96327586923911,57.840242654
replay,australiaeast,historical,fbd17576da04ddf3,31488,28.96327586923911,59.2493291
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,63.007871795
replay,australiaeast,historical,60e465797e85242e,31488,28.96327586923911,29.622145967
replay,australiaeast,historical,60e465797e85242e,31488,28.96327586923911,88.298318593
replay,australiaeast,historical,60e465797e85242e,31488,28.96327586923911,58.820607469
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,92.888097342
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,30.618293716
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,124.501455266
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,148.795853257
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.760061529
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.75912619
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.75864057
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.758185186
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.757096551
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.757003426
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.755683258
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.75535642
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.755072083
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.75418427
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,178.753848692
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,181.050106988
replay,australiaeast,historical,60e465797e85242e,31488,28.96327586923911,117.210198102
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,181.049275395
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,181.048157065
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,181.047999364
kv_transfer,southcentralus,historical,60e465797e85242e,31488,3.599551734713516,181.047043595
kv_transfer,southcentralus,historical,90b910bcec9a147e,16384,2.0043062452369855,2.930194848
kv_transfer,southcentralus,historical,90b910bcec9a147e,16384,2.0043062452369855,4.162594041
kv_transfer,southcentralus,historical,90b910bcec9a147e,16384,2.0043062452369855,7.210424438
kv_transfer,southcentralus,historical,90b910bcec9a147e,16384,2.0043062452369855,5.341162046
kv_transfer,southcentralus,historical,90b910bcec9a147e,16384,2.0043062452369855,8.274009563
kv_transfer,southcentralus,historical,90b910bcec9a147e,16384,2.0043062452369855,9.220530219
kv_transfer,southcentralus,historical,90b910bcec9a147e,16384,2.0043062452369855,6.191277204
replay,australiaeast,historical,90b910bcec9a147e,16384,8.707250797300555,26.448589574
replay,australiaeast,historical,90b910bcec9a147e,16384,8.707250797300555,19.474616721
replay,australiaeast,historical,90b910bcec9a147e,16384,8.707250797300555,11.122749767
kv_transfer,southcentralus,historical,38d11d86812a3e05,16384,2.0043062452369855,2.211999319
kv_transfer,southcentralus,historical,38d11d86812a3e05,16384,2.0043062452369855,3.412580315
kv_transfer,southcentralus,historical,38d11d86812a3e05,16384,2.0043062452369855,4.731592366
replay,australiaeast,historical,00ca497fde15786b,31488,28.96327586923911,29.624581065
replay,australiaeast,historical,00ca497fde15786b,31488,28.96327586923911,58.540622405
kv_transfer,australiaeast,historical,00ca497fde15786b,31488,14.108902506568379,59.089198764
kv_transfer,southcentralus,historical,00ca497fde15786b,31488,3.599551734713516,58.894902619
kv_transfer,southcentralus,historical,00ca497fde15786b,31488,3.599551734713516,58.895414073
replay,southcentralus,historical,00ca497fde15786b,31488,28.96327586923911,28.972639448
replay,southcentralus,historical,00ca497fde15786b,31488,28.96327586923911,58.89455776
kv_transfer,southcentralus,historical,00ca497fde15786b,31488,3.599551734713516,58.893810894
kv_transfer,southcentralus,historical,00ca497fde15786b,31488,3.599551734713516,59.705401777
kv_transfer,southcentralus,historical,00ca497fde15786b,31488,3.599551734713516,59.705267175
kv_transfer,southcentralus,historical,00ca497fde15786b,31488,3.599551734713516,60.252253851
kv_transfer,australiaeast,historical,00ca497fde15786b,31488,14.108902506568379,63.777591076
replay,australiaeast,historical,5e852ca19c2f3f13,16384,8.707250797300555,8.982865954
kv_transfer,southcentralus,historical,5e852ca19c2f3f13,16384,2.0043062452369855,5.132369978
kv_transfer,southcentralus,historical,5e852ca19c2f3f13,16384,2.0043062452369855,2.817570311
kv_transfer,southcentralus,historical,5e852ca19c2f3f13,16384,2.0043062452369855,3.980084634
kv_transfer,southcentralus,historical,5e852ca19c2f3f13,16384,2.0043062452369855,6.229050016
kv_transfer,southcentralus,historical,5e852ca19c2f3f13,16384,2.0043062452369855,7.924072292
kv_transfer,southcentralus,historical,5e852ca19c2f3f13,16384,2.0043062452369855,7.05165348
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,1.546066784
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,2.180991152
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,3.838331838
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,2.874424711
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,4.356010675
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,3.279839727
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,4.68353912
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,7.078381132
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,5.145432462
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,5.972555059
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,6.646422565
kv_transfer,southcentralus,historical,d535e2744a368540,8192,1.1390883526395454,7.708866655
replay,australiaeast,historical,148ff0f02f2d111a,31488,28.96327586923911,29.686729215
kv_transfer,southcentralus,historical,148ff0f02f2d111a,31488,3.599551734713516,4.38842565
kv_transfer,southcentralus,historical,148ff0f02f2d111a,31488,3.599551734713516,6.829568236
kv_transfer,southcentralus,historical,148ff0f02f2d111a,31488,3.599551734713516,8.766762347
kv_transfer,southcentralus,historical,148ff0f02f2d111a,31488,3.599551734713516,10.592457112
kv_transfer,southcentralus,historical,3e8b94c737afa6b0,8192,1.1390883526395454,1.516258377
kv_transfer,southcentralus,historical,3e8b94c737afa6b0,8192,1.1390883526395454,2.665019124
kv_transfer,southcentralus,historical,3e8b94c737afa6b0,8192,1.1390883526395454,2.167295942
kv_transfer,southcentralus,historical,3e8b94c737afa6b0,8192,1.1390883526395454,3.019747543
kv_transfer,southcentralus,historical,3e8b94c737afa6b0,8192,1.1390883526395454,3.549801712
replay,australiaeast,historical,e4fcfe3da294fb2e,16384,8.707250797300555,8.902465137
kv_transfer,southcentralus,historical,e4fcfe3da294fb2e,16384,2.0043062452369855,1.918226279
kv_transfer,southcentralus,historical,644f92b2901653db,16384,2.0043062452369855,1.96929832
replay,australiaeast,historical,644f92b2901653db,16384,8.707250797300555,8.863591807
kv_transfer,southcentralus,historical,bae27952197b92a5,16384,2.0043062452369855,2.217569205
kv_transfer,southcentralus,historical,bae27952197b92a5,16384,2.0043062452369855,3.7265826
replay,australiaeast,historical,bae27952197b92a5,16384,8.707250797300555,8.991906929
kv_transfer,southcentralus,historical,604e2b7f37d806e5,24576,2.8695241378344263,3.374260455
kv_transfer,australiaeast,historical,604e2b7f37d806e5,24576,11.071944252452855,14.973857339
kv_transfer,southcentralus,historical,604e2b7f37d806e5,24576,2.8695241378344263,5.392258006
kv_transfer,southcentralus,historical,604e2b7f37d806e5,24576,2.8695241378344263,6.543644146
kv_transfer,australiaeast,historical,604e2b7f37d806e5,24576,11.071944252452855,22.354208737
kv_transfer,australiaeast,historical,604e2b7f37d806e5,24576,11.071944252452855,29.641257043
kv_transfer,southcentralus,historical,2905ba7f7a99c670,31488,3.599551734713516,3.472973356
replay,australiaeast,historical,2905ba7f7a99c670,31488,28.96327586923911,29.599599456
replay,australiaeast,historical,2905ba7f7a99c670,31488,28.96327586923911,58.551513688
kv_transfer,southcentralus,historical,0ac60c7d0160602b,31488,3.599551734713516,58.429174234
kv_transfer,southcentralus,historical,0ac60c7d0160602b,31488,3.599551734713516,59.856106788
kv_transfer,southcentralus,historical,0ac60c7d0160602b,31488,3.599551734713516,58.427130051
kv_transfer,southcentralus,historical,0ac60c7d0160602b,31488,3.599551734713516,59.854791911
kv_transfer,southcentralus,historical,0ac60c7d0160602b,31488,3.599551734713516,59.854165916
kv_transfer,southcentralus,historical,0ac60c7d0160602b,31488,3.599551734713516,59.853883223
replay,southcentralus,historical,0ac60c7d0160602b,31488,28.96327586923911,29.028574457
replay,southcentralus,historical,0ac60c7d0160602b,31488,28.96327586923911,58.425033021
replay,australiaeast,historical,0ac60c7d0160602b,31488,28.96327586923911,58.874742653
replay,australiaeast,historical,0ac60c7d0160602b,31488,28.96327586923911,29.716583856
kv_transfer,australiaeast,historical,0ac60c7d0160602b,31488,14.108902506568379,59.594367718
kv_transfer,australiaeast,historical,0ac60c7d0160602b,31488,14.108902506568379,59.593711638
kv_transfer,southcentralus,historical,9f76e6fd559c0332,8192,1.1390883526395454,1.697561528
replay,australiaeast,historical,9f76e6fd559c0332,8192,2.5948304968677127,9.788773627
replay,australiaeast,historical,9f76e6fd559c0332,8192,2.5948304968677127,5.110451925
replay,australiaeast,historical,9f76e6fd559c0332,8192,2.5948304968677127,7.442751392
kv_transfer,southcentralus,historical,9f76e6fd559c0332,8192,1.1390883526395454,2.290257604
kv_transfer,southcentralus,historical,9f76e6fd559c0332,8192,1.1390883526395454,2.919294692
kv_transfer,southcentralus,historical,9f76e6fd559c0332,8192,1.1390883526395454,3.434340061
replay,australiaeast,historical,9f76e6fd559c0332,8192,2.5948304968677127,12.232031605
kv_transfer,southcentralus,historical,9f76e6fd559c0332,8192,1.1390883526395454,3.836383241
replay,australiaeast,historical,9f76e6fd559c0332,8192,2.5948304968677127,12.617874036
kv_transfer,southcentralus,historical,9f76e6fd559c0332,8192,1.1390883526395454,4.939131669
kv_transfer,southcentralus,historical,9f76e6fd559c0332,8192,1.1390883526395454,4.312391902
kv_transfer,australiaeast,historical,35ea400659b072da,16384,7.472586321649272,8.972533387
kv_transfer,australiaeast,historical,35ea400659b072da,16384,7.472586321649272,13.713219659
kv_transfer,southcentralus,historical,35ea400659b072da,16384,2.0043062452369855,1.984176793
replay,australiaeast,historical,b98997ae1a1a6276,16384,8.707250797300555,17.406638881
kv_transfer,southcentralus,historical,b98997ae1a1a6276,16384,2.0043062452369855,2.366852223
replay,australiaeast,historical,b98997ae1a1a6276,16384,8.707250797300555,11.145606006
kv_transfer,southcentralus,historical,b98997ae1a1a6276,16384,2.0043062452369855,3.562269196
kv_transfer,southcentralus,historical,b98997ae1a1a6276,16384,2.0043062452369855,4.710575324
replay,southcentralus,historical,d7f64c5cecc69dce,24576,18.113900252351748,20.154108436
replay,australiaeast,historical,d7f64c5cecc69dce,24576,18.113900252351748,20.906488701
replay,southcentralus,historical,d7f64c5cecc69dce,24576,18.113900252351748,37.916365511
replay,australiaeast,historical,d7f64c5cecc69dce,24576,18.113900252351748,38.940154357
replay,southcentralus,historical,d7f64c5cecc69dce,24576,18.113900252351748,53.846155876
replay,australiaeast,historical,d7f64c5cecc69dce,24576,18.113900252351748,55.078826415
replay,australiaeast,historical,26beac1f6f3824cd,16384,8.707250797300555,11.121969407
replay,australiaeast,historical,26beac1f6f3824cd,16384,8.707250797300555,17.39208231
replay,australiaeast,historical,aee0bab5795e83ce,8192,2.5948304968677127,5.093660562
replay,australiaeast,historical,aee0bab5795e83ce,8192,2.5948304968677127,7.461905615
replay,australiaeast,historical,aee0bab5795e83ce,8192,2.5948304968677127,7.732589888
kv_transfer,southcentralus,historical,aee0bab5795e83ce,8192,1.1390883526395454,2.128814241
kv_transfer,southcentralus,historical,aee0bab5795e83ce,8192,1.1390883526395454,1.534822441
kv_transfer,southcentralus,historical,aee0bab5795e83ce,8192,1.1390883526395454,2.811779727
kv_transfer,southcentralus,historical,aee0bab5795e83ce,8192,1.1390883526395454,4.179705505
kv_transfer,southcentralus,historical,aee0bab5795e83ce,8192,1.1390883526395454,3.310548258
kv_transfer,southcentralus,historical,aee0bab5795e83ce,8192,1.1390883526395454,3.686813146
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,3.044385367
replay,australiaeast,historical,422012356537bba3,16384,8.707250797300555,11.090680134
replay,australiaeast,historical,422012356537bba3,16384,8.707250797300555,17.390932618
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,4.191511548
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,6.603403453
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,5.670076572
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,7.500647197
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,8.43993649
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,9.520601228
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,10.734503061
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,13.106009474
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,11.817542192
kv_transfer,southcentralus,historical,422012356537bba3,16384,2.0043062452369855,14.23350186
kv_transfer,australiaeast,historical,018d6aa0b4e4071f,16384,7.472586321649272,8.394192731
kv_transfer,southcentralus,historical,018d6aa0b4e4071f,16384,2.0043062452369855,4.148800491
kv_transfer,southcentralus,historical,018d6aa0b4e4071f,16384,2.0043062452369855,2.802915477
kv_transfer,southcentralus,historical,018d6aa0b4e4071f,16384,2.0043062452369855,5.361319307
kv_transfer,southcentralus,historical,018d6aa0b4e4071f,16384,2.0043062452369855,8.399442637
kv_transfer,southcentralus,historical,018d6aa0b4e4071f,16384,2.0043062452369855,6.744702072
kv_transfer,southcentralus,historical,018d6aa0b4e4071f,16384,2.0043062452369855,7.693863465
kv_transfer,southcentralus,historical,c37e395e5e33eb24,31488,3.599551734713516,4.749897236
kv_transfer,southcentralus,historical,c37e395e5e33eb24,31488,3.599551734713516,8.905061838
kv_transfer,southcentralus,historical,c37e395e5e33eb24,31488,3.599551734713516,6.673224649
replay,australiaeast,historical,c37e395e5e33eb24,31488,28.96327586923911,29.632185115
replay,australiaeast,historical,c37e395e5e33eb24,31488,28.96327586923911,58.730831859
kv_transfer,southcentralus,historical,25ed7e2b8c0e6c50,16384,2.0043062452369855,2.367318587
kv_transfer,southcentralus,historical,25ed7e2b8c0e6c50,16384,2.0043062452369855,3.719004663
replay,australiaeast,historical,25ed7e2b8c0e6c50,16384,8.707250797300555,11.07330429
replay,australiaeast,historical,25ed7e2b8c0e6c50,16384,8.707250797300555,17.294126273
kv_transfer,southcentralus,historical,25ed7e2b8c0e6c50,16384,2.0043062452369855,4.856802309
kv_transfer,southcentralus,historical,0955fac57cc78f1a,8192,1.1390883526395454,2.307223131
kv_transfer,southcentralus,historical,0955fac57cc78f1a,8192,1.1390883526395454,1.658917475
kv_transfer,southcentralus,historical,0955fac57cc78f1a,8192,1.1390883526395454,3.374645616
kv_transfer,southcentralus,historical,0955fac57cc78f1a,8192,1.1390883526395454,3.718168025
kv_transfer,southcentralus,historical,0955fac57cc78f1a,8192,1.1390883526395454,2.915138682
kv_transfer,southcentralus,historical,0955fac57cc78f1a,8192,1.1390883526395454,4.419183979
replay,australiaeast,historical,0955fac57cc78f1a,8192,2.5948304968677127,5.086451131
replay,australiaeast,historical,0955fac57cc78f1a,8192,2.5948304968677127,10.157951732
replay,australiaeast,historical,0955fac57cc78f1a,8192,2.5948304968677127,7.418732183
replay,australiaeast,historical,0955fac57cc78f1a,8192,2.5948304968677127,9.84784124
kv_transfer,southcentralus,historical,aa99955b3bbbabb1,31488,3.599551734713516,4.223601494
kv_transfer,southcentralus,historical,aa99955b3bbbabb1,31488,3.599551734713516,6.617045391
kv_transfer,australiaeast,historical,aa99955b3bbbabb1,31488,14.108902506568379,14.515952945
kv_transfer,southcentralus,historical,eebcb33a963b4c11,16384,2.0043062452369855,2.159447463
replay,australiaeast,historical,eebcb33a963b4c11,16384,8.707250797300555,8.954868798
kv_transfer,southcentralus,historical,eebcb33a963b4c11,16384,2.0043062452369855,3.429768543
kv_transfer,southcentralus,historical,d54b654693f6c969,16384,2.0043062452369855,2.137217728
kv_transfer,southcentralus,historical,d54b654693f6c969,16384,2.0043062452369855,3.381827474
replay,australiaeast,historical,8432b8c24a0cf6d0,24576,18.113900252351748,20.820196833
replay,australiaeast,historical,8432b8c24a0cf6d0,24576,18.113900252351748,36.674164076
kv_transfer,southcentralus,historical,8432b8c24a0cf6d0,24576,2.8695241378344263,7.716652241
kv_transfer,southcentralus,historical,8432b8c24a0cf6d0,24576,2.8695241378344263,3.897227929
kv_transfer,southcentralus,historical,8432b8c24a0cf6d0,24576,2.8695241378344263,5.745513238
kv_transfer,southcentralus,historical,8432b8c24a0cf6d0,24576,2.8695241378344263,10.254236317
kv_transfer,southcentralus,historical,8432b8c24a0cf6d0,24576,2.8695241378344263,11.909521422
kv_transfer,southcentralus,historical,8432b8c24a0cf6d0,24576,2.8695241378344263,9.031111672
kv_transfer,southcentralus,historical,28ccd728d9887140,16384,2.0043062452369855,3.385467389
replay,australiaeast,historical,28ccd728d9887140,16384,8.707250797300555,8.978836462
kv_transfer,southcentralus,historical,28ccd728d9887140,16384,2.0043062452369855,2.187891055
replay,southcentralus,historical,53ac1451d57573e9,16384,8.707250797300555,10.62148527
replay,southcentralus,historical,53ac1451d57573e9,16384,8.707250797300555,18.862972901
replay,australiaeast,historical,53ac1451d57573e9,16384,8.707250797300555,8.994075608
replay,southcentralus,historical,53ac1451d57573e9,16384,8.707250797300555,25.641290968
replay,australiaeast,historical,a231185b128805eb,31488,28.96327586923911,29.616655313
kv_transfer,southcentralus,historical,a231185b128805eb,31488,3.599551734713516,6.40951121
kv_transfer,southcentralus,historical,a231185b128805eb,31488,3.599551734713516,4.219580246
kv_transfer,southcentralus,historical,a231185b128805eb,31488,3.599551734713516,9.070652221
kv_transfer,southcentralus,historical,a231185b128805eb,31488,3.599551734713516,10.650822107
kv_transfer,southcentralus,historical,1c67db1528dde7a1,16384,2.0043062452369855,2.705467066
replay,australiaeast,historical,1c67db1528dde7a1,16384,8.707250797300555,17.482866333
kv_transfer,southcentralus,historical,1c67db1528dde7a1,16384,2.0043062452369855,3.374037311
replay,australiaeast,historical,1c67db1528dde7a1,16384,8.707250797300555,10.850871288
replay,australiaeast,historical,d64d639e7d914967,16384,8.707250797300555,8.952467163
kv_transfer,southcentralus,historical,d64d639e7d914967,16384,2.0043062452369855,3.514713633
kv_transfer,southcentralus,historical,d64d639e7d914967,16384,2.0043062452369855,2.666569578
kv_transfer,southcentralus,historical,af649e836e2ebac0,16384,2.0043062452369855,2.765439481
kv_transfer,southcentralus,historical,af649e836e2ebac0,16384,2.0043062452369855,4.771755449
kv_transfer,southcentralus,historical,af649e836e2ebac0,16384,2.0043062452369855,3.778122834
kv_transfer,southcentralus,historical,e8e8d94325212b1d,31488,3.599551734713516,5.606749523
replay,australiaeast,historical,e8e8d94325212b1d,31488,28.96327586923911,29.68460637
kv_transfer,southcentralus,historical,e8e8d94325212b1d,31488,3.599551734713516,8.05738251
kv_transfer,southcentralus,historical,e8e8d94325212b1d,31488,3.599551734713516,11.618013217
kv_transfer,southcentralus,historical,e8e8d94325212b1d,31488,3.599551734713516,9.026072425
replay,australiaeast,historical,e8e8d94325212b1d,31488,28.96327586923911,58.71728034
kv_transfer,southcentralus,historical,86c2fe92f9f6681f,16384,2.0043062452369855,3.123170617
kv_transfer,southcentralus,historical,86c2fe92f9f6681f,16384,2.0043062452369855,5.808497732
kv_transfer,southcentralus,historical,86c2fe92f9f6681f,16384,2.0043062452369855,5.108368048
kv_transfer,southcentralus,historical,86c2fe92f9f6681f,16384,2.0043062452369855,4.181466685
kv_transfer,australiaeast,historical,66b371ca44801c61,24576,11.071944252452855,11.26489441
kv_transfer,southcentralus,historical,66b371ca44801c61,24576,2.8695241378344263,5.284453976
kv_transfer,southcentralus,historical,66b371ca44801c61,24576,2.8695241378344263,3.862219336
kv_transfer,southcentralus,historical,08895ea3d1661530,16384,2.0043062452369855,2.475090003
kv_transfer,southcentralus,historical,08895ea3d1661530,16384,2.0043062452369855,4.440559481
kv_transfer,southcentralus,historical,08895ea3d1661530,16384,2.0043062452369855,4.042210379
replay,australiaeast,historical,08895ea3d1661530,16384,8.707250797300555,8.81889403
kv_transfer,australiaeast,historical,0ebd58a394af25a6,16384,7.472586321649272,9.280072238
replay,australiaeast,historical,0ebd58a394af25a6,16384,8.707250797300555,9.012174236
kv_transfer,southcentralus,historical,9bd99c3296864d13,16384,2.0043062452369855,2.579237524
replay,australiaeast,historical,9bd99c3296864d13,16384,8.707250797300555,8.930968217
kv_transfer,southcentralus,historical,9bd99c3296864d13,16384,2.0043062452369855,4.408230057
kv_transfer,southcentralus,historical,9ad6dcff360164f9,16384,2.0043062452369855,2.73833077
kv_transfer,australiaeast,historical,9ad6dcff360164f9,16384,7.472586321649272,7.798566734
kv_transfer,southcentralus,historical,9ad6dcff360164f9,16384,2.0043062452369855,3.473151285
kv_transfer,southcentralus,historical,7252eb0ba2d585fe,16384,2.0043062452369855,2.519838913
replay,australiaeast,historical,7252eb0ba2d585fe,16384,8.707250797300555,8.970134509
kv_transfer,southcentralus,historical,7252eb0ba2d585fe,16384,2.0043062452369855,4.065804836
replay,australiaeast,historical,cc521cec989d966b,24576,18.113900252351748,20.819920576
replay,australiaeast,historical,cc521cec989d966b,24576,18.113900252351748,38.801954091
replay,southcentralus,historical,cc521cec989d966b,24576,18.113900252351748,20.077187577
replay,southcentralus,historical,cc521cec989d966b,24576,18.113900252351748,53.642181674
replay,southcentralus,historical,cc521cec989d966b,24576,18.113900252351748,37.837364479
replay,australiaeast,historical,cc521cec989d966b,24576,18.113900252351748,54.800088212
kv_transfer,southcentralus,historical,af6a2c95cac54514,16384,2.0043062452369855,3.175631699
kv_transfer,southcentralus,historical,af6a2c95cac54514,16384,2.0043062452369855,6.775853103
kv_transfer,southcentralus,historical,af6a2c95cac54514,16384,2.0043062452369855,5.262301782
kv_transfer,southcentralus,historical,af6a2c95cac54514,16384,2.0043062452369855,5.082478969
kv_transfer,southcentralus,historical,af6a2c95cac54514,16384,2.0043062452369855,8.386684409
kv_transfer,southcentralus,historical,af6a2c95cac54514,16384,2.0043062452369855,6.958250917
replay,australiaeast,historical,af6a2c95cac54514,16384,8.707250797300555,8.935825552
replay,australiaeast,historical,961e9bc41e338c20,16384,8.707250797300555,8.980028531
replay,australiaeast,historical,9c9e93c18981e8ae,8192,2.5948304968677127,5.390175797
kv_transfer,southcentralus,historical,9c9e93c18981e8ae,8192,1.1390883526395454,3.45292538
kv_transfer,southcentralus,historical,9c9e93c18981e8ae,8192,1.1390883526395454,2.866639051
kv_transfer,southcentralus,historical,9c9e93c18981e8ae,8192,1.1390883526395454,2.618584729
kv_transfer,southcentralus,historical,9c9e93c18981e8ae,8192,1.1390883526395454,1.789102442
kv_transfer,southcentralus,historical,9c9e93c18981e8ae,8192,1.1390883526395454,4.043435582
replay,australiaeast,historical,9c9e93c18981e8ae,8192,2.5948304968677127,4.864659451
kv_transfer,southcentralus,historical,9c9e93c18981e8ae,8192,1.1390883526395454,4.388725404
kv_transfer,southcentralus,historical,9c9e93c18981e8ae,8192,1.1390883526395454,4.972885871
kv_transfer,southcentralus,historical,9548025885b08b75,31488,3.599551734713516,10.859896902
kv_transfer,southcentralus,historical,9548025885b08b75,31488,3.599551734713516,4.918026814
kv_transfer,southcentralus,historical,9548025885b08b75,31488,3.599551734713516,6.889822329
kv_transfer,southcentralus,historical,9548025885b08b75,31488,3.599551734713516,9.792618854
replay,australiaeast,historical,9548025885b08b75,31488,28.96327586923911,29.672701677
kv_transfer,southcentralus,historical,99c98cc9e4c6ca16,16384,2.0043062452369855,1.900724442
replay,australiaeast,historical,99c98cc9e4c6ca16,16384,8.707250797300555,11.061394699
replay,australiaeast,historical,99c98cc9e4c6ca16,16384,8.707250797300555,19.412759223
replay,australiaeast,historical,99c98cc9e4c6ca16,16384,8.707250797300555,25.693969026
replay,australiaeast,historical,ed78b6ece2a3159a,31488,28.96327586923911,29.74762307
kv_transfer,southcentralus,historical,8b7f281114a1a250,24576,2.8695241378344263,3.059770369
kv_transfer,southcentralus,historical,8b7f281114a1a250,24576,2.8695241378344263,5.157998983
replay,australiaeast,historical,8b7f281114a1a250,24576,18.113900252351748,18.784402001
kv_transfer,southcentralus,historical,78cc91390c53f69f,16384,2.0043062452369855,2.110297011
kv_transfer,southcentralus,historical,78cc91390c53f69f,16384,2.0043062452369855,3.566091178
replay,australiaeast,historical,9bbf73e61d9bf48d,16384,8.707250797300555,11.111111103
kv_transfer,southcentralus,historical,9bbf73e61d9bf48d,16384,2.0043062452369855,2.717240518
kv_transfer,southcentralus,historical,9bbf73e61d9bf48d,16384,2.0043062452369855,4.316972945
replay,australiaeast,historical,9bbf73e61d9bf48d,16384,8.707250797300555,17.357579535
kv_transfer,southcentralus,historical,9bbf73e61d9bf48d,16384,2.0043062452369855,5.318387422
kv_transfer,southcentralus,historical,9bbf73e61d9bf48d,16384,2.0043062452369855,6.990177241
kv_transfer,southcentralus,historical,9bbf73e61d9bf48d,16384,2.0043062452369855,5.961535437
