case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,6,28,38.004780485902614,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,21.548206004129984,False,False,5.133086099854708,32.871694386047906,18.449042401718714,112,2,18,0,0,0,0,0,0,1,0,56,0,8,0,0,0,8,0,0,0,0,0,56,0,0,0,41,0,0,15,10,8,10,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.17829815454228318,0.9963254135996643,0.5585106382978723,0.7379616960687486,,target_unmet
none,None bound,none,6,28,38.004780485902614,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,23.727546039979014,True,True,0.0,57.00717072885392,24.828965282389262,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.13198692569872783,0.14750830612198382,0.1182881446039341,0.9931586112955704,,
hbm,HBM,hbm,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,21.780713179789498,True,True,0.0,49.65730617117849,24.8669344767096,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.11883715654574713,0.16396452908476475,0.9946808510638298,0.9946773790683839,,
bandwidth,Bandwidth,bandwidth,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,21.7807131797895,True,True,0.0,49.65730617117849,24.98545429990268,112,2,28,0,0,0,0,0,0,1,0,56,0,11,0,0,0,11,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.11884049354644811,0.12923062680666977,0.11430090377458801,0.9994181719961072,,
dest_compute,Dest. compute,dest_compute,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,20.89587054098014,False,False,2.14076342715866,30.964107353627,24.144621157403183,112,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,45,0,0,11,16,7,5,0.5714285714285714,0.25,0.17857142857142858,0.10044672152218617,0.9992584465412914,0.08878256246677299,0.9657848462961274,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,21.7807131797895,True,True,0.0,49.65730617117849,24.8669344767096,112,2,28,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.11883715654574713,0.16396452908476475,0.9946808510638298,0.9946773790683839,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,20.89587054098014,False,False,2.14076342715866,30.964107353627,24.144621157403183,112,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,45,0,0,11,16,7,5,0.5714285714285714,0.25,0.17857142857142858,0.10044672152218617,0.9992584465412914,0.8882978723404255,0.9657848462961274,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,20.89587054098014,False,False,2.14076342715866,30.964107353627,24.144621157403183,112,2,23,0,0,0,0,0,0,1,0,56,0,7,0,0,0,7,0,0,0,0,0,56,0,0,0,45,0,0,11,16,7,5,0.5714285714285714,0.25,0.17857142857142858,0.10044672152218617,0.9992584465412914,0.08878256246677299,0.9657848462961274,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,20.89587054098014,False,False,2.14076342715866,30.964107353627,24.144621157403183,112,2,23,0,0,0,0,0,0,1,0,56,0,7,0,0,0,7,0,0,0,0,0,56,0,0,0,45,0,0,11,16,7,5,0.5714285714285714,0.25,0.17857142857142858,0.10044672152218617,0.9992584465412914,0.8882978723404255,0.9657848462961274,,target_unmet
none,None bound,none,7,28,33.10487078078566,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,21.7807131797895,True,True,0.0,49.65730617117849,24.98545429990268,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.11884049354644811,0.12923062680666977,0.11430090377458801,0.9994181719961072,,
hbm,HBM,hbm,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,22.465609843480028,True,True,0.0,34.387243511772695,23.690344838910082,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,54,0,0,2,26,2,0,0.9285714285714286,0.07142857142857142,0.0,0.027356584366218416,0.10783796718241678,0.9148936170212767,0.9476137935564033,,
bandwidth,Bandwidth,bandwidth,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,22.465609843480024,True,True,0.0,34.387243511772695,23.94884864428681,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,54,0,0,2,26,2,0,0.9285714285714286,0.07142857142857142,0.0,0.034345192832971314,0.14051655302828384,0.11961722488038282,0.9579539457714724,,
dest_compute,Dest. compute,dest_compute,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,19.65240807718135,True,True,0.0,27.898126847530463,24.346480836488066,108,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,42,0,0,12,14,12,2,0.5,0.42857142857142855,0.07142857142857142,0.22749633389727697,0.8295232204380868,0.08266879319510899,0.9738592334595225,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,22.465609843480024,True,True,0.0,34.387243511772695,23.690344838910082,112,2,28,0,0,0,0,0,0,1,0,56,0,12,0,0,0,12,0,0,0,0,0,56,0,0,0,54,0,0,2,26,2,0,0.9285714285714286,0.07142857142857142,0.0,0.03433924630321378,0.10783796718241678,0.9148936170212767,0.9476137935564033,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,19.65240807718135,True,True,0.0,27.898126847530463,24.346480836488066,108,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,42,0,0,12,14,12,2,0.5,0.42857142857142855,0.07142857142857142,0.22749633389727697,0.8295232204380868,0.827127659574468,0.9738592334595225,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,19.65240807718135,True,True,0.0,27.898126847530463,24.346480836488066,108,2,26,0,0,0,0,0,0,1,0,54,0,12,0,0,0,12,0,0,0,0,0,54,0,0,2,42,0,0,12,14,12,2,0.5,0.42857142857142855,0.07142857142857142,0.28556388978236463,0.8295232204380868,0.08266879319510899,0.9738592334595225,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,19.65240807718135,True,True,0.0,27.898126847530463,24.346480836488066,108,2,26,0,0,0,0,0,0,1,0,54,0,12,0,0,0,12,0,0,0,0,0,54,0,0,2,42,0,0,12,14,12,2,0.5,0.42857142857142855,0.07142857142857142,0.28556388978236463,0.8295232204380868,0.827127659574468,0.9738592334595225,,
none,None bound,none,8,28,22.924829007848462,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,22.465609843480024,True,True,0.0,34.387243511772695,23.94884864428681,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,54,0,0,2,26,2,0,0.9285714285714286,0.07142857142857142,0.0,0.027361321707905003,0.14051655302828384,0.11961722488038282,0.9579539457714724,,
hbm,HBM,hbm,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,24.760619122396633,True,True,0.0,55.87987699667708,23.398429260237606,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.10582330016650925,0.17778662766814896,0.9095744680851062,0.9359371704095042,,
bandwidth,Bandwidth,bandwidth,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,24.760619122396633,True,True,0.0,55.87987699667708,24.380166130685147,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.12264884573318066,0.16081265702924769,0.11403508771929824,0.9752066452274057,,
dest_compute,Dest. compute,dest_compute,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,21.87138797145395,True,True,0.0,38.540052740027136,19.256319480733833,112,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,39,0,0,17,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.09758759936250784,0.9959225453438907,0.05608718766613505,0.7702527792293531,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,24.760619122396633,True,True,0.0,55.87987699667708,23.398429260237606,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.12264399730229447,0.17778662766814896,0.9095744680851062,0.9359371704095042,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,21.87138797145395,True,True,0.0,38.540052740027136,19.256319480733833,112,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,39,0,0,17,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.09758759936250784,0.9959225453438907,0.5611702127659574,0.7702527792293531,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,21.87138797145395,True,True,0.0,38.540052740027136,19.256319480733833,112,2,20,0,0,0,0,0,0,1,0,56,0,6,0,0,0,6,0,0,0,0,0,56,0,0,0,39,0,0,17,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.11309922535132375,0.9959225453438907,0.05608718766613505,0.7702527792293531,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,21.87138797145395,True,True,0.0,38.540052740027136,19.256319480733833,112,2,20,0,0,0,0,0,0,1,0,56,0,6,0,0,0,6,0,0,0,0,0,56,0,0,0,39,0,0,17,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.11309922535132375,0.9959225453438907,0.5611702127659574,0.7702527792293531,,
none,None bound,none,9,28,37.25325133111805,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,24.760619122396633,True,True,0.0,55.87987699667708,24.380166130685147,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.10582748363221725,0.16081265702924769,0.11403508771929824,0.9752066452274057,,
hbm,HBM,hbm,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,25.88232270460088,True,True,0.0,44.618158625044245,23.180100693760565,112,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,51,0,0,5,22,5,1,0.7857142857142857,0.17857142857142858,0.03571428571428571,0.05332397874488159,0.09368956356989253,0.9787234042553191,0.9272040277504227,,
bandwidth,Bandwidth,bandwidth,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,25.882322704600877,True,True,0.0,45.513595732853574,24.192801201409146,112,2,28,0,0,0,0,0,0,1,0,56,0,14,0,0,0,14,0,0,0,0,0,56,0,0,0,51,0,0,5,23,5,0,0.8214285714285714,0.17857142857142858,0.0,0.07169876313468353,0.11548813735896149,0.12945241892610315,0.9677120480563658,,
dest_compute,Dest. compute,dest_compute,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,23.677357115539703,True,True,0.0,37.76428782557012,24.06101331256205,112,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,15,9,4,0.5357142857142857,0.32142857142857145,0.14285714285714285,0.16770132398501786,0.9888647313659178,0.09250398724082934,0.962440532502482,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,25.882322704600885,True,True,0.0,44.618158625044245,23.180100693760565,112,2,27,0,0,0,0,0,0,1,0,56,0,11,0,0,0,11,0,0,0,0,0,56,0,0,0,51,0,0,5,22,5,1,0.7857142857142857,0.17857142857142858,0.03571428571428571,0.07169057368357626,0.09368956356989253,0.9787234042553191,0.9272040277504227,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,23.6773571155397,True,True,0.0,37.76428782557012,24.06101331256205,112,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,15,9,4,0.5357142857142857,0.32142857142857145,0.14285714285714285,0.16770132398501786,0.9888647313659178,0.9255319148936171,0.962440532502482,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,23.677357115539703,True,True,0.0,37.76428782557012,24.06101331256205,112,2,24,0,0,0,0,0,0,1,0,56,0,9,0,0,0,9,0,0,0,0,0,56,0,0,0,41,0,0,15,15,9,4,0.5357142857142857,0.32142857142857145,0.14285714285714285,0.22546337326967059,0.9888647313659178,0.09250398724082934,0.962440532502482,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,23.6773571155397,True,True,0.0,37.76428782557012,24.06101331256205,112,2,24,0,0,0,0,0,0,1,0,56,0,9,0,0,0,9,0,0,0,0,0,56,0,0,0,41,0,0,15,15,9,4,0.5357142857142857,0.32142857142857145,0.14285714285714285,0.22546337326967059,0.9888647313659178,0.9255319148936171,0.962440532502482,,
none,None bound,none,10,28,30.342397155235716,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,25.882322704600877,True,True,0.0,45.513595732853574,24.192801201409146,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,51,0,0,5,23,5,0,0.8214285714285714,0.17857142857142858,0.0,0.05333007011916328,0.11548813735896149,0.12945241892610315,0.9677120480563658,,
hbm,HBM,hbm,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,25.85197326343254,True,True,0.0,43.285534568652196,24.173889686319573,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.03296970751062066,0.12570919782662007,0.9627659574468085,0.9669555874527829,,
bandwidth,Bandwidth,bandwidth,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,25.85197326343254,True,True,0.0,43.285534568652196,23.87610592556679,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.046701736237528164,0.12349124249421987,0.12466772993088786,0.9550442370226716,,
dest_compute,Dest. compute,dest_compute,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,14.937102441886806,False,False,10.849645435045119,18.00737761072301,24.49743108144104,108,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,42,0,0,12,15,11,2,0.5357142857142857,0.39285714285714285,0.07142857142857142,0.25300077026321766,0.7379713307469953,0.10233918128654974,0.9798972432576416,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,25.85197326343254,True,True,0.0,43.285534568652196,24.173889686319573,112,2,28,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.04669535589979449,0.12570919782662007,0.9627659574468085,0.9669555874527829,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,14.937102441886807,False,False,10.849645435045119,18.00737761072301,24.783613081565573,108,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2,42,0,0,12,14,12,2,0.5,0.42857142857142855,0.07142857142857142,0.26172328929174987,0.7632945055360577,0.9521276595744679,0.9913445232626229,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,14.937102441886806,False,False,10.849645435045119,18.00737761072301,24.49743108144104,108,2,26,0,0,0,0,0,0,1,0,54,0,12,0,0,0,12,0,0,0,0,0,54,0,0,2,42,0,0,12,15,11,2,0.5357142857142857,0.39285714285714285,0.07142857142857142,0.35832774696461644,0.7379713307469953,0.10233918128654974,0.9798972432576416,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,14.937102441886807,False,False,10.849645435045119,18.00737761072301,24.783613081565573,108,2,26,0,0,0,0,0,0,1,0,54,0,11,0,0,0,11,0,0,0,0,0,54,0,0,2,42,0,0,12,14,12,2,0.5,0.42857142857142855,0.07142857142857142,0.3706815456826924,0.7632945055360577,0.9521276595744679,0.9913445232626229,,target_unmet
none,None bound,none,11,28,28.85702304576813,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,25.85197326343254,True,True,0.0,43.285534568652196,23.87610592556679,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.03297421240976629,0.12349124249421987,0.12466772993088786,0.9550442370226716,,
hbm,HBM,hbm,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,27.748064542097637,True,True,0.0,40.64646400484027,21.962837922511458,112,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,51,0,0,5,18,5,5,0.6428571428571429,0.17857142857142858,0.17857142857142858,0.07161473669167866,0.1561269658625075,0.8829787234042552,0.8785135169004583,,
bandwidth,Bandwidth,bandwidth,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,27.80679263633857,True,True,0.0,40.51737586221394,24.984083030047685,112,2,24,0,0,0,0,0,0,1,0,56,0,8,0,0,0,8,0,0,0,0,0,56,0,0,0,51,0,0,5,19,5,4,0.6785714285714286,0.17857142857142858,0.14285714285714285,0.07162362055686633,0.11288552467823267,0.12892078681552366,0.9993633212019074,,
dest_compute,Dest. compute,dest_compute,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,25.837902276209636,True,True,0.0,35.85462541768719,24.93777565423052,112,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.3341389060610773,0.9974431527129136,0.10579479000531634,0.9975110261692208,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,27.748064542097637,True,True,0.0,40.64646400484027,21.962837922511458,112,2,23,0,0,0,0,0,0,1,0,56,0,6,0,0,0,6,0,0,0,0,0,56,0,0,0,51,0,0,5,18,5,5,0.6428571428571429,0.17857142857142858,0.17857142857142858,0.07161473669167866,0.1561269658625075,0.8829787234042552,0.8785135169004583,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,25.837902276209633,False,False,9.738879847745437,17.74521365421782,24.02674505545942,112,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,16,8,4,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2835981623210773,0.9875535529461689,0.9627659574468084,0.9610698022183768,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,25.837902276209636,True,True,0.0,35.85462541768719,24.93777565423052,112,2,20,0,0,0,0,0,0,1,0,56,0,5,0,0,0,5,0,0,0,0,0,56,0,0,0,41,0,0,15,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.3341389060610773,0.9974431527129136,0.10579479000531634,0.9975110261692208,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,25.837902276209633,False,False,9.738879847745437,17.74521365421782,24.02674505545942,112,2,24,0,0,0,0,0,0,1,0,56,0,9,0,0,0,9,0,0,0,0,0,56,0,0,0,41,0,0,15,16,8,4,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2835981623210773,0.9875535529461689,0.9627659574468084,0.9610698022183768,,target_unmet
none,None bound,none,12,28,27.484093501963265,92,f6675f71ef391630a91501325d0fe1c6bf394707038af2cd8e07d3168633761a,1,27.80679263633857,True,True,0.0,40.51737586221394,24.984083030047685,112,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,51,0,0,5,19,5,4,0.6785714285714286,0.17857142857142858,0.14285714285714285,0.07162362055686633,0.11288552467823267,0.12892078681552366,0.9993633212019074,,
hbm,HBM,hbm,13,28,32.09954598522765,93,0c013579775074575a031b37dcf802c198425750bf05996b6a99a7836af24025,0,28.39887588594589,True,True,0.0,47.97397617615202,24.04531239035495,112,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,47,0,0,9,18,9,1,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.11287775597116571,0.14914885205050715,1.0,0.9618124956141979,kv:pool/east,
bandwidth,Bandwidth,bandwidth,13,28,32.09954598522765,93,0c013579775074575a031b37dcf802c198425750bf05996b6a99a7836af24025,0,28.39917276895278,True,True,0.0,48.149318977841475,24.351093600038837,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,47,0,0,9,19,9,0,0.6785714285714286,0.32142857142857145,0.0,0.12512405121445738,0.16562923782340616,0.11004784688995216,0.9740437440015535,,
