case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,replay_phase_load,kv_transfer_phase_load,not_moved_phase_load,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
hbm,HBM,hbm,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,20.850687125192763,False,False,4.461459166988163,20.297282610093788,9.121478040366288,76,2,9,1,13,4,16,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38,0,0,18,36,0,0,2,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.6665351220921528,0.0,0.3334648779078472,9.152488572803867e-06,0.05940673754475806,0.9466666666666668,0.36485912161465145,,target_unmet
bandwidth,Bandwidth,bandwidth,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,36.722823322381686,True,True,0.0,25.01571578900743,11.889012167450122,112,2,7,1,13,4,52,0,1,1,0,56,0,0,0,0,1,0,0,0,0,0,0,56,0,0,0,45,0,0,11,7,0,21,0.25,0.0,0.75,0.7738752955196944,0.0,0.22612470448030564,2.4492799999999997e-05,0.10423882917273955,0.04066985645933015,0.4755604866980048,,
dest_compute,Dest. compute,dest_compute,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,30.104971391403694,True,True,0.0,25.01571578900743,8.425092290500002,112,2,7,1,13,4,52,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,0,0,0,34,0,0,22,1,6,21,0.03571428571428571,0.21428571428571427,0.75,0.15943172838866695,0.6144435671310274,0.22612470448030564,0.055252072959999995,0.9232870164405812,0.02392344497607656,0.33700369162000005,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,20.850687125192763,False,False,4.461459166988163,20.297282610093788,9.121478040366288,76,2,9,1,13,4,16,1,1,1,0,38,0,2,0,1,1,2,0,0,0,0,0,38,0,0,18,36,0,0,2,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.6665351220921528,0.0,0.3334648779078472,1.632102452808427e-05,0.05940673754475806,0.9466666666666668,0.36485912161465145,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,20.850687125192763,False,False,4.461459166988163,20.297282610093788,9.744457560250002,76,2,9,1,13,4,16,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,38,0,0,18,25,0,0,13,2,7,19,0.07142857142857142,0.25,0.6785714285714286,0.0473559589636513,0.6191791631285016,0.33346487790784707,0.06106808064,0.8911010631713701,0.9466666666666668,0.38977830241000005,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,30.104971391403694,True,True,0.0,25.01571578900743,9.72359549090219,112,2,7,1,13,4,52,0,1,1,0,56,0,1,0,0,1,1,0,0,0,0,0,56,0,0,0,34,0,0,22,7,0,21,0.25,0.0,0.75,0.7738752955196944,0.0,0.22612470448030564,2.0863407227664523e-05,0.9232870164405812,0.02392344497607656,0.38894381963608754,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,20.850687125192763,False,False,4.461459166988163,20.297282610093788,11.13487622059391,76,2,9,1,13,4,16,1,1,1,0,38,0,2,0,1,1,2,0,0,0,0,0,38,0,0,18,25,0,0,13,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.6665351220921528,0.0,0.3334648779078472,1.632102452808427e-05,0.8911010631713701,0.9466666666666668,0.44539504882375636,,target_unmet
none,None bound,none,5,28,24.75874177708195,4,fb9304964c7611ab8568a9fa0bfef55011f594d35b29885a10c2d1427ebb0c56,0,36.83893449731046,True,True,0.0,25.01571578900743,11.296114861996644,112,2,7,1,13,4,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,0,0,0,45,0,0,11,6,1,21,0.21428571428571427,0.03571428571428571,0.75,0.6144435671310274,0.15943172838866695,0.22612470448030564,0.08627315205654079,0.10423882917273955,0.04066985645933015,0.4518445944798657,,
hbm,HBM,hbm,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,47.67754457516453,True,True,0.0,44.272638055574504,9.133623758488206,68,2,9,2,14,8,12,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34,0,0,22,27,0,0,7,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8775141138977702,0.0,0.12248588610222977,3.7992738040166434e-06,0.1326485031555811,0.9333333333333335,0.3653449503395282,,
bandwidth,Bandwidth,bandwidth,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,65.16620129090161,True,True,0.0,44.272638055574504,11.589940586729304,112,2,9,2,14,8,56,2,0,1,0,56,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,38,0,0,18,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8775141138977702,0.0,0.12248588610222977,1.513088e-05,0.1549021782805357,0.025784157363104736,0.4635976234691721,,
dest_compute,Dest. compute,dest_compute,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,36.04981824200317,False,False,11.622474795196098,32.30366972050612,20.848978401599652,108,2,14,2,14,8,52,2,3,0,0,0,0,0,0,1,2,0,0,1,1,0,0,54,0,0,2,31,0,0,23,8,6,14,0.2857142857142857,0.21428571428571427,0.5,0.40407033637687634,0.36680774275107875,0.22912192087204497,0.16566210570397058,0.9998715157789018,0.06804891015417332,0.8339591360639861,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,47.67754457516456,True,True,0.0,44.272638055574504,9.133623758488206,68,2,9,2,14,8,12,2,0,1,0,34,0,2,0,2,0,2,0,0,0,0,0,34,0,0,22,27,0,0,7,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8775141138977702,0.0,0.12248588610222977,1.0896639999999998e-05,0.1326485031555811,0.9333333333333335,0.3653449503395282,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,36.04981824200317,False,False,11.944158809123763,31.981985706578456,7.984864084115089,68,2,10,2,14,8,12,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,34,0,0,22,21,0,0,13,5,5,18,0.17857142857142858,0.17857142857142858,0.6428571428571429,0.4007919860395036,0.3666164946892681,0.23259151927122823,0.06738843732063726,0.9955732187519024,0.8933333333333333,0.31939456336460353,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,36.04981824200317,False,False,11.659505162608951,32.26663935309327,20.802376262638717,108,2,13,2,14,8,52,2,2,1,0,54,0,7,0,2,2,7,0,0,0,0,0,54,0,0,2,31,0,0,23,13,0,15,0.4642857142857143,0.0,0.5357142857142857,0.7704806180880472,0.0,0.22951938191195276,5.4469116211547373e-05,0.9963146378132506,0.06326422115895801,0.8320950505055487,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,36.04981824200317,False,False,11.944158809123763,31.981985706578456,9.418014243859986,68,2,10,2,14,8,12,2,0,1,0,34,0,4,0,2,0,4,0,0,0,0,0,34,0,0,22,21,0,0,13,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.7674084807287717,0.0,0.23259151927122834,1.3869291119789783e-05,0.9955732187519024,0.8933333333333333,0.3767205697543994,,target_unmet
none,None bound,none,6,28,43.92614451570223,84,c4e39ad18fea7afd8e37b59b4493535848baa31f9e2006329ea0acf3e6cde4a2,1,65.23291882860957,True,True,0.0,44.272638055574504,11.589940586729304,112,2,9,2,14,8,56,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,56,0,0,0,38,0,0,18,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8775141138977702,0.0,0.12248588610222977,5.275603857310083e-06,0.1549021782805357,0.025784157363104736,0.4635976234691721,,
hbm,HBM,hbm,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,33.417633364191076,False,False,4.717976663551724,32.12945584679278,9.15044773999922,88,2,9,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,12,37,0,0,7,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8047128254223439,0.0,0.1952871745776561,9.224673891214529e-06,0.0773494209575781,0.9200000000000002,0.3660179095999688,,target_unmet
bandwidth,Bandwidth,bandwidth,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,54.447454996550434,True,True,0.0,37.743030362397135,14.981438962121786,112,2,10,0,9,0,36,0,1,1,0,56,0,0,0,0,1,0,0,0,0,0,0,56,0,0,0,43,0,0,13,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.864698050411053,0.0,0.13530194958894703,3.080128e-05,0.18200800860882016,0.051302498670919724,0.5992575584848714,,
dest_compute,Dest. compute,dest_compute,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,30.353662964942174,False,False,10.645771036724597,26.201661473619907,19.55400465612549,112,2,17,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,33,0,0,23,10,7,11,0.35714285714285715,0.25,0.39285714285714285,0.29463609464985124,0.4332672065855078,0.27209669876464093,0.08911822176404201,0.9986858394197505,0.06060606060606061,0.7821601862450196,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,33.417633364191076,False,False,4.717976663551724,32.12945584679278,9.15044773999922,88,2,9,0,9,0,12,0,0,1,0,44,0,2,0,0,0,2,0,0,0,0,0,44,0,0,12,37,0,0,7,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8047128254223439,0.0,0.1952871745776561,1.5314392130983906e-05,0.0773494209575781,0.9200000000000002,0.3660179095999688,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,30.353662964942174,False,False,12.879965641577883,23.96746686876662,8.9992631365,88,2,11,0,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,12,27,0,0,17,4,7,17,0.14285714285714285,0.25,0.6071428571428571,0.26114711438119276,0.4332672065855078,0.30558567903329936,0.08911597925999999,0.9144070510250104,0.9333333333333333,0.35997052545999997,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,30.353662964942174,False,False,10.645771036724597,26.201661473619907,19.55400465612549,112,2,17,0,9,0,36,0,0,1,0,56,0,8,0,0,0,8,0,0,0,0,0,56,0,0,0,33,0,0,23,17,0,11,0.6071428571428571,0.0,0.39285714285714285,0.727903301235359,0.0,0.27209669876464104,5.225189805435781e-05,0.9986858394197505,0.06060606060606061,0.7821601862450196,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,30.35366296494216,False,False,12.879965641577883,23.96746686876662,11.233893027913297,88,2,11,0,9,0,12,0,0,1,0,44,0,4,0,0,0,4,0,0,0,0,0,44,0,0,12,27,0,0,17,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.6944143209667005,0.0,0.3055856790332995,1.4777926881781333e-05,0.9144070510250104,0.9333333333333333,0.4493557211165319,,target_unmet
none,None bound,none,7,28,36.847432510344504,164,e48805811ec59ef3ab75001465bed82e55df7bceedfa639d431e74e802057405,1,54.576386500170116,True,True,0.0,37.743030362397135,14.981438962121786,112,2,10,0,9,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56,0,0,0,43,0,0,13,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.864698050411053,0.0,0.13530194958894703,1.0820632848401597e-05,0.18200800860882016,0.051302498670919724,0.5992575584848714,,
hbm,HBM,hbm,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,33.225711618357195,True,True,0.0,32.53179443985168,8.220405326848201,88,2,9,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,12,41,0,0,3,6,3,19,0.21428571428571427,0.10714285714285714,0.6785714285714286,0.4751672210693386,0.3414916148199152,0.1833411641107462,0.03937495407449005,0.06743148776105395,0.92,0.328816213073928,,
bandwidth,Bandwidth,bandwidth,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,46.941947125425926,True,True,0.0,33.5211462412731,12.261122776642045,112,2,8,0,8,0,32,0,1,1,0,56,0,0,0,0,1,0,0,0,0,0,0,56,0,0,0,47,0,0,9,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8307062142141317,0.0,0.1692937857858683,2.6807680000000003e-05,0.11923360286830939,0.0443912812333865,0.4904449110656818,,
dest_compute,Dest. compute,dest_compute,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,38.61132960553549,True,True,0.0,32.26732631512671,8.313879559,112,2,9,0,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,39,0,0,17,3,6,19,0.10714285714285714,0.21428571428571427,0.6785714285714286,0.2856806728333087,0.5271610740501637,0.18715825311652767,0.06781021468000001,0.809599917830997,0.018075491759702286,0.33255518236000003,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,33.225711618357195,True,True,0.0,32.53179443985168,8.236862729572689,88,2,9,0,8,0,8,0,0,1,0,44,0,3,0,0,0,3,0,0,0,0,0,44,0,0,12,41,0,0,3,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8166588358892537,0.0,0.1833411641107463,1.425517069925055e-05,0.06743148776105395,0.92,0.3294745091829075,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,33.225711618357195,True,True,0.0,32.26732631512671,8.173837877219498,88,2,9,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,12,33,0,0,11,4,5,19,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.2934776507184118,0.5193640961650605,0.18715825311652767,0.05577937014,0.7957440692683233,0.7733333333333333,0.3269535150887799,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,38.61132960553549,True,True,0.0,34.51773506342984,9.602266934604634,112,2,8,0,8,0,32,0,1,1,0,56,0,2,0,0,1,2,0,0,0,0,0,56,0,0,0,39,0,0,17,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8444968290233731,0.0,0.15550317097662691,2.0892057750379595e-05,0.954730803945708,0.0241892610313663,0.38409067738418534,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,33.225711618357195,True,True,0.0,32.26732631512671,8.305423330096266,88,2,9,0,8,0,8,0,0,1,0,44,0,4,0,0,0,4,0,0,0,0,0,44,0,0,12,33,0,0,11,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8128417468834723,0.0,0.18715825311652767,1.3074413759378739e-05,0.7957440692683233,0.7733333333333334,0.33221693320385065,,
none,None bound,none,8,28,31.89371134354355,134,605ba1f69d945b4db030d960925fe4cac2ce5e781ba7f53e068b1434952e7bac,0,47.02534974431184,True,True,0.0,33.5211462412731,12.194919893451864,112,2,8,0,8,0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,56,0,0,0,47,0,0,9,5,3,20,0.17857142857142858,0.10714285714285714,0.7142857142857143,0.463553154178454,0.36715306003567794,0.16929378578586807,0.11046774757815099,0.11923360286830939,0.0443912812333865,0.4877967957380745,,
hbm,HBM,hbm,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,33.830307596235116,True,True,0.0,31.883287573374318,10.174935939699777,92,2,9,3,7,12,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,46,0,0,10,42,0,0,4,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8090792268284709,0.0,0.1909207731715291,3.3483422770325342e-06,0.07968719962167019,1.0,0.4069974375879911,kv:pool/germany,
bandwidth,Bandwidth,bandwidth,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,46.497301691023296,True,True,0.0,31.883287573374318,11.351909413588455,112,2,9,3,7,12,28,3,0,1,0,56,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,47,0,0,9,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8090792268284709,0.0,0.1909207731715291,1.4886399999999999e-05,0.1036460398372196,0.025518341307814996,0.4540763765435382,,
dest_compute,Dest. compute,dest_compute,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,35.71812233010594,True,True,0.0,31.883287573374318,9.036054863250001,112,2,9,3,7,12,28,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,56,0,0,0,37,0,0,19,2,7,19,0.07142857142857142,0.25,0.6785714285714286,0.46271009437762595,0.34636913245084494,0.1909207731715291,0.067014122235,0.8763915098759568,0.017012227538543333,0.36144219453000004,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,33.830307596235116,True,True,0.0,31.883287573374318,10.174935939699777,92,2,9,3,7,12,8,3,0,1,0,46,0,1,0,3,0,1,0,0,0,0,0,46,0,0,10,42,0,0,4,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8090792268284709,0.0,0.1909207731715291,1.146752e-05,0.07968719962167019,1.0,0.4069974375879911,kv:pool/germany,
dest_compute-hbm,HBM + compute,dest_compute+hbm,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,33.826665492414364,True,True,0.0,31.883287573374318,9.036054863250001,92,2,9,3,7,12,8,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,46,0,0,10,32,0,0,14,2,7,19,0.07142857142857142,0.25,0.6785714285714286,0.46271009437762595,0.34636913245084494,0.1909207731715291,0.067014122235,0.8763915098759568,0.8533333333333334,0.36144219453000004,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,35.71812233010594,True,True,0.0,31.883287573374318,10.790722327375573,112,2,9,3,7,12,28,3,0,1,0,56,0,2,0,3,0,2,0,0,0,0,0,56,0,0,0,37,0,0,19,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8090792268284709,0.0,0.1909207731715291,9.796479999999999e-06,0.8763915098759568,0.017012227538543333,0.4316288930950229,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,33.82666549241435,True,True,0.0,31.883287573374318,10.790722327375573,92,2,9,3,7,12,8,3,0,1,0,46,0,2,0,3,0,2,0,0,0,0,0,46,0,0,10,32,0,0,14,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8090792268284709,0.0,0.1909207731715291,9.796479999999999e-06,0.8763915098759568,0.8533333333333334,0.4316288930950229,,
none,None bound,none,9,28,31.14562000201669,35,f6933a00e112702ed71024e2bc09412f972b3d78fec060333f9e1b36f1684bbb,0,46.504875974576805,True,True,0.0,31.883287573374318,11.351909413588455,112,2,9,3,7,12,28,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,47,0,0,9,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8090792268284709,0.0,0.1909207731715291,4.34660349167188e-06,0.1036460398372196,0.025518341307814996,0.4540763765435382,,
hbm,HBM,hbm,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,24.297387076003005,False,False,8.085916241426787,23.93846684740889,9.116671921974774,76,2,10,2,12,8,12,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,18,35,0,0,3,8,2,18,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.5151436426992433,0.1436521874371873,0.3412041698635694,0.023265680210415314,0.08378056316456253,0.9333333333333335,0.3646668768789909,,target_unmet
bandwidth,Bandwidth,bandwidth,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,45.71602279373157,True,True,0.0,32.09617232272787,15.651798633718174,112,2,10,2,12,8,48,2,1,1,0,56,0,0,0,2,1,0,0,0,0,0,0,56,0,0,0,44,0,0,12,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.7964834733496248,0.0,0.20351652665037523,3.6536959999999997e-05,0.19234065446445608,0.060871876661350355,0.6260719453487269,,
dest_compute,Dest. compute,dest_compute,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.32626196635985,False,False,5.821328780216803,26.203054308618874,23.196982327268863,108,2,19,2,12,8,44,2,5,0,0,0,0,0,0,1,1,0,0,1,4,0,0,54,0,0,2,33,0,0,21,11,8,9,0.39285714285714285,0.2857142857142857,0.32142857142857145,0.548657107907842,0.15128219850036442,0.30006069359179366,0.34217819824362833,0.990321512204799,0.11722488038277512,0.9278792930907543,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,24.297387076003005,False,False,8.085916241426787,23.93846684740889,9.154907169883016,76,2,10,2,12,8,12,2,0,1,0,38,0,3,0,2,0,3,0,0,0,0,0,38,0,0,18,35,0,0,3,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.6587958301364305,0.0,0.3412041698635695,1.5725537966216637e-05,0.08378056316456253,0.9333333333333335,0.36619628679532057,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,24.297387076003005,False,False,8.085916241426787,23.93846684740889,9.3452008333394,76,2,10,2,12,8,12,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38,0,0,18,25,0,0,13,4,6,18,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.18823596876507287,0.47055986137135775,0.3412041698635694,0.05234462917022041,0.9011192126050906,0.9866666666666667,0.37380803333357593,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,28.32626196635985,False,False,10.4335623457808,21.590820743054877,23.26340828218332,108,2,19,2,12,8,44,2,5,1,0,54,0,10,0,2,5,10,0,0,0,0,0,54,0,0,2,33,0,0,21,19,0,9,0.6785714285714286,0.0,0.32142857142857145,0.6134297037109616,0.0,0.3865702962890384,6.762687999999999e-05,0.9522068992353491,0.1111111111111111,0.9305363312873328,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,24.297387076003005,False,False,8.085916241426787,23.93846684740889,10.821122488854684,76,2,10,2,12,8,12,2,0,1,0,38,0,3,0,2,0,3,0,0,0,0,0,38,0,0,18,25,0,0,13,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.6587958301364305,0.0,0.3412041698635695,1.4898700989281982e-05,0.9011192126050906,0.9866666666666667,0.43284489955418726,,target_unmet
none,None bound,none,10,28,32.02438308883568,196,0a92459f6f62f1e7157a7bf14616bef9a864a9b5019b563f30328ef4fcf99909,0,46.02145089754708,True,True,0.0,32.09617232272787,14.965643096575556,112,2,10,2,12,8,48,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,56,0,0,0,44,0,0,12,8,2,18,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.5214606831702708,0.27502279017935416,0.203516526650375,0.09887688366847304,0.19234065446445608,0.060871876661350355,0.5986257238630223,,
hbm,HBM,hbm,11,28,29.413049901435585,85,e382b4712a4ad677f70a153a06134dc66cc5418f8937a295b64ea75abe9485b8,0,30.041626066254864,True,True,0.0,29.820158240679348,6.625385563552492,72,2,8,3,12,12,8,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,20,33,0,0,3,7,1,20,0.25,0.03571428571428571,0.7142857142857143,0.6933897631402675,0.10288323839158899,0.20372699846814357,0.012603650878420412,0.09204161419131543,1.0,0.2650154225420997,kv:pool/germany,
