model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,comparator,p05_difference_w,median_difference_w,p95_difference_w,win_fraction
gpt-oss-20b,coding,8,40,1,isolated_fastest,1.0,nominal_volume,lp_bound,1732474.5028239787,5326487.026034484,8265705.457239997,1.0
gpt-oss-20b,coding,8,40,1,isolated_fastest,1.0,nominal_volume,lp_plan,1732431.0317621657,5326386.155059076,8265465.04703165,1.0
gpt-oss-20b,coding,8,40,3,lp_plan,1.0,nominal_volume,lp_bound,23.25559964804,57.88976836577058,218.35901333622385,1.0
gpt-oss-20b,coding,8,40,3,greedy,1.0,nominal_volume,lp_bound,732.8399827187952,10239.165326409508,196285.1767540099,1.0
gpt-oss-20b,coding,8,40,3,greedy,1.0,nominal_volume,lp_plan,566.662381331539,10151.30394883547,196227.97893060686,1.0
gpt-oss-20b,coding,8,40,3,kv_only,1.0,nominal_volume,lp_bound,5058098.657971195,8000302.196654178,10046790.435149284,1.0
gpt-oss-20b,coding,8,40,3,kv_only,1.0,nominal_volume,lp_plan,5058063.981465895,8000275.567197159,10046572.076135948,1.0
gpt-oss-20b,coding,8,40,3,replay_only,1.0,nominal_volume,lp_bound,575.0721422149842,1130.0437631234527,1556.8317881925032,1.0
gpt-oss-20b,coding,8,40,3,replay_only,1.0,nominal_volume,lp_plan,536.607091904254,1039.044827871956,1482.3003161189101,1.0
gpt-oss-20b,coding,8,40,3,isolated_fastest,1.0,nominal_volume,lp_bound,5058098.657971195,8000302.196654178,10046790.435149284,1.0
gpt-oss-20b,coding,8,40,3,isolated_fastest,1.0,nominal_volume,lp_plan,5058063.981465895,8000275.567197159,10046572.076135948,1.0
gpt-oss-20b,coding,8,40,10,lp_plan,1.0,nominal_volume,lp_bound,8.261832537222675,58.73244957346469,246.55149120370447,1.0
gpt-oss-20b,coding,8,40,10,greedy,1.0,nominal_volume,lp_bound,759.9437645347836,1411.4594946373254,2179.133257984859,1.0
gpt-oss-20b,coding,8,40,10,greedy,1.0,nominal_volume,lp_plan,515.8595962802004,1287.8455237196758,2121.3800569195496,1.0
gpt-oss-20b,coding,8,40,10,kv_only,1.0,nominal_volume,lp_bound,8824822.941493133,10191728.93844328,11227508.86601241,1.0
gpt-oss-20b,coding,8,40,10,kv_only,1.0,nominal_volume,lp_plan,8824779.730729483,10191574.558846531,11227323.60164956,1.0
gpt-oss-20b,coding,8,40,10,replay_only,1.0,nominal_volume,lp_bound,816.39843773712,1470.8646315019578,2331.0420792785894,1.0
gpt-oss-20b,coding,8,40,10,replay_only,1.0,nominal_volume,lp_plan,572.3142694825369,1355.8518326533958,2273.28887821328,1.0
gpt-oss-20b,coding,8,40,10,isolated_fastest,1.0,nominal_volume,lp_bound,8824822.941493133,10191728.93844328,11227508.86601241,1.0
gpt-oss-20b,coding,8,40,10,isolated_fastest,1.0,nominal_volume,lp_plan,8824779.730729483,10191574.558846531,11227323.60164956,1.0
gpt-oss-20b,coding,8,40,30,lp_plan,1.0,nominal_volume,lp_bound,7.960021108947699,53.55730777513236,262.28403741008964,1.0
gpt-oss-20b,coding,8,40,30,greedy,1.0,nominal_volume,lp_bound,441.6431830977092,1453.9562374465168,2111.3153062524275,1.0
gpt-oss-20b,coding,8,40,30,greedy,1.0,nominal_volume,lp_plan,254.69312849268516,1427.514052064158,2100.585957710741,1.0
gpt-oss-20b,coding,8,40,30,kv_only,1.0,nominal_volume,lp_bound,10952231.751555342,11482572.55532225,11747557.171301685,1.0
gpt-oss-20b,coding,8,40,30,kv_only,1.0,nominal_volume,lp_plan,10952162.644096635,11482550.6376816,11747373.309461575,1.0
gpt-oss-20b,coding,8,40,30,replay_only,1.0,nominal_volume,lp_bound,469.9555424955679,1472.7677688123658,2149.352350865404,1.0
gpt-oss-20b,coding,8,40,30,replay_only,1.0,nominal_volume,lp_plan,283.00548789054386,1450.3364700898528,2122.740801001079,1.0
gpt-oss-20b,coding,8,40,30,isolated_fastest,1.0,nominal_volume,lp_bound,10952231.751555342,11482572.55532225,11747557.171301685,1.0
gpt-oss-20b,coding,8,40,30,isolated_fastest,1.0,nominal_volume,lp_plan,10952162.644096635,11482550.6376816,11747373.309461575,1.0
gpt-oss-20b,coding,8,40,60,lp_plan,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,96.78162235347365,0.60625
gpt-oss-20b,coding,8,40,60,greedy,1.0,nominal_volume,lp_bound,-1.8626451492303218e-10,1.862645149230957e-09,982.1850532027429,0.604
gpt-oss-20b,coding,8,40,60,greedy,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,890.3858637038833,0.4
gpt-oss-20b,coding,8,40,60,kv_only,1.0,nominal_volume,lp_bound,11457505.207699053,11673107.838153554,11853358.38272366,1.0
gpt-oss-20b,coding,8,40,60,kv_only,1.0,nominal_volume,lp_plan,11457402.203507395,11673107.838153554,11853358.382723656,1.0
gpt-oss-20b,coding,8,40,60,replay_only,1.0,nominal_volume,lp_bound,-1.8626451492303218e-10,1.862645149230957e-09,989.6131590771034,0.604
gpt-oss-20b,coding,8,40,60,replay_only,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,897.8139695782438,0.4
gpt-oss-20b,coding,8,40,60,isolated_fastest,1.0,nominal_volume,lp_bound,11457505.207699053,11673107.838153554,11853358.38272366,1.0
gpt-oss-20b,coding,8,40,60,isolated_fastest,1.0,nominal_volume,lp_plan,11457402.203507395,11673107.838153554,11853358.382723656,1.0
gpt-oss-20b,coding,8,40,120,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.34925
gpt-oss-20b,coding,8,40,120,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.324
gpt-oss-20b,coding,8,40,120,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.4
gpt-oss-20b,coding,8,40,120,kv_only,1.0,nominal_volume,lp_bound,11048498.750796607,11427888.288051438,11705000.002397344,1.0
gpt-oss-20b,coding,8,40,120,kv_only,1.0,nominal_volume,lp_plan,11048498.750796609,11427888.288051438,11705000.002397345,1.0
gpt-oss-20b,coding,8,40,120,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.324
gpt-oss-20b,coding,8,40,120,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.4
gpt-oss-20b,coding,8,40,120,isolated_fastest,1.0,nominal_volume,lp_bound,11048498.750796607,11427888.288051438,11705000.002397344,1.0
gpt-oss-20b,coding,8,40,120,isolated_fastest,1.0,nominal_volume,lp_plan,11048498.750796609,11427888.288051438,11705000.002397345,1.0
gpt-oss-20b,coding,8,40,300,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.27625
gpt-oss-20b,coding,8,40,300,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.312
gpt-oss-20b,coding,8,40,300,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,8,40,300,kv_only,1.0,nominal_volume,lp_bound,9830601.438824408,10707720.251580367,11323533.98511818,1.0
gpt-oss-20b,coding,8,40,300,kv_only,1.0,nominal_volume,lp_plan,9830601.438824406,10707720.251580365,11323533.985118179,1.0
gpt-oss-20b,coding,8,40,300,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.312
gpt-oss-20b,coding,8,40,300,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,8,40,300,isolated_fastest,1.0,nominal_volume,lp_bound,9830601.438824408,10707720.251580367,11323533.98511818,1.0
gpt-oss-20b,coding,8,40,300,isolated_fastest,1.0,nominal_volume,lp_plan,9830601.438824406,10707720.251580365,11323533.985118179,1.0
gpt-oss-20b,coding,8,40,600,lp_plan,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,3.725290298461914e-09,0.45475
gpt-oss-20b,coding,8,40,600,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,8,40,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.15
gpt-oss-20b,coding,8,40,600,kv_only,1.0,nominal_volume,lp_bound,8224575.685419759,9613698.525803227,10872662.103751784,1.0
gpt-oss-20b,coding,8,40,600,kv_only,1.0,nominal_volume,lp_plan,8224575.68541976,9613698.525803227,10872662.103751779,1.0
gpt-oss-20b,coding,8,40,600,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,8,40,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.15
gpt-oss-20b,coding,8,40,600,isolated_fastest,1.0,nominal_volume,lp_bound,8224575.685419759,9613698.525803227,10872662.103751784,1.0
gpt-oss-20b,coding,8,40,600,isolated_fastest,1.0,nominal_volume,lp_plan,8224575.68541976,9613698.525803227,10872662.103751779,1.0
gpt-oss-20b,coding,8,40,1800,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.36575
gpt-oss-20b,coding,8,40,1800,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,8,40,1800,greedy,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,8,40,1800,kv_only,1.0,nominal_volume,lp_bound,3946821.813148281,7392270.890125358,9887898.474962847,1.0
gpt-oss-20b,coding,8,40,1800,kv_only,1.0,nominal_volume,lp_plan,3946821.813148283,7392270.890125358,9887898.474962842,1.0
gpt-oss-20b,coding,8,40,1800,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,8,40,1800,replay_only,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,8,40,1800,isolated_fastest,1.0,nominal_volume,lp_bound,3946821.813148281,7392270.890125358,9887898.474962847,1.0
gpt-oss-20b,coding,8,40,1800,isolated_fastest,1.0,nominal_volume,lp_plan,3946821.813148283,7392270.890125358,9887898.474962842,1.0
gpt-oss-20b,coding,8,40,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,1.862645149230957e-09,3.725290298461914e-09,0.587
gpt-oss-20b,coding,8,40,3600,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.3765
gpt-oss-20b,coding,8,40,3600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.1
gpt-oss-20b,coding,8,40,3600,kv_only,1.0,nominal_volume,lp_bound,2656970.8301094947,5698399.5698255645,8426294.500556817,1.0
gpt-oss-20b,coding,8,40,3600,kv_only,1.0,nominal_volume,lp_plan,2656970.8301094943,5698399.56982556,8426294.500556814,1.0
gpt-oss-20b,coding,8,40,3600,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.725290298461914e-09,0.3765
gpt-oss-20b,coding,8,40,3600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.1
gpt-oss-20b,coding,8,40,3600,isolated_fastest,1.0,nominal_volume,lp_bound,2656970.8301094947,5698399.5698255645,8426294.500556817,1.0
gpt-oss-20b,coding,8,40,3600,isolated_fastest,1.0,nominal_volume,lp_plan,2656970.8301094943,5698399.56982556,8426294.500556814,1.0
gpt-oss-20b,coding,8,100,1,lp_plan,1.0,nominal_volume,lp_bound,27.456680407876085,85.01155575411394,225.29513464276556,1.0
gpt-oss-20b,coding,8,100,1,greedy,1.0,nominal_volume,lp_bound,152.45139395682173,1724.3275148974499,5413.9350643035905,1.0
gpt-oss-20b,coding,8,100,1,greedy,1.0,nominal_volume,lp_plan,0.0,1644.5333786613774,5281.0546402343425,0.9
gpt-oss-20b,coding,8,100,1,kv_only,1.0,nominal_volume,lp_bound,1731417.7944832975,5320646.585333462,8258037.7834278215,1.0
gpt-oss-20b,coding,8,100,1,kv_only,1.0,nominal_volume,lp_plan,1731386.1966164426,5320535.728827538,8257806.097505586,1.0
gpt-oss-20b,coding,8,100,1,replay_only,1.0,nominal_volume,lp_bound,1465.726170120299,1922.317345446907,5166.731290033926,1.0
gpt-oss-20b,coding,8,100,1,replay_only,1.0,nominal_volume,lp_plan,1320.1720912447686,1843.7741169994697,5031.202663191345,1.0
gpt-oss-20b,coding,8,100,1,isolated_fastest,1.0,nominal_volume,lp_bound,1731417.7944832975,5320646.585333462,8258037.7834278215,1.0
gpt-oss-20b,coding,8,100,1,isolated_fastest,1.0,nominal_volume,lp_plan,1731386.1966164426,5320535.728827538,8257806.097505586,1.0
gpt-oss-20b,coding,8,100,3,lp_plan,1.0,nominal_volume,lp_bound,11.788957439176862,55.32398836221546,217.40040283061225,1.0
gpt-oss-20b,coding,8,100,3,greedy,1.0,nominal_volume,lp_bound,2028.0049498568496,11919.71794939274,91134.82050655426,1.0
gpt-oss-20b,coding,8,100,3,greedy,1.0,nominal_volume,lp_plan,1884.692901049764,11845.682500185445,91075.94352320036,1.0
gpt-oss-20b,coding,8,100,3,kv_only,1.0,nominal_volume,lp_bound,5053527.516893204,7983852.650456369,10022695.456511188,1.0
gpt-oss-20b,coding,8,100,3,kv_only,1.0,nominal_volume,lp_plan,5053498.912786253,7983807.297701225,10022478.056108357,1.0
gpt-oss-20b,coding,8,100,3,replay_only,1.0,nominal_volume,lp_bound,1563.7368899135035,3137.6509528597817,4304.003378104701,1.0
gpt-oss-20b,coding,8,100,3,replay_only,1.0,nominal_volume,lp_plan,1544.2823203852565,3079.293652758468,4270.521295677453,1.0
gpt-oss-20b,coding,8,100,3,isolated_fastest,1.0,nominal_volume,lp_bound,5053527.516893204,7983852.650456369,10022695.456511188,1.0
gpt-oss-20b,coding,8,100,3,isolated_fastest,1.0,nominal_volume,lp_plan,5053498.912786253,7983807.297701225,10022478.056108357,1.0
gpt-oss-20b,coding,8,100,10,lp_plan,1.0,nominal_volume,lp_bound,6.127840702794494,37.314878574572504,245.83218814580266,1.0
gpt-oss-20b,coding,8,100,10,greedy,1.0,nominal_volume,lp_bound,2087.285985035183,3832.9136922042817,6055.384855852026,1.0
gpt-oss-20b,coding,8,100,10,greedy,1.0,nominal_volume,lp_plan,1843.9126940000012,3707.7339204540476,6005.886502020827,1.0
gpt-oss-20b,coding,8,100,10,kv_only,1.0,nominal_volume,lp_bound,8806290.924965216,10129894.225930544,11158459.817087406,1.0
gpt-oss-20b,coding,8,100,10,kv_only,1.0,nominal_volume,lp_plan,8806271.197165325,10129883.496708851,11158277.121333586,1.0
gpt-oss-20b,coding,8,100,10,replay_only,1.0,nominal_volume,lp_bound,2143.7406582375197,3892.4676872203127,6207.293677145756,1.0
gpt-oss-20b,coding,8,100,10,replay_only,1.0,nominal_volume,lp_plan,1900.3673672023378,3791.796619379893,6157.795323314557,1.0
gpt-oss-20b,coding,8,100,10,isolated_fastest,1.0,nominal_volume,lp_bound,8806290.924965216,10129894.225930544,11158459.817087406,1.0
gpt-oss-20b,coding,8,100,10,isolated_fastest,1.0,nominal_volume,lp_plan,8806271.197165325,10129883.496708851,11158277.121333586,1.0
gpt-oss-20b,coding,8,100,30,lp_plan,1.0,nominal_volume,lp_bound,4.74973454391584,45.86559250205755,261.48706066440184,1.0
gpt-oss-20b,coding,8,100,30,greedy,1.0,nominal_volume,lp_bound,1192.2215790657337,3800.5601419443265,5556.009544962879,1.0
gpt-oss-20b,coding,8,100,30,greedy,1.0,nominal_volume,lp_plan,1005.3446310814498,3720.0982578191906,5544.7934800411285,1.0
gpt-oss-20b,coding,8,100,30,kv_only,1.0,nominal_volume,lp_bound,10717041.901026022,11279548.972386338,11573726.232925963,1.0
gpt-oss-20b,coding,8,100,30,kv_only,1.0,nominal_volume,lp_plan,10717030.734776028,11279288.744026927,11573542.5792432,1.0
gpt-oss-20b,coding,8,100,30,replay_only,1.0,nominal_volume,lp_bound,1220.5339384635924,3820.5049627535045,5598.806992414742,1.0
gpt-oss-20b,coding,8,100,30,replay_only,1.0,nominal_volume,lp_plan,1033.6569904793084,3740.0430786283687,5587.590927492992,1.0
gpt-oss-20b,coding,8,100,30,isolated_fastest,1.0,nominal_volume,lp_bound,10717041.901026022,11279548.972386338,11573726.232925963,1.0
gpt-oss-20b,coding,8,100,30,isolated_fastest,1.0,nominal_volume,lp_plan,10717030.734776028,11279288.744026927,11573542.5792432,1.0
gpt-oss-20b,coding,8,100,60,lp_plan,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,84.17389631466635,0.5505
gpt-oss-20b,coding,8,100,60,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,2549.8896466442125,0.62725
gpt-oss-20b,coding,8,100,60,greedy,1.0,nominal_volume,lp_plan,0.0,9.313225746154785e-10,2454.679583341226,0.5
gpt-oss-20b,coding,8,100,60,kv_only,1.0,nominal_volume,lp_bound,10836202.33151994,11299517.050238667,11637947.005813075,1.0
gpt-oss-20b,coding,8,100,60,kv_only,1.0,nominal_volume,lp_plan,10836192.79880997,11299517.050238667,11637943.11067788,1.0
gpt-oss-20b,coding,8,100,60,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,2557.317752518573,0.62725
gpt-oss-20b,coding,8,100,60,replay_only,1.0,nominal_volume,lp_plan,0.0,9.313225746154785e-10,2462.1076892155866,0.5
gpt-oss-20b,coding,8,100,60,isolated_fastest,1.0,nominal_volume,lp_bound,10836202.33151994,11299517.050238667,11637947.005813075,1.0
gpt-oss-20b,coding,8,100,60,isolated_fastest,1.0,nominal_volume,lp_plan,10836192.79880997,11299517.050238667,11637943.11067788,1.0
gpt-oss-20b,coding,8,100,120,lp_plan,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,3.725290298461914e-09,0.32925
gpt-oss-20b,coding,8,100,120,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.39425
gpt-oss-20b,coding,8,100,120,greedy,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,3.818422555922954e-09,0.2
gpt-oss-20b,coding,8,100,120,kv_only,1.0,nominal_volume,lp_bound,9830601.438824408,10707720.251580367,11323533.98511818,1.0
gpt-oss-20b,coding,8,100,120,kv_only,1.0,nominal_volume,lp_plan,9830601.43882441,10707720.251580367,11323533.985118179,1.0
gpt-oss-20b,coding,8,100,120,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.39425
gpt-oss-20b,coding,8,100,120,replay_only,1.0,nominal_volume,lp_plan,-1.862645149230957e-09,0.0,3.818422555922954e-09,0.2
gpt-oss-20b,coding,8,100,120,isolated_fastest,1.0,nominal_volume,lp_bound,9830601.438824408,10707720.251580367,11323533.98511818,1.0
gpt-oss-20b,coding,8,100,120,isolated_fastest,1.0,nominal_volume,lp_plan,9830601.43882441,10707720.251580367,11323533.985118179,1.0
gpt-oss-20b,coding,8,100,300,lp_plan,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.49075
gpt-oss-20b,coding,8,100,300,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.4545
gpt-oss-20b,coding,8,100,300,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.2
gpt-oss-20b,coding,8,100,300,kv_only,1.0,nominal_volume,lp_bound,7467548.5333179245,9141137.13730375,10749165.571595479,1.0
gpt-oss-20b,coding,8,100,300,kv_only,1.0,nominal_volume,lp_plan,7467548.533317921,9141137.13730375,10749165.571595477,1.0
gpt-oss-20b,coding,8,100,300,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.4545
gpt-oss-20b,coding,8,100,300,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.2
gpt-oss-20b,coding,8,100,300,isolated_fastest,1.0,nominal_volume,lp_bound,7467548.5333179245,9141137.13730375,10749165.571595479,1.0
gpt-oss-20b,coding,8,100,300,isolated_fastest,1.0,nominal_volume,lp_plan,7467548.533317921,9141137.13730375,10749165.571595477,1.0
gpt-oss-20b,coding,8,100,600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.318
gpt-oss-20b,coding,8,100,600,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.425
gpt-oss-20b,coding,8,100,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,8,100,600,kv_only,1.0,nominal_volume,lp_bound,4460930.382657191,7838759.860713147,10133977.510314578,1.0
gpt-oss-20b,coding,8,100,600,kv_only,1.0,nominal_volume,lp_plan,4460930.382657191,7838759.8607131485,10133977.51031458,1.0
gpt-oss-20b,coding,8,100,600,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.425
gpt-oss-20b,coding,8,100,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.4
gpt-oss-20b,coding,8,100,600,isolated_fastest,1.0,nominal_volume,lp_bound,4460930.382657191,7838759.860713147,10133977.510314578,1.0
gpt-oss-20b,coding,8,100,600,isolated_fastest,1.0,nominal_volume,lp_plan,4460930.382657191,7838759.8607131485,10133977.51031458,1.0
gpt-oss-20b,coding,8,100,1800,lp_plan,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,3.725290298461914e-09,0.32975
gpt-oss-20b,coding,8,100,1800,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3445
gpt-oss-20b,coding,8,100,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2
gpt-oss-20b,coding,8,100,1800,kv_only,1.0,nominal_volume,lp_bound,2094106.2439419478,4942193.789443824,7908465.6186826825,1.0
gpt-oss-20b,coding,8,100,1800,kv_only,1.0,nominal_volume,lp_plan,2094106.2439419478,4942193.789443824,7908465.6186826825,1.0
gpt-oss-20b,coding,8,100,1800,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3445
gpt-oss-20b,coding,8,100,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2
gpt-oss-20b,coding,8,100,1800,isolated_fastest,1.0,nominal_volume,lp_bound,2094106.2439419478,4942193.789443824,7908465.6186826825,1.0
gpt-oss-20b,coding,8,100,1800,isolated_fastest,1.0,nominal_volume,lp_plan,2094106.2439419478,4942193.789443824,7908465.6186826825,1.0
gpt-oss-20b,coding,8,100,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.39525
gpt-oss-20b,coding,8,100,3600,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2655
gpt-oss-20b,coding,8,100,3600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.15
gpt-oss-20b,coding,8,100,3600,kv_only,1.0,nominal_volume,lp_bound,812516.9463629606,2411620.2879027072,5348010.9764384115,1.0
gpt-oss-20b,coding,8,100,3600,kv_only,1.0,nominal_volume,lp_plan,812516.9463629589,2411620.287902709,5348010.97643841,1.0
gpt-oss-20b,coding,8,100,3600,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2655
