model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,draws,snapshots,status,p05_shed_mw,median_shed_mw,p95_shed_mw,workload_p05_mw,workload_p95_mw,median_calibration_width_mw,network_budget_gbps_median,action_counts_mean,action_shed_mw_mean,mean_not_selected
gpt-oss-20b,coding,4,reference,300,kv_only,1.0,nominal_volume,4000,20,complete,0.39393705319766004,0.6765709637781223,1.1518635230529124,0.39810042831912384,1.1412719770563131,0.007737892686193111,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 843.9, 0.0, 3232.0]","[0.0, 0.15378374686127283, 0.0, 0.5894315659943969]",262588.1
gpt-oss-20b,coding,4,reference,300,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[107875.9, 0.0, 158788.1, 0.0]","[5.8920812783750165, 0.0, 6.050106287763129, 0.0]",0.0
gpt-oss-20b,coding,4,reference,300,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.39393705319766004,0.6765709637781223,1.1518635230529124,0.39810042831912384,1.1412719770563131,0.007737892686193111,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 843.9, 0.0, 3232.0]","[0.0, 0.15378374686127283, 0.0, 0.5894315659943969]",262588.1
gpt-oss-20b,coding,4,reference,600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089975,11.877492072733823,12.000045836964976,0.13648418048114888,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,4,reference,600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[137733.05, 196.3, 127965.5, 769.15]","[5.964723643902344, 0.006064286126529688, 5.947651674956406, 0.023747961152866186]",0.0
gpt-oss-20b,coding,4,reference,600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[120656.05, 0.0, 146007.95, 0.0]","[5.938447699843954, 0.0, 6.003739866294189, 0.0]",0.0
gpt-oss-20b,coding,4,reference,600,kv_only,1.0,nominal_volume,4000,20,complete,0.7190037496854735,1.3535193560584822,2.2638673040621335,0.7265790313243173,2.242249303585986,0.01548008500404202,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 1361.05, 0.0, 6299.5]","[0.0, 0.26591582017100984, 0.0, 1.1565238531825195]",259003.45
gpt-oss-20b,coding,4,reference,600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[120656.05, 0.0, 146007.95, 0.0]","[5.938447699843954, 0.0, 6.003739866294189, 0.0]",0.0
gpt-oss-20b,coding,4,reference,600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.7190037496854735,1.3535193560584822,2.2638673040621335,0.7265790313243173,2.242249303585986,0.01548008500404202,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 1361.05, 0.0, 6299.5]","[0.0, 0.26591582017100984, 0.0, 1.1565238531825195]",259003.45
gpt-oss-20b,coding,4,reference,1800,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964972,0.13648418048114888,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,4,reference,1800,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[134995.2, 596.75, 128770.0, 2302.05]","[5.952838665820456, 0.018423343802849924, 5.899838428484901, 0.07108712802993918]",0.0
gpt-oss-20b,coding,4,reference,1800,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.877492072733823,12.000045836964972,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[130895.6, 0.0, 135768.4, 0.0]","[5.965693044267634, 0.0, 5.976494521870513, 0.0]",0.0
gpt-oss-20b,coding,4,reference,1800,kv_only,1.0,nominal_volume,4000,20,complete,1.4288227156853983,3.4617715977291312,5.694614207752329,1.4438166670884776,5.691662048818713,0.0395768777686276,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 2938.55, 0.0, 14159.1]","[0.0, 0.6001883301376363, 0.0, 2.722580359862366]",249566.35
gpt-oss-20b,coding,4,reference,1800,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.877492072733823,12.000045836964972,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[130895.6, 0.0, 135768.4, 0.0]","[5.965693044267634, 0.0, 5.976494521870513, 0.0]",0.0
gpt-oss-20b,coding,4,reference,1800,isolated_fastest,1.0,nominal_volume,4000,20,complete,1.4288227156853983,3.4617715977291312,5.694614207752329,1.4438166670884776,5.691662048818713,0.0395768777686276,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 2938.55, 0.0, 14159.1]","[0.0, 0.6001883301376363, 0.0, 2.722580359862366]",249566.35
gpt-oss-20b,coding,4,reference,3600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114888,"[2.280176174037911, 8.73331359588583, 11.01348976992374]",,,
gpt-oss-20b,coding,4,reference,3600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[133176.25, 1197.4, 127689.35, 4601.0]","[5.934643316805866, 0.036975446962021576, 5.82848739167827, 0.14208141069199046]",0.0
gpt-oss-20b,coding,4,reference,3600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[132648.7, 0.0, 134015.3, 0.0]","[5.969600507424207, 0.0, 5.9725870587139385, 0.0]",0.0
gpt-oss-20b,coding,4,reference,3600,kv_only,1.0,nominal_volume,4000,20,complete,2.233125608994358,4.850713986372133,8.18750052665155,2.2564189483667736,8.183262845420876,0.05546498826377187,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 5485.8, 0.0, 23374.25]","[0.0, 0.8722368506231771, 0.0, 4.231935758595263]",237803.95
gpt-oss-20b,coding,4,reference,3600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964972,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[132648.7, 0.0, 134015.3, 0.0]","[5.969600507424207, 0.0, 5.9725870587139385, 0.0]",0.0
gpt-oss-20b,coding,4,reference,3600,isolated_fastest,1.0,nominal_volume,4000,20,complete,2.233125608994358,4.850713986372133,8.18750052665155,2.2564189483667736,8.183262845420876,0.05546498826377187,"[2.280176174037911, 8.73331359588583, 11.01348976992374]","[0.0, 5485.8, 0.0, 23374.25]","[0.0, 0.8722368506231771, 0.0, 4.231935758595263]",237803.95
gpt-oss-20b,coding,4,10,1,lp_bound,1.0,nominal_volume,4000,20,complete,1.829501255480714,5.592274344373303,9.356067759711653,1.848606463272512,9.351218035698848,0.06393342357316055,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,4,10,1,lp_plan,1.0,nominal_volume,4000,20,complete,1.8294964309733273,5.5922331022628455,9.355658099609633,1.8486016413162678,9.350808582752457,0.06393295149786304,"[10.0, 10.0, 10.0]","[44556.75, 0.2, 35801.35, 0.7]","[2.84355330821184, 6.764921495531898e-05, 3.0463651850931566, 0.0001399589887643733]",186305.0
gpt-oss-20b,coding,4,10,1,greedy,1.0,nominal_volume,4000,20,complete,1.8294964309733268,5.5922318736325805,9.351346363575672,1.8486016413162676,9.34649937082494,0.06393293751108926,"[10.0, 10.0, 10.0]","[39972.65, 1.0, 39973.15, 0.55]","[2.9446931028843215, 6.909857068501277e-06, 2.944660743176028, 4.3753174694933845e-05]",186716.65
gpt-oss-20b,coding,4,10,1,kv_only,1.0,nominal_volume,4000,20,complete,0.0010527103872118137,0.0019784794369958904,0.003435506671470427,0.0010638042149235568,0.003403890296906685,2.262690387125349e-05,"[10.0, 10.0, 10.0]","[0.0, 6.35, 0.0, 6.2]","[0.0, 0.0010826269129706539, 0.0, 0.0010582080637230066]",266651.45
gpt-oss-20b,coding,4,10,1,replay_only,1.0,nominal_volume,4000,20,complete,1.8294856193158184,5.5922318736325805,9.355935522990066,1.8485908359305485,9.351085866655222,0.06393293751108926,"[10.0, 10.0, 10.0]","[40177.3, 0.0, 40177.6, 0.0]","[2.9450995014717534, 0.0, 2.945067573650709, 0.0]",186309.1
gpt-oss-20b,coding,4,10,1,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0010527103872118137,0.0019784794369958904,0.003435506671470427,0.0010638042149235568,0.003403890296906685,2.262690387125349e-05,"[10.0, 10.0, 10.0]","[0.0, 6.35, 0.0, 6.2]","[0.0, 0.0010826269129706539, 0.0, 0.0010582080637230066]",266651.45
gpt-oss-20b,coding,4,10,3,lp_bound,1.0,nominal_volume,4000,20,complete,7.143732310368445,9.376655403327197,10.85318255408556,7.218075254418153,10.74801117488839,0.1071744280249942,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,4,10,3,lp_plan,1.0,nominal_volume,4000,20,complete,7.143661459636115,9.376608597019851,10.852583640434302,7.218003687602652,10.747418204414332,0.10717346943650953,"[10.0, 10.0, 10.0]","[53387.9, 2.35, 45079.7, 2.1]","[4.174313466603316, 0.00024578601939221446, 5.021065184876947, 0.00014556857326004772]",168191.95
gpt-oss-20b,coding,4,10,3,greedy,1.0,nominal_volume,4000,20,complete,7.109392409026572,9.376371183853449,10.837432567136013,7.183368950764348,10.732430952851688,0.10717195400506165,"[10.0, 10.0, 10.0]","[47307.55, 2.6, 47308.25, 2.35]","[4.592789433807608, 1.0148359218383976e-05, 4.592777806565336, 1.4364666632544105e-05]",172043.25
gpt-oss-20b,coding,4,10,3,kv_only,1.0,nominal_volume,4000,20,complete,0.0035655597804661885,0.006030769698971826,0.010317920875150752,0.003603260554402401,0.010223196145918555,6.897580136247961e-05,"[10.0, 10.0, 10.0]","[0.0, 18.8, 0.0, 18.35]","[0.0, 0.0033591127044901524, 0.0, 0.003267487248970041]",266626.85
gpt-oss-20b,coding,4,10,3,replay_only,1.0,nominal_volume,4000,20,complete,7.1432403595494485,9.376364271537309,10.853099652669869,7.217580558107826,10.747929017964546,0.10717170015111006,"[10.0, 10.0, 10.0]","[48971.75, 0.0, 48970.75, 0.0]","[4.597724844132615, 0.0, 4.5977278837103865, 0.0]",168721.5
gpt-oss-20b,coding,4,10,3,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0035655597804661885,0.006030769698971826,0.010317920875150752,0.003603260554402401,0.010223196145918555,6.897580136247961e-05,"[10.0, 10.0, 10.0]","[0.0, 18.8, 0.0, 18.35]","[0.0, 0.0033591127044901524, 0.0, 0.003267487248970041]",266626.85
gpt-oss-20b,coding,4,10,10,lp_bound,1.0,nominal_volume,4000,20,complete,10.462046056574922,11.213490111816844,11.688643847433704,10.570258231514337,11.693609990187841,0.12756836385323572,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,4,10,10,lp_plan,1.0,nominal_volume,4000,20,complete,10.462030953789439,11.213412820165553,11.688610958112475,10.570242988052085,11.693551549593256,0.1275678803634299,"[10.0, 10.0, 10.0]","[84499.75, 6.95, 73588.0, 6.75]","[5.562668521048328, 0.0004301964376419519, 5.540411327142899, 0.00037330834763414064]",108562.55
gpt-oss-20b,coding,4,10,10,greedy,1.0,nominal_volume,4000,20,complete,10.461773417168603,11.213072140346767,11.688586688382344,10.569982865529855,11.693553630778574,0.12756528571418393,"[10.0, 10.0, 10.0]","[79026.7, 4.1, 79024.05, 3.5]","[5.551854916136445, 3.6438208111110226e-05, 5.551859279839683, 4.137394459354179e-05]",108605.65
gpt-oss-20b,coding,4,10,10,kv_only,1.0,nominal_volume,4000,20,complete,0.01189126797691562,0.020336314333904353,0.03464564613729309,0.012016933702941561,0.03432733742697929,0.000232585038180232,"[10.0, 10.0, 10.0]","[0.0, 61.65, 0.0, 61.5]","[0.0, 0.011203543174905527, 0.0, 0.011216929669475703]",266540.85
gpt-oss-20b,coding,4,10,10,replay_only,1.0,nominal_volume,4000,20,complete,10.461670549936487,11.21306047827858,11.688530888979464,10.569878910446365,11.693496985427517,0.12756484203582816,"[10.0, 10.0, 10.0]","[79028.75, 0.0, 79025.95, 0.0]","[5.551861675486525, 0.0, 5.55186689000751, 0.0]",108609.3
gpt-oss-20b,coding,4,10,10,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.01189126797691562,0.020336314333904353,0.03464564613729309,0.012016933702941561,0.03432733742697929,0.000232585038180232,"[10.0, 10.0, 10.0]","[0.0, 61.65, 0.0, 61.5]","[0.0, 0.011203543174905527, 0.0, 0.011216929669475703]",266540.85
gpt-oss-20b,coding,4,10,30,lp_bound,1.0,nominal_volume,4000,20,complete,11.83125410177927,11.95333077561489,12.007011045089975,11.877315530429684,12.000045836964976,0.13648418048114702,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,4,10,30,lp_plan,1.0,nominal_volume,4000,20,complete,11.831063520056619,11.953138227441126,12.00701104508997,11.877305245471188,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[134920.0, 2.1, 127567.1, 40.2]","[5.973190704825145, 0.0001518343431924851, 5.956631425060237, 0.001155453849375809]",4134.6
gpt-oss-20b,coding,4,10,30,greedy,1.0,nominal_volume,4000,20,complete,11.831065737206508,11.953140467467904,12.00701104508997,11.877312768449336,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[131253.4, 1.15, 131253.05, 0.85]","[5.965556917548022, 3.4005616267796684e-06, 5.965557141102103, 2.2364506223705184e-06]",4155.55
gpt-oss-20b,coding,4,10,30,kv_only,1.0,nominal_volume,4000,20,complete,0.035774119135253454,0.06133838002988552,0.10443829123188057,0.036152210849601456,0.10347820441037324,0.0007015206791719465,"[10.0, 10.0, 10.0]","[0.0, 185.2, 0.0, 184.75]","[0.0, 0.03376283057081692, 0.0, 0.033677216457626356]",266294.05
gpt-oss-20b,coding,4,10,30,replay_only,1.0,nominal_volume,4000,20,complete,11.831050663382884,11.953125238110283,12.00701104508997,11.877312708641371,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[131253.45, 0.0, 131253.05, 0.0]","[5.965557071519231, 0.0, 5.965557141102103, 0.0]",4157.5
gpt-oss-20b,coding,4,10,30,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.035774119135253454,0.06133838002988552,0.10443829123188057,0.036152210849601456,0.10347820441037324,0.0007015206791719465,"[10.0, 10.0, 10.0]","[0.0, 185.2, 0.0, 184.75]","[0.0, 0.03376283057081692, 0.0, 0.033677216457626356]",266294.05
gpt-oss-20b,coding,4,10,60,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089975,11.877492072733821,12.000045836964977,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,4,10,60,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[138098.55, 0.0, 128479.25, 86.2]","[5.965497131578635, 0.0, 5.974028042396677, 0.002662392162832525]",0.0
gpt-oss-20b,coding,4,10,60,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[133332.95, 0.0, 133331.05, 0.0]","[5.971092804778763, 0.0, 5.9710947613593826, 0.0]",0.0
gpt-oss-20b,coding,4,10,60,kv_only,1.0,nominal_volume,4000,20,complete,0.07154823827050691,0.12274858055639853,0.20912155844339209,0.07230442169920291,0.20719874225786492,0.0014038671314318054,"[10.0, 10.0, 10.0]","[0.0, 369.95, 0.0, 370.0]","[0.0, 0.06747966101901287, 0.0, 0.06745237867309854]",265924.05
gpt-oss-20b,coding,4,10,60,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[133332.95, 0.0, 133331.05, 0.0]","[5.971092804778763, 0.0, 5.9710947613593826, 0.0]",0.0
gpt-oss-20b,coding,4,10,60,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.07154823827050691,0.12274858055639853,0.20912155844339209,0.07230442169920291,0.20719874225786492,0.0014038671314318054,"[10.0, 10.0, 10.0]","[0.0, 369.95, 0.0, 370.0]","[0.0, 0.06747966101901287, 0.0, 0.06745237867309854]",265924.05
gpt-oss-20b,coding,4,10,120,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,4,10,120,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114888,"[10.0, 10.0, 10.0]","[139293.1, 0.0, 127196.85, 174.05]","[5.970759919140787, 0.0, 5.9660473548408, 0.005380292156558075]",0.0
gpt-oss-20b,coding,4,10,120,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[133329.2, 0.0, 133334.8, 0.0]","[5.971095088317605, 0.0, 5.971092477820534, 0.0]",0.0
gpt-oss-20b,coding,4,10,120,kv_only,1.0,nominal_volume,4000,20,complete,0.14309875230677443,0.24573939293542074,0.41824311688678417,0.1446111178440059,0.41439748451572983,0.002810499175798046,"[10.0, 10.0, 10.0]","[0.0, 740.2, 0.0, 740.05]","[0.0, 0.134980141232412, 0.0, 0.13496075981216202]",265183.75
gpt-oss-20b,coding,4,10,120,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[133329.2, 0.0, 133334.8, 0.0]","[5.971095088317605, 0.0, 5.971092477820534, 0.0]",0.0
gpt-oss-20b,coding,4,10,120,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.14309875230677443,0.24573939293542074,0.41824311688678417,0.1446111178440059,0.41439748451572983,0.002810499175798046,"[10.0, 10.0, 10.0]","[0.0, 740.2, 0.0, 740.05]","[0.0, 0.134980141232412, 0.0, 0.13496075981216202]",265183.75
gpt-oss-20b,coding,4,10,300,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.000045836964969,12.007011045089975,11.877492072733823,12.000045836964977,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,4,10,300,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114797,"[10.0, 10.0, 10.0]","[137729.5, 22.1, 128497.25, 415.15]","[5.970920098927969, 0.000555594084817448, 5.957763905627065, 0.012947967498292879]",0.0
gpt-oss-20b,coding,4,10,300,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[133330.05, 0.0, 133333.95, 0.0]","[5.971093776532525, 0.0, 5.971093789605613, 0.0]",0.0
gpt-oss-20b,coding,4,10,300,kv_only,1.0,nominal_volume,4000,20,complete,0.3577480186498163,0.6145726219923084,1.0458527681965912,0.3615289318328148,1.036236044726443,0.00702881292501546,"[10.0, 10.0, 10.0]","[0.0, 1850.4, 0.0, 1850.2]","[0.0, 0.33750962517828553, 0.0, 0.3374486181405517]",262963.4
