model,workload,density,wan_gbps,deadline_s,policy,service_factor,draws,p05_qh_minus_baseline_w,median_qh_minus_baseline_w,p95_qh_minus_baseline_w,qh_win_fraction
gpt-oss-20b,coding,4,10,300,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.246
gpt-oss-20b,coding,4,10,300,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.246
gpt-oss-20b,coding,4,10,300,isolated_fastest,0.8,4000,-1045842.429511567,-614572.6219923084,-357748.0186498554,0.0
gpt-oss-20b,coding,4,10,300,isolated_fastest,1.0,4000,10841632.192370862,11311634.734427733,11638569.204569647,1.0
gpt-oss-20b,coding,4,10,300,isolated_fastest,1.2,4000,10841632.192370862,11311634.734427733,11638569.204569647,1.0
gpt-oss-20b,coding,4,10,600,greedy,0.8,4000,0.0,0.0,0.0,0.0
gpt-oss-20b,coding,4,10,600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2455
gpt-oss-20b,coding,4,10,600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2455
gpt-oss-20b,coding,4,10,600,kv_only,0.8,4000,-2066068.759879035,-1229152.9363390775,-669950.2272297434,0.0
gpt-oss-20b,coding,4,10,600,kv_only,1.0,4000,9831844.852503752,10708563.005737666,11323021.056829637,1.0
gpt-oss-20b,coding,4,10,600,kv_only,1.2,4000,9831844.852503752,10708563.005737666,11323021.056829637,1.0
gpt-oss-20b,coding,4,10,600,replay_only,0.8,4000,0.0,0.0,0.0,0.0
gpt-oss-20b,coding,4,10,600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2455
gpt-oss-20b,coding,4,10,600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.2455
gpt-oss-20b,coding,4,10,600,isolated_fastest,0.8,4000,-2066068.759879035,-1229152.9363390775,-669950.2272297434,0.0
gpt-oss-20b,coding,4,10,600,isolated_fastest,1.0,4000,9831844.852503752,10708563.005737666,11323021.056829637,1.0
gpt-oss-20b,coding,4,10,600,isolated_fastest,1.2,4000,9831844.852503752,10708563.005737666,11323021.056829637,1.0
gpt-oss-20b,coding,4,10,1800,greedy,0.8,4000,0.0,0.0,1.9620740086880173,0.05
gpt-oss-20b,coding,4,10,1800,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.273
gpt-oss-20b,coding,4,10,1800,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.273
gpt-oss-20b,coding,4,10,1800,kv_only,0.8,4000,-5170446.160757652,-3284994.847545868,-1354766.6710699277,0.0
gpt-oss-20b,coding,4,10,1800,kv_only,1.0,4000,6759428.048673154,8654239.565136328,10630904.213723466,1.0
gpt-oss-20b,coding,4,10,1800,kv_only,1.2,4000,6759428.048673154,8654239.565136328,10630904.213723466,1.0
gpt-oss-20b,coding,4,10,1800,replay_only,0.8,4000,0.0,0.0,1.9620740086880173,0.05
gpt-oss-20b,coding,4,10,1800,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.273
gpt-oss-20b,coding,4,10,1800,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.273
gpt-oss-20b,coding,4,10,1800,isolated_fastest,0.8,4000,-5170446.160757652,-3284994.847545868,-1354766.6710699277,0.0
gpt-oss-20b,coding,4,10,1800,isolated_fastest,1.0,4000,6759428.048673154,8654239.565136328,10630904.213723466,1.0
gpt-oss-20b,coding,4,10,1800,isolated_fastest,1.2,4000,6759428.048673154,8654239.565136328,10630904.213723466,1.0
gpt-oss-20b,coding,4,10,3600,greedy,0.8,4000,0.0,0.0,0.4905185021720043,0.05
gpt-oss-20b,coding,4,10,3600,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.25975
gpt-oss-20b,coding,4,10,3600,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.25975
gpt-oss-20b,coding,4,10,3600,kv_only,0.8,4000,-8016467.47132161,-4559420.723804592,-2085135.088958459,0.0
gpt-oss-20b,coding,4,10,3600,kv_only,1.0,4000,3941891.980594206,7379597.67596579,9893027.104509598,1.0
gpt-oss-20b,coding,4,10,3600,kv_only,1.2,4000,3941891.980594206,7379597.67596579,9893027.104509598,1.0
gpt-oss-20b,coding,4,10,3600,replay_only,0.8,4000,0.0,0.0,0.4905185021720043,0.05
gpt-oss-20b,coding,4,10,3600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.25975
gpt-oss-20b,coding,4,10,3600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.25975
gpt-oss-20b,coding,4,10,3600,isolated_fastest,0.8,4000,-8016467.47132161,-4559420.723804592,-2085135.088958459,0.0
gpt-oss-20b,coding,4,10,3600,isolated_fastest,1.0,4000,3941891.980594206,7379597.67596579,9893027.104509598,1.0
gpt-oss-20b,coding,4,10,3600,isolated_fastest,1.2,4000,3941891.980594206,7379597.67596579,9893027.104509598,1.0
gpt-oss-20b,coding,4,40,1,greedy,0.8,4000,-1515181.4571396,2.3283064365386963e-10,221945.1005280973,0.51875
gpt-oss-20b,coding,4,40,1,greedy,1.0,4000,-938898.2253200199,509.06407395144925,34160.23578223068,0.577
gpt-oss-20b,coding,4,40,1,greedy,1.2,4000,-484859.7975646717,17.45013958704658,12365.426415241169,0.6
gpt-oss-20b,coding,4,40,1,kv_only,0.8,4000,-11884.389417311495,4185.98294842961,2010496.1957802034,0.5
gpt-oss-20b,coding,4,40,1,kv_only,1.0,4000,953741.6317627304,2336159.7962848675,4595795.317835248,1.0
gpt-oss-20b,coding,4,40,1,kv_only,1.2,4000,1716503.309608445,5390828.343974079,9344636.94132525,1.0
gpt-oss-20b,coding,4,40,1,replay_only,0.8,4000,-1514085.1129713121,1075.493677723507,222114.05406485702,0.7
gpt-oss-20b,coding,4,40,1,replay_only,1.0,4000,-938886.2818745066,1171.2389336524066,26483.865987530007,0.7
gpt-oss-20b,coding,4,40,1,replay_only,1.2,4000,-484776.33904770017,1035.2192005752586,5120.542589972276,0.71875
gpt-oss-20b,coding,4,40,1,isolated_fastest,0.8,4000,-11884.389417311495,4185.98294842961,2010496.1957802034,0.5
gpt-oss-20b,coding,4,40,1,isolated_fastest,1.0,4000,953741.6317627304,2336159.7962848675,4595795.317835248,1.0
gpt-oss-20b,coding,4,40,1,isolated_fastest,1.2,4000,1716503.309608445,5390828.343974079,9344636.94132525,1.0
gpt-oss-20b,coding,4,40,3,greedy,0.8,4000,-94000.4433508039,1360.470965574114,196621.92709651554,0.7
gpt-oss-20b,coding,4,40,3,greedy,1.0,4000,-4481528.557814856,-503263.7795038149,434297.26396838663,0.35
gpt-oss-20b,coding,4,40,3,greedy,1.2,4000,814.1191903669479,1939.3533025924116,33207.676309697876,1.0
gpt-oss-20b,coding,4,40,3,kv_only,0.8,4000,-41572.4263884447,-22268.16422073041,1011558.4217195909,0.25
gpt-oss-20b,coding,4,40,3,kv_only,1.0,4000,2862352.1597386785,5327769.915196098,7495922.42960549,1.0
gpt-oss-20b,coding,4,40,3,kv_only,1.2,4000,7136324.122506326,9347708.682806626,10816371.405054271,1.0
gpt-oss-20b,coding,4,40,3,replay_only,0.8,4000,-36678.921115992816,1422.170255001588,175343.1366477762,0.85
gpt-oss-20b,coding,4,40,3,replay_only,1.0,4000,-4549066.015666978,-570329.444166156,5336.405067719565,0.35
gpt-oss-20b,coding,4,40,3,replay_only,1.2,4000,288.65315240389583,1283.9844162911177,2813.8356529900707,0.95
gpt-oss-20b,coding,4,40,3,isolated_fastest,0.8,4000,-41572.4263884447,-22268.16422073041,1011558.4217195909,0.25
gpt-oss-20b,coding,4,40,3,isolated_fastest,1.0,4000,2862352.1597386785,5327769.915196098,7495922.42960549,1.0
gpt-oss-20b,coding,4,40,3,isolated_fastest,1.2,4000,7136324.122506326,9347708.682806626,10816371.405054271,1.0
gpt-oss-20b,coding,4,40,10,greedy,0.8,4000,-99.47746423954794,-7.431280233049228,53.82749710020759,0.15
gpt-oss-20b,coding,4,40,10,greedy,1.0,4000,-2584435.861989712,-619138.2678683847,9968.52476738773,0.25
gpt-oss-20b,coding,4,40,10,greedy,1.2,4000,240.88495565895133,1299.204028479755,2204.4442140697884,1.0
gpt-oss-20b,coding,4,40,10,kv_only,0.8,4000,-139252.6315514075,-81758.44549693685,-47664.88283820368,0.0
gpt-oss-20b,coding,4,40,10,kv_only,1.0,4000,6528815.06408307,9299001.784974525,10993351.427715182,1.0
gpt-oss-20b,coding,4,40,10,kv_only,1.2,4000,10268408.944453118,11130610.92005326,11614667.451305017,1.0
gpt-oss-20b,coding,4,40,10,replay_only,0.8,4000,0.0,5.939698392198979,80.89118150618177,0.75
gpt-oss-20b,coding,4,40,10,replay_only,1.0,4000,-2584366.6804382713,-619061.0515851742,10026.512207244792,0.25
gpt-oss-20b,coding,4,40,10,replay_only,1.2,4000,300.2695560767318,1353.7086156494915,2218.5003947644745,1.0
gpt-oss-20b,coding,4,40,10,isolated_fastest,0.8,4000,-139252.6315514075,-81758.44549693685,-47664.88283820368,0.0
gpt-oss-20b,coding,4,40,10,isolated_fastest,1.0,4000,6528815.06408307,9299001.784974525,10993351.427715182,1.0
gpt-oss-20b,coding,4,40,10,isolated_fastest,1.2,4000,10268408.944453118,11130610.92005326,11614667.451305017,1.0
gpt-oss-20b,coding,4,40,30,greedy,0.8,4000,-20.34645447438711,0.0,3.487377839677314,0.05
gpt-oss-20b,coding,4,40,30,greedy,1.0,4000,-472498.0507363593,0.0,6440.377519819584,0.4185
gpt-oss-20b,coding,4,40,30,greedy,1.2,4000,-1.862645149230957e-09,1.862645149230957e-09,786.3698914903657,0.53175
gpt-oss-20b,coding,4,40,30,kv_only,0.8,4000,-418243.1168868368,-245739.3929354207,-143098.75230679003,0.0
gpt-oss-20b,coding,4,40,30,kv_only,1.0,4000,10002004.47195798,11590402.342556035,11846054.844700875,1.0
gpt-oss-20b,coding,4,40,30,kv_only,1.2,4000,11457510.56019374,11672944.15301969,11852999.953827333,1.0
gpt-oss-20b,coding,4,40,30,replay_only,0.8,4000,0.0,0.0,6.793816744231495,0.1
gpt-oss-20b,coding,4,40,30,replay_only,1.0,4000,-472483.05007961584,0.0,6441.382934619087,0.4185
gpt-oss-20b,coding,4,40,30,replay_only,1.2,4000,-1.862645149230957e-09,1.862645149230957e-09,802.1109557148483,0.53175
gpt-oss-20b,coding,4,40,30,isolated_fastest,0.8,4000,-418243.1168868368,-245739.3929354207,-143098.75230679003,0.0
gpt-oss-20b,coding,4,40,30,isolated_fastest,1.0,4000,10002004.47195798,11590402.342556035,11846054.844700875,1.0
gpt-oss-20b,coding,4,40,30,isolated_fastest,1.2,4000,11457510.56019374,11672944.15301969,11852999.953827333,1.0
gpt-oss-20b,coding,4,40,60,greedy,0.8,4000,0.0,0.0,13.281796168870097,0.1
gpt-oss-20b,coding,4,40,60,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,4,40,60,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,4,40,60,kv_only,0.8,4000,-836475.8950885178,-491574.1172588256,-286197.50461358007,0.0
gpt-oss-20b,coding,4,40,60,kv_only,1.0,4000,11048969.72168547,11428739.769704916,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,60,kv_only,1.2,4000,11048969.72168547,11428739.769704916,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,60,replay_only,0.8,4000,0.0,0.0,13.281796168870097,0.1
gpt-oss-20b,coding,4,40,60,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,4,40,60,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3
gpt-oss-20b,coding,4,40,60,isolated_fastest,0.8,4000,-836475.8950885178,-491574.1172588256,-286197.50461358007,0.0
gpt-oss-20b,coding,4,40,60,isolated_fastest,1.0,4000,11048969.72168547,11428739.769704916,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,60,isolated_fastest,1.2,4000,11048969.72168547,11428739.769704916,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,120,greedy,0.8,4000,0.0,0.0,2.943111013032026,0.05
gpt-oss-20b,coding,4,40,120,greedy,1.0,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.29575
gpt-oss-20b,coding,4,40,120,greedy,1.2,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.29575
gpt-oss-20b,coding,4,40,120,kv_only,0.8,4000,-1673228.8443877178,-983318.2120156727,-572397.2849929208,0.0
gpt-oss-20b,coding,4,40,120,kv_only,1.0,4000,10220334.64646548,10954609.087128278,11421598.175692463,1.0
gpt-oss-20b,coding,4,40,120,kv_only,1.2,4000,10220334.64646548,10954609.087128278,11421598.175692463,1.0
gpt-oss-20b,coding,4,40,120,replay_only,0.8,4000,0.0,0.0,2.943111013032026,0.05
gpt-oss-20b,coding,4,40,120,replay_only,1.0,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.29575
gpt-oss-20b,coding,4,40,120,replay_only,1.2,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.29575
gpt-oss-20b,coding,4,40,120,isolated_fastest,0.8,4000,-1673228.8443877178,-983318.2120156727,-572397.2849929208,0.0
gpt-oss-20b,coding,4,40,120,isolated_fastest,1.0,4000,10220334.64646548,10954609.087128278,11421598.175692463,1.0
gpt-oss-20b,coding,4,40,120,isolated_fastest,1.2,4000,10220334.64646548,10954609.087128278,11421598.175692463,1.0
gpt-oss-20b,coding,4,40,300,greedy,0.8,4000,0.0,0.0,2.6315713625345416,0.1
gpt-oss-20b,coding,4,40,300,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.28925
gpt-oss-20b,coding,4,40,300,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.28925
gpt-oss-20b,coding,4,40,300,kv_only,0.8,4000,-3693591.1843064763,-2294897.2019618107,-1110938.6569271712,0.0
gpt-oss-20b,coding,4,40,300,kv_only,1.0,4000,8221364.512971009,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,40,300,kv_only,1.2,4000,8221364.512971009,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,40,300,replay_only,0.8,4000,0.0,0.0,2.6315713625345416,0.1
gpt-oss-20b,coding,4,40,300,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.28925
gpt-oss-20b,coding,4,40,300,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.28925
gpt-oss-20b,coding,4,40,300,isolated_fastest,0.8,4000,-3693591.1843064763,-2294897.2019618107,-1110938.6569271712,0.0
gpt-oss-20b,coding,4,40,300,isolated_fastest,1.0,4000,8221364.512971009,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,40,300,isolated_fastest,1.2,4000,8221364.512971009,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,40,600,greedy,0.8,4000,0.0,0.0,0.0,0.0
gpt-oss-20b,coding,4,40,600,greedy,1.0,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.22575
gpt-oss-20b,coding,4,40,600,greedy,1.2,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.22575
gpt-oss-20b,coding,4,40,600,kv_only,0.8,4000,-6894037.882167225,-3760194.240314411,-1598255.4009231087,0.0
gpt-oss-20b,coding,4,40,600,kv_only,1.0,4000,5053348.894239022,8177261.119423727,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,600,kv_only,1.2,4000,5053348.894239022,8177261.119423727,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,600,replay_only,0.8,4000,0.0,0.0,0.0,0.0
gpt-oss-20b,coding,4,40,600,replay_only,1.0,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.22575
gpt-oss-20b,coding,4,40,600,replay_only,1.2,4000,-3.81842255592343e-09,0.0,3.725290298461914e-09,0.22575
gpt-oss-20b,coding,4,40,600,isolated_fastest,0.8,4000,-6894037.882167225,-3760194.240314411,-1598255.4009231087,0.0
gpt-oss-20b,coding,4,40,600,isolated_fastest,1.0,4000,5053348.894239022,8177261.119423727,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,600,isolated_fastest,1.2,4000,5053348.894239022,8177261.119423727,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,1800,greedy,0.8,4000,0.0,0.0,2.943111013032026,0.05
gpt-oss-20b,coding,4,40,1800,greedy,1.0,4000,-1.862645149230957e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,40,1800,greedy,1.2,4000,-1.862645149230957e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,40,1800,kv_only,0.8,4000,-9004540.767848002,-6238830.396972467,-3529774.8333370164,0.0
gpt-oss-20b,coding,4,40,1800,kv_only,1.0,4000,2650248.2229655297,5698189.0534732975,8433280.527065856,1.0
gpt-oss-20b,coding,4,40,1800,kv_only,1.2,4000,2650248.2229655297,5698189.0534732975,8433280.527065856,1.0
gpt-oss-20b,coding,4,40,1800,replay_only,0.8,4000,0.0,0.0,2.943111013032026,0.05
gpt-oss-20b,coding,4,40,1800,replay_only,1.0,4000,-1.862645149230957e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,40,1800,replay_only,1.2,4000,-1.862645149230957e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,40,1800,isolated_fastest,0.8,4000,-9004540.767848002,-6238830.396972467,-3529774.8333370164,0.0
gpt-oss-20b,coding,4,40,1800,isolated_fastest,1.0,4000,2650248.2229655297,5698189.0534732975,8433280.527065856,1.0
gpt-oss-20b,coding,4,40,1800,isolated_fastest,1.2,4000,2650248.2229655297,5698189.0534732975,8433280.527065856,1.0
gpt-oss-20b,coding,4,40,3600,greedy,0.8,4000,0.0,0.0,101.68255999166801,0.25
gpt-oss-20b,coding,4,40,3600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26125
gpt-oss-20b,coding,4,40,3600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26125
gpt-oss-20b,coding,4,40,3600,kv_only,0.8,4000,-9005194.744001916,-8856881.256637208,-5528182.546102154,0.0
gpt-oss-20b,coding,4,40,3600,kv_only,1.0,4000,1133126.8497819544,3133447.007094864,6414656.335532217,1.0
gpt-oss-20b,coding,4,40,3600,kv_only,1.2,4000,1133126.8497819544,3133447.007094864,6414656.335532217,1.0
gpt-oss-20b,coding,4,40,3600,replay_only,0.8,4000,0.0,0.0,101.68255999166801,0.25
gpt-oss-20b,coding,4,40,3600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26125
gpt-oss-20b,coding,4,40,3600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26125
gpt-oss-20b,coding,4,40,3600,isolated_fastest,0.8,4000,-9005194.744001916,-8856881.256637208,-5528182.546102154,0.0
gpt-oss-20b,coding,4,40,3600,isolated_fastest,1.0,4000,1133126.8497819544,3133447.007094864,6414656.335532217,1.0
gpt-oss-20b,coding,4,40,3600,isolated_fastest,1.2,4000,1133126.8497819544,3133447.007094864,6414656.335532217,1.0
gpt-oss-20b,coding,4,100,1,greedy,0.8,4000,-2331504.8119777376,80.45646559538727,948527.6613638301,0.6185
gpt-oss-20b,coding,4,100,1,greedy,1.0,4000,-2302892.9070900227,0.0,18667.7967022894,0.45
gpt-oss-20b,coding,4,100,1,greedy,1.2,4000,-9.313225746154785e-10,2636.8353188568726,10259.790811750889,0.79425
gpt-oss-20b,coding,4,100,1,kv_only,0.8,4000,-28605.66039306901,42276.10782009171,1500946.2249150595,0.55
gpt-oss-20b,coding,4,100,1,kv_only,1.0,4000,960855.4459069083,2707108.1877208683,4753102.914097335,1.0
gpt-oss-20b,coding,4,100,1,kv_only,1.2,4000,1835038.7289298119,5576276.339662647,9327882.958973698,1.0
gpt-oss-20b,coding,4,100,1,replay_only,0.8,4000,-2320248.8269346175,3681.0366486216662,948725.8961624949,0.8
gpt-oss-20b,coding,4,100,1,replay_only,1.0,4000,-2304749.8540513,3635.5555342587177,18740.227224687562,0.65
gpt-oss-20b,coding,4,100,1,replay_only,1.2,4000,877.1260875258595,3698.8992806570604,10004.548713874652,0.9685
gpt-oss-20b,coding,4,100,1,isolated_fastest,0.8,4000,-28605.66039306901,42276.10782009171,1500946.2249150595,0.55
gpt-oss-20b,coding,4,100,1,isolated_fastest,1.0,4000,960855.4459069083,2707108.1877208683,4753102.914097335,1.0
gpt-oss-20b,coding,4,100,1,isolated_fastest,1.2,4000,1835038.7289298119,5576276.339662647,9327882.958973698,1.0
gpt-oss-20b,coding,4,100,3,greedy,0.8,4000,-376905.4603806171,810.0849087719291,174033.20529022286,0.75
gpt-oss-20b,coding,4,100,3,greedy,1.0,4000,-4165903.8571685757,-197246.1170156235,1670826.353955062,0.5
gpt-oss-20b,coding,4,100,3,greedy,1.2,4000,1280.361926126684,4467.862368951552,34308.26537322517,1.0
gpt-oss-20b,coding,4,100,3,kv_only,0.8,4000,-103904.01981662477,-56097.08653104257,946835.3960235665,0.25
gpt-oss-20b,coding,4,100,3,kv_only,1.0,4000,3439684.2492730115,6247980.938350927,8470725.418983603,1.0
gpt-oss-20b,coding,4,100,3,kv_only,1.2,4000,7126080.03592834,9309268.663139256,10761892.938961444,1.0
gpt-oss-20b,coding,4,100,3,replay_only,0.8,4000,-435155.3092892288,834.3814938392034,174054.81157291887,0.9
gpt-oss-20b,coding,4,100,3,replay_only,1.0,4000,-4165862.535097435,5985.000371681526,1551582.675085003,0.55
gpt-oss-20b,coding,4,100,3,replay_only,1.2,4000,1321.4381573720982,3783.353215063922,7908.739271404504,1.0
gpt-oss-20b,coding,4,100,3,isolated_fastest,0.8,4000,-103904.01981662477,-56097.08653104257,946835.3960235665,0.25
gpt-oss-20b,coding,4,100,3,isolated_fastest,1.0,4000,3439684.2492730115,6247980.938350927,8470725.418983603,1.0
gpt-oss-20b,coding,4,100,3,isolated_fastest,1.2,4000,7126080.03592834,9309268.663139256,10761892.938961444,1.0
gpt-oss-20b,coding,4,100,10,greedy,0.8,4000,-96.81862752281481,-18.62174623812207,3.1491245758979427,0.1
gpt-oss-20b,coding,4,100,10,greedy,1.0,4000,-2297718.019081651,-578260.75773462,108576.67106945877,0.25
gpt-oss-20b,coding,4,100,10,greedy,1.2,4000,1283.905613250014,3736.731013082899,5906.491099360103,1.0
gpt-oss-20b,coding,4,100,10,kv_only,0.8,4000,-348376.9095148357,-204741.63954939376,-119213.12546324651,0.0
gpt-oss-20b,coding,4,100,10,kv_only,1.0,4000,6441590.788363303,9681586.092509678,10927172.9066242,1.0
gpt-oss-20b,coding,4,100,10,kv_only,1.2,4000,10070550.831069782,10981367.729940472,11502689.298694646,1.0
gpt-oss-20b,coding,4,100,10,replay_only,0.8,4000,0.0,0.6699469456096044,39.399580451669195,0.5
gpt-oss-20b,coding,4,100,10,replay_only,1.0,4000,-2297648.7227188516,-578171.4995909771,108634.34178942074,0.25
gpt-oss-20b,coding,4,100,10,replay_only,1.2,4000,1393.9771521904593,3781.1241950308904,5926.634147732957,1.0
gpt-oss-20b,coding,4,100,10,isolated_fastest,0.8,4000,-348376.9095148357,-204741.63954939376,-119213.12546324651,0.0
gpt-oss-20b,coding,4,100,10,isolated_fastest,1.0,4000,6441590.788363303,9681586.092509678,10927172.9066242,1.0
gpt-oss-20b,coding,4,100,10,isolated_fastest,1.2,4000,10070550.831069782,10981367.729940472,11502689.298694646,1.0
gpt-oss-20b,coding,4,100,30,greedy,0.8,4000,-20.34645447438711,0.0,9.5891705313981,0.1
