cell_id,n_workflows,state_scale,prefill_capacity,link_gbps,policy,p50_resume_s,p90_resume_s,p95_resume_s,makespan_s,dominant_bottleneck
n10000_medium_tight_25g,10000,medium,tight,25,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_tight_25g,10000,medium,tight,25,random_diversification,1264.75,2276.55,2403.025,2529.5,workspace
n10000_medium_tight_25g,10000,medium,tight,25,mixed_min_pressure,1258,2264.4,2390.2,2516,workspace
n10000_medium_tight_100g,10000,medium,tight,100,strong_reuse,2500,4500,4750,5000,workspace
n10000_medium_tight_100g,10000,medium,tight,100,replay_all,2500,4500,4750,5000,workspace
n10000_medium_tight_100g,10000,medium,tight,100,kv_all,2500,4500,4750,5000,workspace
n10000_medium_tight_100g,10000,medium,tight,100,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_tight_100g,10000,medium,tight,100,random_diversification,1264.75,2276.55,2403.025,2529.5,workspace
n10000_medium_tight_100g,10000,medium,tight,100,mixed_min_pressure,1258.5,2265.3,2391.15,2517,workspace
n10000_monorepo_loose_1g,10000,monorepo,loose,1,strong_reuse,200000,360000,380000,400000,network
n10000_monorepo_loose_1g,10000,monorepo,loose,1,replay_all,200000,360000,380000,400000,network
n10000_monorepo_loose_1g,10000,monorepo,loose,1,kv_all,235459.621,423827.318,447373.281,470919.243,network
n10000_monorepo_loose_1g,10000,monorepo,loose,1,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_loose_1g,10000,monorepo,loose,1,random_diversification,109969.223,197944.601,208941.523,219938.445,network
n10000_monorepo_loose_1g,10000,monorepo,loose,1,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_loose_5g,10000,monorepo,loose,5,strong_reuse,40000,72000,76000,80000,network
n10000_monorepo_loose_5g,10000,monorepo,loose,5,replay_all,40000,72000,76000,80000,network
n10000_monorepo_loose_5g,10000,monorepo,loose,5,kv_all,47091.9243,84765.4637,89474.6561,94183.8486,network
n10000_monorepo_loose_5g,10000,monorepo,loose,5,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_loose_5g,10000,monorepo,loose,5,random_diversification,21993.8445,39588.9201,41788.3046,43987.689,network
n10000_monorepo_loose_5g,10000,monorepo,loose,5,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_loose_25g,10000,monorepo,loose,25,strong_reuse,25000,45000,47500,50000,workspace
n10000_monorepo_loose_25g,10000,monorepo,loose,25,replay_all,25000,45000,47500,50000,workspace
n10000_monorepo_loose_25g,10000,monorepo,loose,25,kv_all,25000,45000,47500,50000,workspace
n10000_monorepo_loose_25g,10000,monorepo,loose,25,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_loose_25g,10000,monorepo,loose,25,random_diversification,12647.5,22765.5,24030.25,25295,workspace
n10000_monorepo_loose_25g,10000,monorepo,loose,25,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_loose_100g,10000,monorepo,loose,100,strong_reuse,25000,45000,47500,50000,workspace
n10000_monorepo_loose_100g,10000,monorepo,loose,100,replay_all,25000,45000,47500,50000,workspace
n10000_monorepo_loose_100g,10000,monorepo,loose,100,kv_all,25000,45000,47500,50000,workspace
n10000_monorepo_loose_100g,10000,monorepo,loose,100,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_loose_100g,10000,monorepo,loose,100,random_diversification,12647.5,22765.5,24030.25,25295,workspace
n10000_monorepo_loose_100g,10000,monorepo,loose,100,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_moderate_1g,10000,monorepo,moderate,1,strong_reuse,200000,360000,380000,400000,network
n10000_monorepo_moderate_1g,10000,monorepo,moderate,1,replay_all,200000,360000,380000,400000,network
n10000_monorepo_moderate_1g,10000,monorepo,moderate,1,kv_all,235459.621,423827.318,447373.281,470919.243,network
n10000_monorepo_moderate_1g,10000,monorepo,moderate,1,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_1g,10000,monorepo,moderate,1,random_diversification,109969.223,197944.601,208941.523,219938.445,network
n10000_monorepo_moderate_1g,10000,monorepo,moderate,1,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_moderate_5g,10000,monorepo,moderate,5,strong_reuse,40000,72000,76000,80000,network
n10000_monorepo_moderate_5g,10000,monorepo,moderate,5,replay_all,40000,72000,76000,80000,network
n10000_monorepo_moderate_5g,10000,monorepo,moderate,5,kv_all,47091.9243,84765.4637,89474.6561,94183.8486,network
n10000_monorepo_moderate_5g,10000,monorepo,moderate,5,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_5g,10000,monorepo,moderate,5,random_diversification,21993.8445,39588.9201,41788.3046,43987.689,network
n10000_monorepo_moderate_5g,10000,monorepo,moderate,5,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_moderate_25g,10000,monorepo,moderate,25,strong_reuse,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_25g,10000,monorepo,moderate,25,replay_all,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_25g,10000,monorepo,moderate,25,kv_all,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_25g,10000,monorepo,moderate,25,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_25g,10000,monorepo,moderate,25,random_diversification,12647.5,22765.5,24030.25,25295,workspace
n10000_monorepo_moderate_25g,10000,monorepo,moderate,25,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_moderate_100g,10000,monorepo,moderate,100,strong_reuse,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_100g,10000,monorepo,moderate,100,replay_all,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_100g,10000,monorepo,moderate,100,kv_all,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_100g,10000,monorepo,moderate,100,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_moderate_100g,10000,monorepo,moderate,100,random_diversification,12647.5,22765.5,24030.25,25295,workspace
n10000_monorepo_moderate_100g,10000,monorepo,moderate,100,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_tight_1g,10000,monorepo,tight,1,strong_reuse,200000,360000,380000,400000,network
n10000_monorepo_tight_1g,10000,monorepo,tight,1,replay_all,200000,360000,380000,400000,network
n10000_monorepo_tight_1g,10000,monorepo,tight,1,kv_all,235459.621,423827.318,447373.281,470919.243,network
n10000_monorepo_tight_1g,10000,monorepo,tight,1,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_tight_1g,10000,monorepo,tight,1,random_diversification,109969.223,197944.601,208941.523,219938.445,network
n10000_monorepo_tight_1g,10000,monorepo,tight,1,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_tight_5g,10000,monorepo,tight,5,strong_reuse,40000,72000,76000,80000,network
n10000_monorepo_tight_5g,10000,monorepo,tight,5,replay_all,40000,72000,76000,80000,network
n10000_monorepo_tight_5g,10000,monorepo,tight,5,kv_all,47091.9243,84765.4637,89474.6561,94183.8486,network
n10000_monorepo_tight_5g,10000,monorepo,tight,5,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_tight_5g,10000,monorepo,tight,5,random_diversification,21993.8445,39588.9201,41788.3046,43987.689,network
n10000_monorepo_tight_5g,10000,monorepo,tight,5,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_tight_25g,10000,monorepo,tight,25,strong_reuse,25000,45000,47500,50000,workspace
n10000_monorepo_tight_25g,10000,monorepo,tight,25,replay_all,25000,45000,47500,50000,workspace
n10000_monorepo_tight_25g,10000,monorepo,tight,25,kv_all,25000,45000,47500,50000,workspace
n10000_monorepo_tight_25g,10000,monorepo,tight,25,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_tight_25g,10000,monorepo,tight,25,random_diversification,12647.5,22765.5,24030.25,25295,workspace
n10000_monorepo_tight_25g,10000,monorepo,tight,25,mixed_min_pressure,12500,22500,23750,25000,workspace
n10000_monorepo_tight_100g,10000,monorepo,tight,100,strong_reuse,25000,45000,47500,50000,workspace
n10000_monorepo_tight_100g,10000,monorepo,tight,100,replay_all,25000,45000,47500,50000,workspace
n10000_monorepo_tight_100g,10000,monorepo,tight,100,kv_all,25000,45000,47500,50000,workspace
n10000_monorepo_tight_100g,10000,monorepo,tight,100,workspace_sticky,25000,45000,47500,50000,workspace
n10000_monorepo_tight_100g,10000,monorepo,tight,100,random_diversification,12647.5,22765.5,24030.25,25295,workspace
n10000_monorepo_tight_100g,10000,monorepo,tight,100,mixed_min_pressure,12520,22536,23788,25040,workspace
n10000_large_artifact_loose_1g,10000,large_artifact,loose,1,strong_reuse,800000,1440000,1520000,1600000,network
n10000_large_artifact_loose_1g,10000,large_artifact,loose,1,replay_all,800000,1440000,1520000,1600000,network
n10000_large_artifact_loose_1g,10000,large_artifact,loose,1,kv_all,835459.621,1503827.32,1587373.28,1670919.24,network
n10000_large_artifact_loose_1g,10000,large_artifact,loose,1,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_1g,10000,large_artifact,loose,1,random_diversification,413509.223,744316.601,785667.523,827018.445,network
n10000_large_artifact_loose_1g,10000,large_artifact,loose,1,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_loose_5g,10000,large_artifact,loose,5,strong_reuse,160000,288000,304000,320000,network
n10000_large_artifact_loose_5g,10000,large_artifact,loose,5,replay_all,160000,288000,304000,320000,network
n10000_large_artifact_loose_5g,10000,large_artifact,loose,5,kv_all,167091.924,300765.464,317474.656,334183.849,network
n10000_large_artifact_loose_5g,10000,large_artifact,loose,5,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_5g,10000,large_artifact,loose,5,random_diversification,82701.8445,148863.32,157133.505,165403.689,network
n10000_large_artifact_loose_5g,10000,large_artifact,loose,5,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_loose_25g,10000,large_artifact,loose,25,strong_reuse,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_25g,10000,large_artifact,loose,25,replay_all,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_25g,10000,large_artifact,loose,25,kv_all,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_25g,10000,large_artifact,loose,25,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_25g,10000,large_artifact,loose,25,random_diversification,50590,91062,96121,101180,workspace
n10000_large_artifact_loose_25g,10000,large_artifact,loose,25,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_loose_100g,10000,large_artifact,loose,100,strong_reuse,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_100g,10000,large_artifact,loose,100,replay_all,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_100g,10000,large_artifact,loose,100,kv_all,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_100g,10000,large_artifact,loose,100,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_loose_100g,10000,large_artifact,loose,100,random_diversification,50590,91062,96121,101180,workspace
n10000_large_artifact_loose_100g,10000,large_artifact,loose,100,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_moderate_1g,10000,large_artifact,moderate,1,strong_reuse,800000,1440000,1520000,1600000,network
n10000_large_artifact_moderate_1g,10000,large_artifact,moderate,1,replay_all,800000,1440000,1520000,1600000,network
n10000_large_artifact_moderate_1g,10000,large_artifact,moderate,1,kv_all,835459.621,1503827.32,1587373.28,1670919.24,network
n10000_large_artifact_moderate_1g,10000,large_artifact,moderate,1,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_1g,10000,large_artifact,moderate,1,random_diversification,413509.223,744316.601,785667.523,827018.445,network
n10000_large_artifact_moderate_1g,10000,large_artifact,moderate,1,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_moderate_5g,10000,large_artifact,moderate,5,strong_reuse,160000,288000,304000,320000,network
n10000_large_artifact_moderate_5g,10000,large_artifact,moderate,5,replay_all,160000,288000,304000,320000,network
n10000_large_artifact_moderate_5g,10000,large_artifact,moderate,5,kv_all,167091.924,300765.464,317474.656,334183.849,network
n10000_large_artifact_moderate_5g,10000,large_artifact,moderate,5,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_5g,10000,large_artifact,moderate,5,random_diversification,82701.8445,148863.32,157133.505,165403.689,network
n10000_large_artifact_moderate_5g,10000,large_artifact,moderate,5,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_moderate_25g,10000,large_artifact,moderate,25,strong_reuse,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_25g,10000,large_artifact,moderate,25,replay_all,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_25g,10000,large_artifact,moderate,25,kv_all,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_25g,10000,large_artifact,moderate,25,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_25g,10000,large_artifact,moderate,25,random_diversification,50590,91062,96121,101180,workspace
n10000_large_artifact_moderate_25g,10000,large_artifact,moderate,25,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_moderate_100g,10000,large_artifact,moderate,100,strong_reuse,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_100g,10000,large_artifact,moderate,100,replay_all,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_100g,10000,large_artifact,moderate,100,kv_all,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_100g,10000,large_artifact,moderate,100,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_moderate_100g,10000,large_artifact,moderate,100,random_diversification,50590,91062,96121,101180,workspace
n10000_large_artifact_moderate_100g,10000,large_artifact,moderate,100,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_tight_1g,10000,large_artifact,tight,1,strong_reuse,800000,1440000,1520000,1600000,network
n10000_large_artifact_tight_1g,10000,large_artifact,tight,1,replay_all,800000,1440000,1520000,1600000,network
n10000_large_artifact_tight_1g,10000,large_artifact,tight,1,kv_all,835459.621,1503827.32,1587373.28,1670919.24,network
n10000_large_artifact_tight_1g,10000,large_artifact,tight,1,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_1g,10000,large_artifact,tight,1,random_diversification,413509.223,744316.601,785667.523,827018.445,network
n10000_large_artifact_tight_1g,10000,large_artifact,tight,1,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_tight_5g,10000,large_artifact,tight,5,strong_reuse,160000,288000,304000,320000,network
n10000_large_artifact_tight_5g,10000,large_artifact,tight,5,replay_all,160000,288000,304000,320000,network
n10000_large_artifact_tight_5g,10000,large_artifact,tight,5,kv_all,167091.924,300765.464,317474.656,334183.849,network
n10000_large_artifact_tight_5g,10000,large_artifact,tight,5,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_5g,10000,large_artifact,tight,5,random_diversification,82701.8445,148863.32,157133.505,165403.689,network
n10000_large_artifact_tight_5g,10000,large_artifact,tight,5,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_tight_25g,10000,large_artifact,tight,25,strong_reuse,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_25g,10000,large_artifact,tight,25,replay_all,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_25g,10000,large_artifact,tight,25,kv_all,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_25g,10000,large_artifact,tight,25,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_25g,10000,large_artifact,tight,25,random_diversification,50590,91062,96121,101180,workspace
n10000_large_artifact_tight_25g,10000,large_artifact,tight,25,mixed_min_pressure,50000,90000,95000,100000,workspace
n10000_large_artifact_tight_100g,10000,large_artifact,tight,100,strong_reuse,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_100g,10000,large_artifact,tight,100,replay_all,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_100g,10000,large_artifact,tight,100,kv_all,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_100g,10000,large_artifact,tight,100,workspace_sticky,100000,180000,190000,200000,workspace
n10000_large_artifact_tight_100g,10000,large_artifact,tight,100,random_diversification,50590,91062,96121,101180,workspace
n10000_large_artifact_tight_100g,10000,large_artifact,tight,100,mixed_min_pressure,50000,90000,95000,100000,workspace
