timestamp, uuid, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/10 01:38:48.773, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.12 W, 0 %, 61444 MiB
2026/09/10 01:38:49.773, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.04 W, 0 %, 61444 MiB
2026/09/10 01:38:50.773, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.90 W, 0 %, 61444 MiB
2026/09/10 01:38:51.773, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.81 W, 0 %, 61444 MiB
2026/09/10 01:38:52.774, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.94 W, 0 %, 61444 MiB
2026/09/10 01:38:53.774, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.64 W, 0 %, 61444 MiB
2026/09/10 01:38:54.774, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.54 W, 0 %, 61444 MiB
2026/09/10 01:38:55.774, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.33 W, 0 %, 61444 MiB
2026/09/10 01:38:56.774, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.24 W, 0 %, 61444 MiB
2026/09/10 01:38:57.775, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.21 W, 0 %, 61444 MiB
2026/09/10 01:38:58.775, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 111.11 W, 0 %, 61444 MiB
2026/09/10 01:38:59.775, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.91 W, 0 %, 61444 MiB
2026/09/10 01:39:00.775, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.62 W, 0 %, 61444 MiB
2026/09/10 01:39:01.775, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.55 W, 0 %, 61444 MiB
2026/09/10 01:39:02.775, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.45 W, 0 %, 61444 MiB
2026/09/10 01:39:03.776, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.45 W, 0 %, 61444 MiB
2026/09/10 01:39:04.776, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.26 W, 0 %, 61444 MiB
2026/09/10 01:39:05.776, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.05 W, 0 %, 61444 MiB
2026/09/10 01:39:06.776, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 109.96 W, 0 %, 61444 MiB
2026/09/10 01:39:07.776, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 110.07 W, 0 %, 61444 MiB
2026/09/10 01:39:08.776, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 109.89 W, 0 %, 61444 MiB
