activity,bandwidth_mbps,catch_up_end_ns,catch_up_s,catch_up_start_ns,concurrency,context_size,idle_ns,initial_copy_s,initial_end_ns,initial_start_ns,job_class,logical_kv_bytes,logical_kv_chunks,match_id,method,order,pause_start_ns,processed_tokens,repeat,request_wait_s,route_switch_s,scenario_id,service_pause_s,session_id,success,switch_end_ns,switch_start_ns
none,10000.0,,0.0,,4,16384,5565155688685848,21.498710688,5565155683338079,5565134184627391,coding,0,0,0207091b1a99a38f,replay,3,5565155683338249,15877,2,0.005347599,0.010279672,m-0207091b1a99a38f,0.015627901,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5565155698966150,5565155688686478
none,250.0,,0.0,,1,2048,5565185123054745,5.484212952,5565185122883757,5565179638670805,coding,0,0,b1359ef9e0e25361,replay,0,5565185122883877,11047,0,0.000170868,7.7729e-05,m-b1359ef9e0e25361,0.000249857,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5565185123133734,5565185123056005
none,250.0,,0.0,,1,2048,5565191181269312,6.057603415,5565191180920567,5565185123317152,coding,0,0,b1359ef9e0e25361,replay,1,5565191180921017,14571,0,0.000348295,9.2669e-05,m-b1359ef9e0e25361,0.000441304,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5565191181362321,5565191181269652
none,250.0,,0.0,,1,2048,5565196151773336,4.969355689,5565196151602529,5565191182246840,coding,0,0,b1359ef9e0e25361,replay,2,5565196151602669,15720,0,0.000170667,9.1359e-05,m-b1359ef9e0e25361,0.000262286,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5565196151864955,5565196151773596
none,250.0,,0.0,,1,2048,5565199594077776,3.441911315,5565199593888959,5565196151977644,coding,0,0,b1359ef9e0e25361,replay,3,5565199593889049,3473,0,0.000188727,3.195e-05,m-b1359ef9e0e25361,0.000221277,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5565199594110326,5565199594078376
one_turn,10000.0,5565316412459261,6.563061233,5565309849398028,2,8192,5565309849397418,10.257258448,5565309844135187,5565299586876739,coding,0,0,1c46efeda3bf9717,replay,0,5565309844135317,25641,2,0.005262101,0.000129458,m-1c46efeda3bf9717,6.568453512,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5565316412588829,5565316412459371
one_turn,10000.0,5565316150922176,6.070075125,5565310080847051,2,8192,5565310080846361,10.49245252,5565310079885092,5565299587432572,coding,0,0,1c46efeda3bf9717,replay,1,5565310079885522,31474,2,0.000960839,0.005383569,m-1c46efeda3bf9717,6.076420843,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5565316156306365,5565316150922796
one_turn,10000.0,5565331093599086,5.884769247,5565325208829839,2,8192,5565325208829579,9.046801968,5565325208628191,5565316161826223,coding,0,0,1c46efeda3bf9717,replay,2,5565325208628331,24539,2,0.000201248,0.000144308,m-1c46efeda3bf9717,5.885115333,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5565331093743664,5565331093599356
one_turn,10000.0,5565329916791115,5.889265092,5565324027526023,2,8192,5565324027525643,7.614530818,5565324027280376,5565316412749558,coding,0,0,1c46efeda3bf9717,replay,3,5565324027280796,31789,2,0.000244847,0.000178638,m-1c46efeda3bf9717,5.889689097,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5565329916969893,5565329916791255
none,1000.0,,0.0,,2,8192,5565424267098881,8.380936108,5565424256730803,5565415875794695,coding,0,0,6f55d38f7736e867,replay,0,5565424256730983,12805,2,0.010367898,0.010416416,m-6f55d38f7736e867,0.020784784,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5565424277515767,5565424267099351
none,1000.0,,0.0,,2,8192,5565425255120584,9.378074704,5565425254966756,5565415876892052,coding,0,0,6f55d38f7736e867,replay,1,5565425254966886,12252,2,0.000153698,7.8699e-05,m-6f55d38f7736e867,0.000232727,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5565425255199613,5565425255120914
none,1000.0,,0.0,,2,8192,5565433638973018,9.345736388,5565433638645442,5565424292909054,coding,0,0,6f55d38f7736e867,replay,2,5565433638645602,14571,2,0.000327416,9.6959e-05,m-6f55d38f7736e867,0.000424875,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5565433639070477,5565433638973518
none,1000.0,,0.0,,2,8192,5565432462503259,7.191791999,5565432447139751,5565425255347752,coding,0,0,6f55d38f7736e867,replay,3,5565432447139961,13656,2,0.015363298,0.005172589,m-6f55d38f7736e867,0.020536287,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5565432467676248,5565432462503659
one_turn,10000.0,5565478813771938,4.828304801,5565473985467137,2,16384,5565473985466847,10.148021748,5565473985190940,5565463837169192,coding,1560526848,125,f5ca89f41c1b2066,kv_transfer,0,5565473985191340,40,1,0.000275507,0.005273037,m-f5ca89f41c1b2066,4.833853865,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5565478819045205,5565478813772168
one_turn,10000.0,5565480120425279,5.629582502,5565474490842777,2,16384,5565474490842567,10.65241529,5565474490596740,5565463838181450,coding,2115993600,169,f5ca89f41c1b2066,kv_transfer,1,5565474490596850,73,1,0.000245717,0.001484802,m-f5ca89f41c1b2066,5.631313341,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5565480121910191,5565480120425389
one_turn,10000.0,5565495255904296,7.15183975,5565488104064546,2,16384,5565488104063766,9.274288989,5565488098657121,5565478824368132,coding,1420836864,113,f5ca89f41c1b2066,kv_transfer,2,5565488098657341,270,1,0.005406425,0.020534015,m-f5ca89f41c1b2066,7.1777815,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5565495276438841,5565495255904826
one_turn,10000.0,5565495775448077,7.170765974,5565488604682103,2,16384,5565488604681613,8.482185688,5565488604317907,5565480122132219,coding,1947402240,155,f5ca89f41c1b2066,kv_transfer,3,5565488604318387,231,1,0.000363226,0.000182558,m-f5ca89f41c1b2066,7.171312338,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5565495775630725,5565495775448167
one_turn,1000.0,5565597254307295,11.143702582,5565586110604713,4,8192,5565586110604173,30.083075669,5565586105191483,5565556022115814,coding,1560526848,125,c8a2be891e09d816,kv_transfer,0,5565586105191723,40,2,0.00541245,0.040788716,m-c8a2be891e09d816,11.189904488,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5565597295096211,5565597254307495
one_turn,1000.0,5565605034321109,14.489981611,5565590544339498,4,8192,5565590544338908,34.51546927,5565590538894439,5565556023425169,coding,1540227072,123,c8a2be891e09d816,kv_transfer,1,5565590538894759,138,2,0.005444149,0.005617825,m-c8a2be891e09d816,14.501044295,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5565605039939054,5565605034321229
one_turn,1000.0,5565605921558276,13.469500029,5565592452058247,4,8192,5565592452057617,36.420463721,5565592446593308,5565556026129587,coding,1420836864,113,c8a2be891e09d816,kv_transfer,2,5565592446593858,270,2,0.005463759,0.000257017,m-c8a2be891e09d816,13.475221535,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5565605921815393,5565605921558376
one_turn,1000.0,5565605379480043,14.299505224,5565591079974819,4,8192,5565591079974349,35.04680522,5565591074711087,5565556027905867,coding,1084047360,87,c8a2be891e09d816,kv_transfer,3,5565591074711197,74,2,0.005263152,0.000273916,m-c8a2be891e09d816,14.305042942,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5565605379754139,5565605379480223
none,10000.0,,0.0,,2,16384,5565675701316751,13.064972591,5565675701073954,5565662636101363,coding,0,0,b7de4992083d1058,replay,0,5565675701074054,18192,2,0.000242697,0.000113199,m-b7de4992083d1058,0.000356306,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5565675701430360,5565675701317161
none,10000.0,,0.0,,2,16384,5565675522318921,12.884642767,5565675522077384,5565662637434617,coding,0,0,b7de4992083d1058,replay,1,5565675522077574,19908,2,0.000241347,0.005307129,m-b7de4992083d1058,0.005548926,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5565675527626500,5565675522319371
none,10000.0,,0.0,,2,16384,5565685125718636,9.597671501,5565685125545888,5565675527874387,coding,0,0,b7de4992083d1058,replay,2,5565685125546118,14571,2,0.000172518,9.4329e-05,m-b7de4992083d1058,0.000267217,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5565685125813335,5565685125719006
none,10000.0,,0.0,,2,16384,5565683530187529,7.823363222,5565683524929310,5565675701566088,coding,0,0,b7de4992083d1058,replay,3,5565683524929510,15877,2,0.005258019,0.00518712,m-b7de4992083d1058,0.010445489,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5565683535374999,5565683530187879
none,1000.0,,0.0,,1,8192,5565716539562211,8.880088172,5565716539383973,5565707659295801,coding,772669440,62,090612356769cf50,kv_transfer,0,5565716539384073,0,2,0.000178138,0.000146598,m-090612356769cf50,0.000325076,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5565716539709149,5565716539562551
none,1000.0,,0.0,,1,8192,5565725643688930,9.103558546,5565725643505042,5565716539946496,coding,629391360,51,090612356769cf50,kv_transfer,1,5565725643505162,0,2,0.000183768,8.0579e-05,m-090612356769cf50,0.000264787,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5565725643769949,5565725643689370
none,1000.0,,0.0,,1,8192,5565734291394161,8.647331944,5565734291255322,5565725643923378,coding,671219712,54,090612356769cf50,kv_transfer,2,5565734291255452,0,2,0.000138709,8.7569e-05,m-090612356769cf50,0.000226998,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5565734291482450,5565734291394881
none,1000.0,,0.0,,1,8192,5565743814170186,9.521577079,5565743813192507,5565734291615428,coding,542982144,44,090612356769cf50,kv_transfer,3,5565743813192987,0,2,0.000977199,8.4809e-05,m-090612356769cf50,0.001062728,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5565743814255715,5565743814170906
none,1000.0,,0.0,,1,8192,5565780997953137,8.651316738,5565780997832349,5565772346515611,coding,542982144,44,f0902c836a54ccf9,kv_transfer,0,5565780997832459,0,1,0.000120678,7.4309e-05,m-f0902c836a54ccf9,0.000195427,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5565780998027886,5565780997953577
none,1000.0,,0.0,,1,8192,5565789779610306,8.781162654,5565789779325729,5565780998163075,coding,602210304,48,f0902c836a54ccf9,kv_transfer,1,5565789779325969,0,1,0.000284337,0.000192847,m-f0902c836a54ccf9,0.000477754,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5565789779803723,5565789779610876
none,1000.0,,0.0,,1,8192,5565802317868373,12.537432067,5565802317661105,5565789780229038,coding,1059028992,85,f0902c836a54ccf9,kv_transfer,2,5565802317661235,0,1,0.000207138,0.000124688,m-f0902c836a54ccf9,0.000332166,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5565802317993401,5565802317868713
none,1000.0,,0.0,,1,8192,5565811196703026,8.878329918,5565811196470378,5565802318140460,coding,671219712,54,f0902c836a54ccf9,kv_transfer,3,5565811196470668,0,1,0.000232358,8.6759e-05,m-f0902c836a54ccf9,0.000319427,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5565811196790095,5565811196703336
one_turn,10000.0,5565878181086126,2.991130795,5565875189955331,1,16384,5565875189955161,5.042046063,5565875189352068,5565870147306005,coding,0,0,f9b64fcd808a838a,replay,0,5565875189352188,31789,1,0.000602973,0.000156618,m-f9b64fcd808a838a,2.991890656,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5565878181242844,5565878181086226
one_turn,10000.0,5565888133486400,3.197470737,5565884936015663,1,16384,5565884936015473,6.754313364,5565884935762276,5565878181448912,coding,0,0,f9b64fcd808a838a,replay,1,5565884935762586,38038,1,0.000252887,0.001015299,m-f9b64fcd808a838a,3.198739763,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5565888134502349,5565888133487050
one_turn,10000.0,5565895700515360,2.960950882,5565892739564478,1,16384,5565892739564288,4.604650143,5565892739310760,5565888134660617,coding,0,0,f9b64fcd808a838a,replay,2,5565892739310950,25641,1,0.000253338,0.000207998,m-f9b64fcd808a838a,2.961412508,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5565895700723458,5565895700515460
one_turn,10000.0,5565905859998040,3.517537366,5565902342460674,1,16384,5565902342460494,6.64132429,5565902342243256,5565895700918966,coding,0,0,f9b64fcd808a838a,replay,3,5565902342243426,43123,1,0.000217068,0.000183408,m-f9b64fcd808a838a,3.517938182,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5565905860181608,5565905859998200
none,10000.0,,0.0,,1,8192,5565938480760841,4.47349093,5565938480623133,5565934007132203,coding,0,0,3da9e4a53461bda5,replay,0,5565938480623573,13656,0,0.000137268,8.0779e-05,m-3da9e4a53461bda5,0.000218627,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5565938480842200,5565938480761421
none,10000.0,,0.0,,1,8192,5565945981916703,7.499777508,5565945980815406,5565938481037898,coding,0,0,3da9e4a53461bda5,replay,1,5565945980815676,21546,0,0.001101027,0.000134109,m-3da9e4a53461bda5,0.001236216,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5565945982051892,5565945981917783
none,10000.0,,0.0,,1,8192,5565951407992166,5.425228532,5565951407448592,5565945982220060,coding,0,0,3da9e4a53461bda5,replay,2,5565951407448672,11047,0,0.000543494,0.000103329,m-3da9e4a53461bda5,0.000647173,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5565951408095845,5565951407992516
none,10000.0,,0.0,,1,8192,5565956129491158,4.721067937,5565956129364869,5565951408296932,coding,0,0,3da9e4a53461bda5,replay,3,5565956129365219,12805,0,0.000125939,8.0349e-05,m-3da9e4a53461bda5,0.000206728,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5565956129571947,5565956129491598
one_turn,250.0,5565991699483192,3.419864054,5565988279619138,1,16384,5565988279618958,4.819944062,5565988279463260,5565983459519198,coding,0,0,e7751d5cebf3b7bd,replay,0,5565988279463370,25641,2,0.000155588,0.000143588,m-e7751d5cebf3b7bd,3.4201637,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5565991699627070,5565991699483482
one_turn,250.0,5566002088164241,4.187860037,5565997900304204,1,16384,5565997900304014,6.199968882,5565997899816750,5565991699847868,coding,0,0,e7751d5cebf3b7bd,replay,1,5565997899816870,36419,2,0.000487144,0.000550814,m-e7751d5cebf3b7bd,4.188898495,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5566002088715365,5566002088164551
one_turn,250.0,5566011061864065,2.681519078,5566008380344987,1,16384,5566008380344827,6.291094379,5566008380125660,5566002089031281,coding,0,0,e7751d5cebf3b7bd,replay,2,5566008380125770,39851,2,0.000219057,0.000306126,m-e7751d5cebf3b7bd,2.682044551,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566011062170321,5566011061864195
one_turn,250.0,5566019047333660,2.498402824,5566016548930836,1,16384,5566016548930646,5.48627258,5566016548691969,5566011062419389,coding,0,0,e7751d5cebf3b7bd,replay,3,5566016548692139,35167,2,0.000238507,0.000171688,m-e7751d5cebf3b7bd,2.498813319,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5566019047505458,5566019047333770
one_turn,1000.0,5566062246888344,3.441034064,5566058805854280,1,2048,5566058805853940,8.939053212,5566058805638173,5566049866584961,coding,1338114048,107,40be02d6aafc1b78,kv_transfer,0,5566058805638263,119,2,0.000215677,0.000150248,m-40be02d6aafc1b78,3.441400489,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5566062247038752,5566062246888504
one_turn,1000.0,5566073919302654,3.108018777,5566070811283877,1,2048,5566070811283437,8.563748771,5566070810942681,5566062247193910,coding,1420836864,113,40be02d6aafc1b78,kv_transfer,1,5566070810942831,270,2,0.000340606,0.000319526,m-40be02d6aafc1b78,3.108679539,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5566073919622370,5566073919302844
one_turn,1000.0,5566085725538909,3.315830033,5566082409708876,1,2048,5566082409708576,8.488935929,5566082409568928,5566073920632999,coding,1084047360,87,40be02d6aafc1b78,kv_transfer,2,5566082409569318,74,2,0.000139258,0.001227236,m-40be02d6aafc1b78,3.317197337,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566085726766655,5566085725539419
one_turn,1000.0,5566101686739309,4.275769099,5566097410970210,1,2048,5566097410969800,11.683796061,5566097410787163,5566085726991102,coding,2115993600,169,40be02d6aafc1b78,kv_transfer,3,5566097410787273,73,2,0.000182527,0.000412385,m-40be02d6aafc1b78,4.276364691,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5566101687151964,5566101686739579
one_turn,10000.0,5566136335814145,3.039892965,5566133295921180,1,8192,5566133295920790,4.58209706,5566133294882562,5566128712785502,coding,1193607168,95,77245ad7b2ff2297,kv_transfer,0,5566133294882972,255,0,0.001037818,0.000253737,m-77245ad7b2ff2297,3.04118516,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5566136336068132,5566136335814395
one_turn,10000.0,5566144325823059,3.538708948,5566140787114111,1,8192,5566140787113951,4.449774104,5566140786866394,5566136337092290,coding,1420836864,113,77245ad7b2ff2297,kv_transfer,1,5566140786866494,270,0,0.000247457,0.000375116,m-77245ad7b2ff2297,3.539331871,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5566144326198365,5566144325823249
one_turn,10000.0,5566151858843018,2.883893981,5566148974949037,1,8192,5566148974948787,4.647383088,5566148974712780,5566144327329692,coding,1540227072,123,77245ad7b2ff2297,kv_transfer,2,5566148974712930,138,0,0.000235857,0.000237468,m-77245ad7b2ff2297,2.884367666,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5566151859080596,5566151858843128
one_turn,10000.0,5566160099617127,3.524562794,5566156575054333,1,8192,5566156575054163,4.715678821,5566156574907955,5566151859229134,coding,1084047360,87,77245ad7b2ff2297,kv_transfer,3,5566156574908275,74,0,0.000145888,0.000181278,m-77245ad7b2ff2297,3.52489023,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566160099798505,5566160099617227
one_turn,10000.0,5566238123752118,4.307258495,5566233816493623,2,16384,5566233816493113,10.502749452,5566233816221966,5566223313472514,coding,1420836864,113,01ab994c88b37a1c,kv_transfer,0,5566233816222366,270,0,0.000270747,0.000343566,m-01ab994c88b37a1c,4.307873508,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5566238124095874,5566238123752308
one_turn,10000.0,5566236817047014,3.891063347,5566232925983667,2,16384,5566232925983287,9.605560391,5566232920314930,5566223314754539,coding,1947402240,155,01ab994c88b37a1c,kv_transfer,1,5566232920315150,231,0,0.005668137,0.005262241,m-01ab994c88b37a1c,3.901994265,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566236822309415,5566236817047174
one_turn,10000.0,5566249310430796,5.195650405,5566244114780391,2,16384,5566244114779891,7.266561096,5566244094131372,5566236827570276,coding,1560526848,125,01ab994c88b37a1c,kv_transfer,2,5566244094131572,40,0,0.020648319,0.000154178,m-01ab994c88b37a1c,5.216453492,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5566249310585064,5566249310430886
one_turn,10000.0,5566248944418427,4.603113938,5566244341304489,2,16384,5566244341304259,6.216844329,5566244341118091,5566238124273762,coding,1719140352,137,01ab994c88b37a1c,kv_transfer,3,5566244341118251,191,0,0.000186008,0.000195638,m-01ab994c88b37a1c,4.603495974,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5566248944614225,5566248944418587
none,250.0,,0.0,,2,16384,5566332545402238,57.956111208,5566332544329420,5566274588218212,coding,629391360,51,4c4fe186a62d772a,kv_transfer,0,5566332544329580,0,1,0.001072658,8.2339e-05,m-4c4fe186a62d772a,0.001155427,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5566332545485007,5566332545402668
none,250.0,,0.0,,2,16384,5566332171876039,57.5771493,5566332166595508,5566274589446208,coding,978518016,78,4c4fe186a62d772a,kv_transfer,1,5566332166595638,0,1,0.005280401,0.005279621,m-4c4fe186a62d772a,0.010560432,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566332177156070,5566332171876449
none,250.0,,0.0,,2,16384,5566391106273852,58.923564635,5566391100921613,5566332177356978,coding,863502336,69,4c4fe186a62d772a,kv_transfer,2,5566391100921913,0,1,0.005351939,0.010296743,m-4c4fe186a62d772a,0.015649982,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5566391116571895,5566391106275152
none,250.0,,0.0,,2,16384,5566391340247067,58.794470074,5566391340099829,5566332545629755,coding,780386304,63,4c4fe186a62d772a,kv_transfer,3,5566391340099939,0,1,0.000147128,9.1119e-05,m-4c4fe186a62d772a,0.000238657,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5566391340338596,5566391340247477
one_turn,1000.0,5566472044555085,3.865107436,5566468179447649,1,2048,5566468179447479,12.797784447,5566468179143843,5566455381359396,coding,2115993600,169,eaee1faf100318d9,kv_transfer,0,5566468179144043,73,0,0.000303436,0.000185468,m-eaee1faf100318d9,3.86559663,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5566472044740673,5566472044555205
one_turn,1000.0,5566483702022790,3.291822691,5566480410200099,1,2048,5566480410199819,8.365107771,5566480410043111,5566472044935340,coding,1084047360,87,eaee1faf100318d9,kv_transfer,1,5566480410043211,74,0,0.000156608,0.001342382,m-eaee1faf100318d9,3.293322161,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566483703365372,5566483702022990
one_turn,1000.0,5566496326441954,3.134420751,5566493192021203,1,2048,5566493192020703,9.488257246,5566493191769096,5566483703511850,coding,1420836864,113,eaee1faf100318d9,kv_transfer,2,5566493191769286,270,0,0.000251417,0.000206638,m-eaee1faf100318d9,3.134879396,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5566496326648682,5566496326442044
one_turn,1000.0,5566508420020623,3.102278447,5566505317742176,1,2048,5566505317741906,8.990693069,5566505317498429,5566496326805360,coding,1560526848,125,eaee1faf100318d9,kv_transfer,3,5566505317498609,40,0,0.000243297,0.000234118,m-eaee1faf100318d9,3.102756232,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5566508420254841,5566508420020723
none,1000.0,,0.0,,4,2048,5566583117514624,14.230721986,5566583069609295,5566568838887309,coding,0,0,fb7822d43dd2876c,replay,0,5566583069609735,13656,0,0.047904889,0.000151509,m-fb7822d43dd2876c,0.048057528,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5566583117667263,5566583117515754
none,1000.0,,0.0,,4,2048,5566584218461183,15.372673436,5566584213029368,5566568840355932,coding,0,0,fb7822d43dd2876c,replay,1,5566584213029898,15720,0,0.005431285,0.005322337,m-fb7822d43dd2876c,0.010754442,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5566584223784340,5566584218462003
none,1000.0,,0.0,,4,2048,5566587182269510,18.340858201,5566587182124532,5566568841266331,coding,0,0,fb7822d43dd2876c,replay,2,5566587182124692,3473,0,0.000144818,4.8759e-05,m-fb7822d43dd2876c,0.000194087,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5566587182318779,5566587182270020
none,1000.0,,0.0,,4,2048,5566586834827801,17.987687801,5566586829568984,5566568841881183,coding,0,0,fb7822d43dd2876c,replay,3,5566586829569344,11047,0,0.005258457,0.010426666,m-fb7822d43dd2876c,0.015685913,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566586845255257,5566586834828591
one_turn,250.0,5566652730610689,3.301147416,5566649429463273,1,16384,5566649429463133,5.577273139,5566649429267675,5566643851994536,coding,0,0,934db55b9c03c1a7,replay,0,5566649429267815,31789,0,0.000195318,0.000241677,m-934db55b9c03c1a7,3.301584741,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5566652730852556,5566652730610879
one_turn,250.0,5566661866243580,2.877484853,5566658988758727,1,16384,5566658988758577,6.256626516,5566658988559400,5566652731932884,coding,0,0,934db55b9c03c1a7,replay,1,5566658988559550,39851,0,0.000199027,0.000239347,m-934db55b9c03c1a7,2.877923497,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5566661866483047,5566661866243700
