bandwidth_state,causal_destination_switches,causal_method_switches,causal_redirected_sessions,context_seed,control_cutoff_shed_w,control_eventual_success,control_shortfall_fraction,control_shortfall_w,control_target_s,detection_at_s,fault_at_s,fault_axis,healthy_east_load,initial_impaired_sessions,migration_cutoff_s,move_concurrency,no_extrapolation,observation_horizon_s,outcome,pending_impaired_sessions,power_deadline_s,predecision_fraction,predecision_shed_w,prefill_state,qualifies,repair_cutoff_shed_w,repair_solver_error,repair_target_s,requested_shed_w,stable_target_s,sweep_phase,target_fraction,target_time_gap_s
germany,0,0,0,57,23.903235209732202,True,0.22714075237240958,7.025081017455136,93.74024740015489,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,23.903235209732202,,93.74024740015486,30.928316227187338,15.446464094102364,common_workload_multiaxis,0.5,2.842170943040401e-14
germany,0,0,0,57,18.405667425787698,False,0.4589933441696467,15.615480424118374,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,18.405667425787698,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,57,16.241348038075643,False,0.5226102273289265,17.77979981183043,,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,16.241348038075643,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,57,12.821918871402005,False,0.6231191572968222,21.199228978504067,,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,12.821918871402005,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,57,18.405667425787698,False,0.5040772321555095,18.708312046837108,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,18.405667425787698,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,57,16.241348038075643,False,0.5623927083848492,20.872631434549163,,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,16.241348038075643,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,57,12.821918871402005,False,0.6545258941887537,24.2920606012228,,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,12.821918871402005,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,57,18.405667425787698,False,0.5422251373743164,21.80114366955584,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,18.405667425787698,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,57,16.241348038075643,False,0.5960548077398609,23.965463057267897,,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,16.241348038075643,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,57,12.821918871402005,False,0.6811008254050034,27.384892223941534,,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,12.821918871402005,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,57,18.405667425787698,False,0.5749233418475795,24.893975292274575,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,18.405667425787698,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,57,16.241348038075643,False,0.6249080357584422,27.05829467998663,,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,16.241348038075643,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,57,12.821918871402005,False,0.7038793378760746,30.47772384666027,,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,12.821918871402005,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,58,32.687463713531514,True,0.0,0.0,20.32593868924198,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,39.61761823546894,,19.60408384800849,30.928316227187338,9.84669703869458,common_workload_multiaxis,0.5,0.7218548412334904
none,0,0,0,58,26.31427865040854,True,0.14918489396208573,4.614037576778799,42.54295819410276,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,26.31427865040854,,41.54295819410274,30.928316227187338,9.84669703869458,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,58,23.903235209732202,True,0.22714075237240958,7.025081017455136,71.09888204549783,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,23.903235209732202,,70.09888204549783,30.928316227187338,9.84669703869458,common_workload_multiaxis,0.5,1.0
germany,0,0,0,58,32.687463713531514,True,0.03920162077595039,1.3336841363745577,28.97264270237557,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,33.417932276158695,,25.97264270237557,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
none,0,0,0,58,31.136365531761214,True,0.08479379740130732,2.8847823181448575,71.81679511838144,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,31.136365531761214,,68.81679511838144,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
germany,0,0,0,58,28.725322091084877,True,0.1556627595925108,5.295825758821195,71.81679511838144,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,28.725322091084877,,68.81679511838144,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
germany,0,0,0,58,32.687463713531514,True,0.11926815237795452,4.4265157590932915,28.97264270237557,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,33.417932276158695,,25.97264270237557,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
none,0,0,0,58,31.136365531761214,True,0.16106098095119836,5.977613940863591,92.33111451641568,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,31.136365531761214,,89.33111451641568,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,58,28.725322091084877,True,0.22602419629313492,8.388657381539929,112.84543391444993,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,28.725322091084877,,109.84543391444993,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,58,32.687463713531514,True,0.18701675604118878,7.519347381812025,34.328818993787635,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,33.417932276158695,,31.32881899378764,40.20681109534354,17.250641642799692,common_workload_multiaxis,0.65,2.9999999999999964
none,0,0,0,58,31.136365531761214,True,0.22559475164726003,9.070445563582325,118.25147487533744,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,31.136365531761214,,115.25147487533744,40.20681109534354,17.250641642799692,common_workload_multiaxis,0.65,3.0
germany,0,0,0,58,28.725322091084877,False,0.2855607965782784,11.481489004258663,180.67516838100482,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,28.725322091084877,,177.67516838100482,40.20681109534354,17.250641642799692,common_workload_multiaxis,0.65,3.0
germany,0,0,0,58,32.687463713531514,True,0.24508698775253246,10.61217900453076,45.23624983224476,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,33.417932276158695,,42.23624983224476,43.29964271806227,18.634541082801874,common_workload_multiaxis,0.7,3.0
none,0,0,0,58,31.136365531761214,False,0.2809094122438843,12.163277186301059,133.35975331248417,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,31.136365531761214,,130.35975331248417,43.29964271806227,18.634541082801874,common_workload_multiaxis,0.7,3.0
germany,0,0,0,58,28.725322091084877,False,0.3365921682512585,14.574320626977396,189.7345987409718,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,28.725322091084877,,186.7345987409718,43.29964271806227,18.634541082801874,common_workload_multiaxis,0.7,3.0
germany,2,3,3,59,25.99970813819243,True,0.15935584895056282,4.928608088994906,36.71067474244029,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.07106832725929585,2.19802369921274,none,False,29.455039537852173,,29.344030755857908,30.928316227187338,12.990089585718902,common_workload_multiaxis,0.5,7.366643986582382
none,0,0,0,59,25.13828098064681,True,0.1872082270502276,5.790035246540526,32.028638796068506,2.0,1.0,prefill,0.5,9,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,27.54932442132315,,32.0286387960685,30.928316227187338,12.990089585718902,common_workload_multiaxis,0.5,7.105427357601002e-15
germany,0,0,0,59,20.31619409929411,False,0.34311994387087624,10.61212212789323,131.11577410197972,2.0,1.0,joint,0.5,13,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,20.31619409929411,,130.11577410197972,30.928316227187338,12.990089585718902,common_workload_multiaxis,0.5,1.0
germany,0,0,0,59,18.48689813141118,False,0.4566056908787626,15.534249718494891,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.01797228728649719,0.6114378429749081,none,False,18.48689813141118,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,59,25.243196413710706,False,0.2580145583247745,8.777951436195366,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,25.243196413710706,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,59,14.0422814037654,False,0.5872484530587592,19.97886644614067,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,14.0422814037654,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,59,18.48689813141118,False,0.5018885499721991,18.627081341213625,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.01647459667928909,0.6114378429749081,none,False,18.48689813141118,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,59,25.243196413710706,False,0.3198466784643766,11.8707830589141,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,25.243196413710706,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,59,14.0422814037654,False,0.6216444153038626,23.071698068859405,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,14.0422814037654,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,59,18.48689813141118,False,0.5402048153589529,21.71991296393236,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.015207320011651468,0.6114378429749081,none,False,18.48689813141118,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,59,25.243196413710706,False,0.3721661647363476,14.963614681632833,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,25.243196413710706,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,59,14.0422814037654,False,0.6507486910497193,26.16452969157814,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,14.0422814037654,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,59,18.48689813141118,False,0.5730473285475992,24.812744586651093,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.014121082867962077,0.6114378429749081,none,False,18.48689813141118,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,59,25.243196413710706,False,0.4170114386837514,18.056446304351567,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,25.243196413710706,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,59,14.0422814037654,False,0.6756952131175965,29.257361314296872,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,14.0422814037654,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,60,42.139314479247574,True,0.0,0.0,19.486414675463024,2.0,1.0,bandwidth,0.5,2,25.0,4,True,120.0,unchanged,2,30.0,0.07106832725929585,2.19802369921274,none,False,42.139314479247574,,18.486414675463024,30.928316227187338,9.561725160147505,common_workload_multiaxis,0.5,1.0
none,0,0,0,60,27.490276320170267,True,0.11116156087394387,3.438039907017071,32.988231526818154,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,27.490276320170267,,31.988231526818133,30.928316227187338,9.561725160147505,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,60,27.490276320170267,True,0.11116156087394387,3.438039907017071,63.05727759213701,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,27.490276320170267,,62.05727759213699,30.928316227187338,9.561725160147505,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,60,37.05215347563758,True,0.0,0.0,20.907777924668682,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,38.51309060089193,,17.907777924668682,34.02114784990607,15.512940886774949,common_workload_multiaxis,0.55,3.0
none,0,0,0,60,37.01760664208342,True,0.0,0.0,23.654660172656072,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,unchanged,8,30.0,0.0,0.0,germany,False,37.01760664208342,,20.654660172656072,34.02114784990607,15.512940886774949,common_workload_multiaxis,0.55,3.0
germany,0,0,0,60,32.35947669917067,True,0.04884230120824653,1.6616711507354012,35.956269087928064,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,32.35947669917067,,32.956269087928064,34.02114784990607,15.512940886774949,common_workload_multiaxis,0.55,3.0
germany,0,0,0,60,25.900596025768863,True,0.30213368671842133,11.213383446855943,58.402219496867076,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.3116394664452,,55.402219496867076,37.113979472624806,22.06290550837327,common_workload_multiaxis,0.6,3.0
none,0,0,0,60,28.727024097788245,False,0.22597833738154544,8.38695537483656,197.57051215304685,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,29.72485350245489,,194.57051215304685,37.113979472624806,22.06290550837327,common_workload_multiaxis,0.6,3.0
germany,0,0,0,60,23.90493721643557,False,0.35590476806541854,13.209042256189235,229.85642520193002,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,23.90493721643557,,226.85642520193002,37.113979472624806,22.06290550837327,common_workload_multiaxis,0.6,3.0
germany,0,0,0,60,25.900596025768863,False,0.3558157108170043,14.306215069574677,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.3116394664452,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,60,28.727024097788245,False,0.2855184652752727,11.479786997555294,,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,29.72485350245489,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,60,23.90493721643557,False,0.4054505551373094,16.30187387890797,,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,23.90493721643557,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,60,25.900596025768863,False,0.4018288743300754,17.39904669229341,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,28.3116394664452,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,60,28.727024097788245,False,0.33655286061275325,14.572618620274028,,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,29.72485350245489,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,60,23.90493721643557,False,0.44791837262750156,19.394705501626703,,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,23.90493721643557,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,2,3,3,61,24.823710468430676,True,0.1973791820387056,6.104605758756662,34.920863457555335,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.0477688487538513,1.4774100600677968,none,False,29.210828973227336,,29.059058877310832,30.928316227187338,15.596427978965892,common_workload_multiaxis,0.5,5.8618045802445025
none,0,0,0,61,23.962283310885084,True,0.22523156013836948,6.966032916302254,45.04283229769332,2.0,1.0,prefill,0.5,9,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,26.37332675156142,,45.04283229769332,30.928316227187338,15.596427978965892,common_workload_multiaxis,0.5,0.0
germany,0,0,0,61,19.14019642953238,True,0.3811432769590181,11.788119797654957,118.1015806003549,2.0,1.0,joint,0.5,13,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,19.14019642953238,,117.1015806003549,30.928316227187338,15.596427978965892,common_workload_multiaxis,0.5,1.0
germany,0,1,1,61,27.990933516858036,False,0.17724899699598715,6.030214333048036,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.0,0.0,none,False,26.83708036001852,,37.48961426400708,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,61,27.234753909107013,False,0.19947574875307433,6.7863939407990586,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,27.234753909107013,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,61,20.138025834199027,False,0.4080732983189271,13.883122015707045,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,20.138025834199027,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,61,27.990933516858036,False,0.24581158057965488,9.12304595576677,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,27.990933516858036,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,61,27.234753909107013,False,0.2661861030236515,9.879225563517792,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,27.234753909107013,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,61,20.138025834199027,False,0.4574005234590165,16.97595363842578,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,20.138025834199027,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,61,27.990933516858036,False,0.3038260743812199,12.215877578485504,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,27.990933516858036,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,61,27.234753909107013,False,0.322633325867986,12.972057186236526,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,27.234753909107013,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,61,20.138025834199027,False,0.4991389447313998,20.068785261144512,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,20.138025834199027,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,61,27.990933516858036,False,0.35355278335398993,15.308709201204238,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,27.990933516858036,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,61,27.234753909107013,False,0.3710166597345584,16.06488880895526,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,27.234753909107013,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,61,20.138025834199027,False,0.5349147343934427,23.161616883863246,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,10,30.0,0.0,0.0,germany,False,20.138025834199027,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,1,1,62,29.122995308463857,True,0.05837113489988587,1.8053209187234813,39.698242560511986,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.07106832725929585,2.19802369921274,none,False,17.119810532987515,,37.39395699909572,30.928316227187338,15.716020979557781,common_workload_multiaxis,0.5,2.3042855614162647
none,0,0,0,62,14.90825362085829,True,0.5179739656259307,16.02006260632905,94.0859163882055,2.0,1.0,prefill,0.5,12,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,14.90825362085829,,92.08591638820548,30.928316227187338,15.716020979557781,common_workload_multiaxis,0.5,2.0000000000000284
